municipio_ibge,contagem,soma
0.0,873476.0,190288450.0
0.0,417026.0,93499725.0
0.0,428787.0,98412475.0
0.0,405242.0,88753100.0
1200013.0,1693.0,336225.0
1200054.0,1729.0,324400.0
1200104.0,4238.0,830500.0
1200138.0,1550.0,314425.0
1200179.0,1248.0,259675.0
1200203.0,8511.0,1761100.0
1200252.0,2910.0,558000.0
1200302.0,2599.0,517000.0
1200328.0,513.0,104600.0
1200336.0,1124.0,218900.0
1200344.0,862.0,177200.0
1200351.0,958.0,196025.0
1200385.0,1939.0,385225.0
1200393.0,524.0,105425.0
1200401.0,49877.0,10423200.0
1200807.0,2001.0,416350.0
1200427.0,706.0,145425.0
1200435.0,180.0,37825.0
1200450.0,2325.0,460750.0
1200500.0,3441.0,680825.0
1200609.0,2574.0,515400.0
1200708.0,2064.0,408100.0
1300029.0,1118.0,225675.0
1300060.0,620.0,129675.0
1300086.0,584.0,114975.0
1300102.0,879.0,165725.0
1300144.0,1919.0,390975.0
1300201.0,704.0,145350.0
1300300.0,4008.0,779950.0
1300409.0,1536.0,302550.0
1300508.0,2442.0,461575.0
1300607.0,2292.0,451250.0
1300631.0,1436.0,274825.0
1300680.0,1474.0,293600.0
1300706.0,3467.0,657800.0
1300805.0,2148.0,409575.0
1300839.0,829.0,163925.0
1300904.0,673.0,142450.0
1301001.0,1969.0,382000.0
1301100.0,3040.0,572025.0
1301159.0,1333.0,246650.0
1301209.0,8861.0,1756000.0
1301308.0,1644.0,311850.0
1301407.0,2550.0,505850.0
1301506.0,794.0,163875.0
1301605.0,1752.0,342950.0
1301654.0,883.0,170350.0
1301704.0,5419.0,1084850.0
1301803.0,633.0,120650.0
1301852.0,7116.0,1387150.0
1301902.0,12045.0,2528725.0
1301951.0,632.0,133550.0
1302009.0,900.0,176400.0
1302108.0,436.0,85975.0
1302207.0,713.0,141225.0
1302306.0,1523.0,318500.0
1302405.0,2099.0,425300.0
1302504.0,11210.0,2179900.0
1302553.0,1143.0,227150.0
1302603.0,343349.0,73204625.0
2700102.0,1244.0,254850.0
2700201.0,995.0,198325.0
2700300.0,30637.0,6880975.0
2700409.0,2763.0,554825.0
2700508.0,1238.0,252900.0
2700607.0,1059.0,215925.0
2700706.0,1343.0,270475.0
2700805.0,463.0,94225.0
2700904.0,333.0,72325.0
2701001.0,1748.0,369025.0
2701100.0,981.0,201900.0
2701209.0,738.0,148025.0
2701308.0,1179.0,239075.0
