municipio_ibge,soma,contagem
2404507,6600.0,1
2406809,1200.0,1
2407807,3600.0,2
2408003,12300.0,5
2408102,28200.0,13
2410009,1200.0,1
2410256,600.0,1
2411205,11100.0,6
2412005,14502.0,5
2412203,4540.0,1
2413904,3000.0,1
2500304,1066.0,1
2500601,4200.0,1
2501302,1200.0,1
2503209,1200.0,2
2503704,4184.0,3
2504009,8400.0,6
2504603,1200.0,1
2504702,6000.0,2
2506004,1200.0,1
2507408,2191.0,2
2507507,35173.0,17
2508604,3000.0,1
2508901,900.0,1
2509370,600.0,1
2509909,4200.0,1
2510808,5430.0,3
2512507,3600.0,2
2512903,300.0,1
2513356,3600.0,1
2513703,6900.0,5
2514503,600.0,1
2516201,3600.0,2
2600054,7096.0,3
2600203,4200.0,1
2600708,3900.0,1
2601102,900.0,1
2601201,3000.0,1
2601706,3000.0,1
2601904,1200.0,1
2602506,900.0,1
2602803,1200.0,1
2602902,9600.0,3
2603454,5400.0,3
2604106,29054.0,10
2605152,1800.0,1
2605301,1200.0,1
2605459,1200.0,1
2606002,794.0,1
2606408,5400.0,2
2607307,2700.0,2
2607604,3300.0,2
2607901,30275.0,11
2608909,6000.0,2
2609006,2100.0,1
2609402,2169.0,1
2609600,16002.0,9
2609709,3600.0,1
2609907,4200.0,1
2610707,15000.0,4
2611101,18000.0,11
2611309,4200.0,1
2611606,77434.0,38
2613008,794.0,1
2613602,900.0,1
2613701,9600.0,3
2613909,4979.0,2
2615706,2400.0,1
2616308,13544.0,6
2700300,21117.0,9
2702009,1500.0,1
2702306,4070.0,2
2702900,1200.0,1
2703106,600.0,1
2704302,23379.0,10
2704500,600.0,1
2706406,1800.0,1
2706703,3000.0,1
2708600,4200.0,1
2709103,3000.0,1
2709202,3000.0,1
2709301,2100.0,1
2800308,28200.0,10
2800407,1800.0,2
2801207,7500.0,3
2801504,3600.0,1
2802106,4800.0,1
2802403,3000.0,1
2803302,3000.0,1
2804607,1800.0,1
2804805,3000.0,1
2807600,5400.0,2
2900355,4200.0,1
2900603,2202.0,1
2900702,5489.0,2
2900801,600.0,1
2901106,1200.0,1
2902054,1500.0,1
2902708,1500.0,1
2902906,3000.0,1
2903805,4800.0,1
2904605,6300.0,3
2904704,1200.0,1
2905206,3000.0,1
2905701,12300.0,6
2905800,3000.0,1
2906501,4800.0,2
2906709,3300.0,2
2906907,4002.0,2
2907202,4800.0,2
2907806,3000.0,1
2908002,6000.0,1
2908903,688.0,1
2909802,3000.0,1
2909901,600.0,1
2910057,2132.0,1
2910727,900.0,1
2910800,33605.0,13
2911204,9300.0,3
2911808,1200.0,1
2912103,1200.0,1
2912905,3000.0,1
2913705,600.0,1
2914802,15451.0,5
2915106,4200.0,1
2916401,5162.0,2
2917508,8082.0,4
2918001,12900.0,7
2918407,15600.0,6
2918803,900.0,1
2919207,4200.0,2
2920403,5400.0,2
2921005,6900.0,2
2921054,4200.0,1
2921906,1602.0,1
2922003,300.0,1
2922409,3600.0,2
2922508,4200.0,1
2923001,1200.0,1
2923209,4200.0,1
2924009,5245.0,2
2925204,1589.0,1
2925303,10500.0,5
2925600,3000.0,1
2925808,900.0,1
2926004,3000.0,1
2927200,900.0,1
2927309,1120.0,1
2927408,191752.0,89
2927606,3000.0,1
2927705,1200.0,1
2928307,1200.0,1
2928703,1800.0,2
2929255,1800.0,1
2929404,3000.0,1
2929503,2400.0,1
2930709,4200.0,2
2931053,1200.0,1
2931103,3000.0,1
2931350,11400.0,6
2932705,8400.0,1
2933158,5400.0,1
2933208,5400.0,3
2933307,25929.0,9
2933406,3600.0,2
2933604,900.0,1
3100203,4500.0,2
3101102,1200.0,1
3101607,3000.0,1
3102100,600.0,1
3103009,300.0,1
3103504,5400.0,2
3104007,8700.0,3
3104205,1500.0,2
3106002,9000.0,2
3106200,83051.0,40
3106309,4500.0,1
3106705,13200.0,6
3108107,1500.0,1
3108305,3000.0,1
3109501,3300.0,1
3109907,1200.0,1
3110004,3600.0,2
3110301,900.0,1
3111408,3000.0,1
3112000,3000.0,1
3113305,1800.0,1
3113404,3000.0,1
3115300,2400.0,1
3117405,900.0,1
3118403,600.0,1
3118601,15451.0,7
3118908,989.0,1
3119302,3470.0,1
3119401,600.0,1
3120201,3000.0,1
3120904,2400.0,2
3121001,3900.0,1
3121605,7800.0,5
3122306,1800.0,2
3122504,3000.0,1
3122801,3600.0,1
3123007,3000.0,1
3123106,1200.0,1
3123528,1200.0,1
3124104,300.0,1
3124203,3000.0,1
3125408,1971.0,2
3127107,12000.0,4
3127701,22602.0,11
3127800,1200.0,1
3128006,3900.0,1
3128303,2400.0,1
3129509,1800.0,1
3129806,6000.0,2
3129905,3000.0,1
3130507,6000.0,2
3130606,2100.0,1
3130903,4200.0,1
3131307,4588.0,3
3131703,3300.0,2
3131802,4200.0,1
3132404,600.0,1
3133808,3000.0,1
3134202,4800.0,2
3134707,7200.0,3
3135001,1200.0,1
3135100,2400.0,2
3135704,3000.0,1
3136207,1200.0,1
3136702,20758.0,8
3137502,3600.0,1
3137601,2400.0,1
3138203,3900.0,2
3138351,900.0,1
3138401,4200.0,1
3139409,6300.0,4
3140001,600.0,1
3140902,1200.0,1
3141108,900.0,1
3141603,300.0,1
3141801,4200.0,1
3143302,17700.0,7
3143401,3000.0,1
3143906,2400.0,2
3144300,3000.0,1
3144706,300.0,1
3144805,3000.0,1
3145208,3000.0,1
3147105,5700.0,2
3147303,2400.0,1
3147402,2400.0,1
3147907,4800.0,3
3147956,1484.0,1
3148103,9600.0,3
3148202,3000.0,1
3149705,3000.0,1
3150208,1800.0,1
3151008,3000.0,1
3151206,6300.0,2
3151305,9600.0,3
3151800,11100.0,4
3152501,6600.0,3
3154101,1200.0,1
3154606,12600.0,5
3156700,1200.0,1
3157807,15000.0,6
3158953,2400.0,1
3159001,900.0,1
3159357,1800.0,1
3159605,3000.0,1
3161007,1200.0,1
3161809,3000.0,1
3162005,5251.0,1
3162500,1200.0,1
3162807,3000.0,1
3163003,1200.0,1
3164704,900.0,1
3165537,2400.0,1
3165602,3000.0,1
3167103,600.0,1
3167202,6000.0,2
3167608,5700.0,2
3168606,3000.0,1
3169356,4200.0,1
3169406,5488.0,2
3169901,21000.0,6
3170107,12000.0,5
3170206,11400.0,5
3170404,3900.0,1
3170701,8400.0,3
3170750,600.0,1
3170800,4200.0,1
3171204,3000.0,1
3171303,17400.0,5
3172004,8400.0,1
3200201,3000.0,1
3200607,300.0,1
3201209,3000.0,1
3201308,600.0,1
3201506,4200.0,1
3203130,3600.0,1
3203205,8700.0,3
3203700,3000.0,1
3203908,300.0,1
3204708,2700.0,1
3204906,2400.0,1
3205002,14063.0,6
3205010,4200.0,2
3205200,21000.0,8
3205309,4800.0,1
3300100,4200.0,2
3300209,3000.0,1
3300233,3300.0,1
3300308,3000.0,1
3300407,8983.0,3
3300456,9900.0,5
3300704,27600.0,16
3300902,3000.0,1
3300936,3000.0,1
3301009,17400.0,6
3301702,37500.0,12
3301876,600.0,1
3302007,6000.0,2
3302056,1100.0,1
3302106,1200.0,1
3302205,3000.0,1
3302254,6000.0,2
3302403,9600.0,3
3302502,4800.0,2
3302601,3000.0,1
3302700,3000.0,1
3302858,6000.0,3
3303203,3000.0,1
3303302,15900.0,5
3303401,13800.0,4
3303500,19800.0,6
3303708,3000.0,1
3304110,3000.0,1
3304144,3000.0,1
3304524,9300.0,3
3304557,125400.0,48
3304706,3000.0,1
3304755,1200.0,1
3304805,7200.0,2
3304904,19200.0,8
3305109,8251.0,4
3305208,13051.0,4
3305554,4200.0,1
3305802,9000.0,3
3306008,8100.0,2
3306305,9000.0,2
3500501,3000.0,1
3500709,1500.0,1
3501400,2189.0,1
3501608,3000.0,1
3502309,3000.0,1
3502804,6000.0,2
3504008,4500.0,2
3504107,3000.0,1
3504305,2400.0,1
3504503,600.0,1
3505302,5400.0,2
3505500,7800.0,3
3506003,6000.0,2
3506508,4200.0,2
3507001,3000.0,1
3507100,3600.0,1
3507605,9600.0,3
3508405,3300.0,2
3508504,3000.0,1
3508801,2400.0,1
3509205,7800.0,2
3509254,2400.0,1
3509403,3000.0,1
3509502,15194.0,9
3509601,9005.0,2
3509700,3000.0,1
3510302,1200.0,1
3511201,4200.0,1
3511409,1800.0,1
3511508,4200.0,1
3512001,600.0,1
3513009,3000.0,1
3513207,3000.0,1
3513405,5400.0,2
3513801,12300.0,6
3515004,3000.0,1
3515509,6000.0,2
3515707,6000.0,2
3516200,20423.0,10
3517000,3000.0,1
3518404,4200.0,1
3518701,8400.0,3
3518800,42194.0,16
3519709,600.0,1
3520103,3000.0,1
3520301,4800.0,2
3520400,3000.0,1
3520426,5551.0,2
3521002,600.0,1
3521309,5205.0,1
3522109,3129.0,2
3522208,3000.0,1
3522307,2100.0,2
3522406,2700.0,2
3522505,3000.0,1
3522604,3000.0,1
3522703,3000.0,1
3522802,3000.0,1
3523107,1800.0,1
3523206,3900.0,1
3523404,2400.0,1
3523909,3600.0,2
3524006,1800.0,2
3524402,6600.0,4
3525300,6000.0,2
3525904,12300.0,4
3526001,4800.0,1
3526902,6000.0,2
3527108,5400.0,2
3529005,7800.0,1
3529203,1200.0,1
3529401,6600.0,3
3529609,3000.0,1
3530300,6000.0,2
3530607,17700.0,6
3530706,6000.0,2
3531100,3000.0,1
3531308,300.0,1
3531803,3000.0,1
3532405,2967.0,2
3532827,3300.0,1
3534401,12920.0,5
3534708,3000.0,1
3537800,3000.0,1
3538006,900.0,1
3538600,9000.0,3
3538709,12600.0,5
3538907,3000.0,1
3539202,3000.0,1
3539301,394.0,1
3540200,3000.0,1
3541000,5400.0,3
3541406,4500.0,2
3541604,6300.0,2
3542404,5700.0,2
3542602,3300.0,1
3543303,6600.0,1
3543402,6000.0,4
3543907,4200.0,2
3545100,1800.0,1
3545209,3000.0,1
3545308,3600.0,1
3545803,3000.0,1
3546009,3000.0,1
3546801,4200.0,1
3547809,6000.0,2
3548500,9600.0,4
3548708,7800.0,4
3549409,3000.0,1
3549805,5400.0,2
3549904,8400.0,4
3550308,236700.0,84
3550605,3000.0,1
3550704,3600.0,2
3551009,10800.0,5
3551108,3300.0,1
3551702,6000.0,2
3552205,9600.0,5
3552403,5100.0,3
3552502,18900.0,6
3552809,3000.0,1
3553807,6000.0,2
3553955,2400.0,1
3554003,300.0,1
3554102,7500.0,4
3555406,11700.0,5
3556206,5400.0,2
3556503,6900.0,2
3557006,5400.0,2
4100400,9600.0,2
4101408,1800.0,2
4101507,16200.0,3
4101804,3000.0,1
4102406,1800.0,1
4104204,3000.0,1
4104808,21900.0,7
4105201,1200.0,1
4105508,2400.0,1
4105706,3000.0,1
4105805,3000.0,1
4106407,4200.0,1
4106902,26700.0,11
4107009,900.0,1
4107108,900.0,1
4107256,300.0,1
4107652,1200.0,1
4108304,12300.0,4
4109401,3900.0,1
4109609,7200.0,2
4110607,4200.0,1
4111803,4200.0,1
4112801,10800.0,2
4113700,5100.0,4
4114104,3000.0,1
4115200,11400.0,5
4116208,900.0,1
4117206,6300.0,2
4117602,3600.0,2
4118204,3000.0,1
4118402,3000.0,1
4118501,2700.0,1
4118600,3000.0,1
4119152,7200.0,3
4119905,9000.0,3
4121604,3000.0,1
4122404,3000.0,1
4122602,1562.0,1
4125506,9600.0,3
4125605,300.0,1
4126256,3000.0,1
4126678,1800.0,1
4126702,1200.0,1
4127106,3000.0,1
4127403,1800.0,1
4128104,14100.0,4
4128203,3000.0,1
4128401,2400.0,1
4128500,3000.0,1
4200101,900.0,1
4201307,5400.0,1
4202008,3600.0,1
4202057,3600.0,1
4202404,6000.0,2
4204202,3000.0,1
4204301,3000.0,1
4204608,1800.0,1
4205407,25350.0,10
4205506,3000.0,1
4205902,2400.0,1
4207304,3000.0,1
4208203,6000.0,2
4208609,3000.0,1
4209102,22800.0,8
4209300,3000.0,1
4209854,3000.0,1
4209904,2400.0,1
4210100,3000.0,1
4211306,3000.0,1
4211900,5270.0,4
4214201,2400.0,1
4214508,3000.0,1
4216503,3000.0,1
4216602,900.0,1
4217006,3000.0,1
4217204,3000.0,1
4218707,3794.0,2
4219002,1200.0,1
4300604,8100.0,4
4300851,1200.0,2
4301602,41762.0,25
4302303,2400.0,1
4303509,900.0,1
4303806,3000.0,1
4303905,11100.0,4
4304408,5400.0,2
4304606,24387.0,12
4304630,2400.0,1
4304655,6600.0,1
4304663,300.0,1
4305108,1593.0,2
4305355,600.0,1
4305454,2202.0,1
4305603,900.0,1
4306056,300.0,1
4306205,600.0,1
4306908,1800.0,1
4307609,3000.0,1
4307708,3000.0,1
4307906,405.0,1
4308300,1135.0,1
4309001,3000.0,1
4309209,3000.0,1
4309803,3000.0,1
4310009,1200.0,1
4310108,9000.0,3
4310207,3000.0,1
4310801,1200.0,1
4312450,3000.0,1
4312708,2335.0,1
4313060,3000.0,1
4313409,9300.0,3
4313656,1200.0,1
4313706,4200.0,2
4314050,3000.0,1
4314100,6900.0,2
4314407,24766.0,10
4314506,1800.0,1
4314803,3000.0,1
4314902,63129.0,29
4315602,13200.0,5
4315701,1200.0,1
4315750,3000.0,1
4316451,5190.0,2
4316907,12370.0,6
4317004,3900.0,1
4317301,7800.0,3
4318101,1200.0,1
4318705,5760.0,3
4318903,600.0,1
4319604,3000.0,1
4319901,7200.0,3
4320008,18575.0,7
4320800,3000.0,1
4321105,900.0,1
4321204,3000.0,1
4321303,1200.0,1
4321451,3000.0,1
4322400,4500.0,2
4322509,1200.0,1
4322608,3000.0,1
4323002,7783.0,4
5000856,4200.0,1
5002308,2700.0,1
5002704,21000.0,6
5003256,3000.0,1
5003488,3000.0,1
5003702,5400.0,2
5004601,3000.0,1
5005681,900.0,1
5005707,3000.0,1
5006002,6600.0,2
5006309,4200.0,2
5006606,6000.0,2
5007935,3600.0,1
5008305,6000.0,2
5100250,3000.0,1
5100409,3000.0,1
5101803,600.0,1
5102504,5100.0,3
5103007,3000.0,1
5103254,3000.0,1
5103403,14335.0,8
5104104,3000.0,1
5104807,3000.0,1
5105150,1500.0,2
5107602,3900.0,2
5107909,9000.0,3
5107958,3000.0,1
5108402,11400.0,6
5200050,2270.0,1
5200100,1005.0,1
5200134,3000.0,1
5200258,8400.0,4
5201108,18600.0,6
5201405,12000.0,7
5204508,8400.0,3
5205000,3000.0,1
5205109,1800.0,1
5205455,900.0,1
5205497,1200.0,1
5205521,3000.0,1
5206206,9000.0,3
5206305,1096.0,1
5206800,4200.0,1
5207808,3000.0,1
5208004,900.0,2
5208608,5400.0,2
5208707,93000.0,35
5208806,2100.0,2
5209705,900.0,1
5211909,7351.0,4
5212501,6000.0,2
5213806,600.0,1
5214606,6000.0,2
5215231,3000.0,1
5215306,1200.0,1
5215702,7200.0,2
5217609,3600.0,1
5218300,2700.0,1
5218805,4500.0,2
5219704,4200.0,1
5219753,4200.0,2
5220454,19500.0,6
5221403,5188.0,1
5221858,11100.0,5
5222054,2270.0,1
5300108,203894.0,61
