municipio_ibge,contagem,soma
1200013,38.0,110400.0
1200054,56.0,163800.0
1200104,145.0,421800.0
1200138,47.0,139800.0
1200179,29.0,85800.0
1200203,407.0,1206000.0
1200252,76.0,220200.0
1200302,91.0,273000.0
1200328,22.0,65400.0
1200336,51.0,153000.0
1200344,19.0,57000.0
1200351,28.0,84000.0
1200385,66.0,195600.0
1200393,27.0,81000.0
1200401,2221.0,6604002.0
1200427,35.0,105000.0
1200435,7.0,21000.0
1200450,84.0,249600.0
1200500,68.0,204000.0
1200609,88.0,261600.0
1200708,68.0,204000.0
1200807,65.0,193200.0
1300029,65.0,194400.0
1300060,21.0,61200.0
1300086,24.0,72000.0
1300102,34.0,100200.0
1300144,61.0,180000.0
1300201,38.0,111000.0
1300300,106.0,315600.0
1300409,48.0,139800.0
1300508,84.0,246000.0
1300607,67.0,197400.0
1300631,29.0,87000.0
1300680,43.0,126000.0
1300706,103.0,307800.0
1300805,104.0,310800.0
1300839,28.0,80400.0
1300904,31.0,91200.0
1301001,40.0,120000.0
1301100,104.0,310800.0
1301159,66.0,198000.0
1301209,399.0,1187400.0
1301308,71.0,210000.0
1301407,66.0,198000.0
1301506,22.0,66000.0
1301605,59.0,174600.0
1301654,24.0,72000.0
1301704,188.0,553051.0
1301803,12.0,33600.0
1301852,226.0,673200.0
1301902,546.0,1622400.0
1301951,17.0,51000.0
1302009,40.0,118800.0
1302108,32.0,90600.0
1302207,38.0,111000.0
1302306,46.0,133200.0
1302405,43.0,129000.0
1302504,312.0,927600.0
1302553,41.0,122400.0
1302603,15050.0,44655600.0
1302702,126.0,374400.0
1302801,17.0,51000.0
1302900,180.0,537600.0
1303007,21.0,63000.0
1303106,87.0,259200.0
1303205,65.0,195000.0
1303304,23.0,69000.0
1303403,425.0,1263330.0
1303502,13.0,39000.0
1303536,154.0,455400.0
1303569,112.0,333600.0
1303601,25.0,72600.0
1303700,39.0,115800.0
1303809,138.0,406800.0
1303908,77.0,225600.0
1303957,34.0,100800.0
1304005,21.0,63000.0
1304062,267.0,794400.0
1304104,33.0,97800.0
1304203,336.0,1002600.0
1304237,26.0,76200.0
1304260,24.0,71400.0
1304302,50.0,150000.0
1304401,31.0,93000.0
1500107,447.0,1317346.0
1500131,26.0,76800.0
1500206,122.0,363600.0
1500305,124.0,366600.0
1500347,30.0,88800.0
1500404,162.0,479851.0
1500503,72.0,213000.0
1500602,648.0,1921200.0
1500701,56.0,166800.0
1500800,2626.0,7792651.0
1500859,108.0,319800.0
1500909,103.0,306000.0
1500958,82.0,243000.0
1501006,18.0,51600.0
1501105,32.0,94800.0
1501204,66.0,198000.0
1501253,18.0,53400.0
1501303,493.0,1438200.0
1501402,6894.0,20421267.0
1501451,90.0,265800.0
1501501,194.0,577800.0
1501576,35.0,106800.0
1501600,36.0,106800.0
1501709,363.0,1078200.0
1501725,85.0,252600.0
1501758,30.0,84600.0
1501782,161.0,480600.0
1501808,247.0,733200.0
1501907,49.0,142200.0
1501956,37.0,106800.0
1502004,30.0,84300.0
1502103,366.0,1090800.0
1502152,263.0,748800.0
1502202,295.0,876000.0
1502301,177.0,525600.0
1502400,1183.0,3501000.0
1502509,37.0,108000.0
1502608,54.0,160800.0
1502707,199.0,593400.0
1502756,75.0,225000.0
1502764,25.0,73800.0
1502772,47.0,141000.0
1502806,58.0,172200.0
1502855,53.0,158400.0
1502905,71.0,210600.0
1502939,131.0,386400.0
1502954,90.0,265800.0
1503002,21.0,62400.0
1503044,63.0,185400.0
1503077,59.0,175800.0
1503093,66.0,196200.0
1503101,64.0,189000.0
1503200,116.0,346800.0
1503309,222.0,664200.0
1503408,26.0,78000.0
1503457,59.0,171000.0
1503507,87.0,259800.0
1503606,614.0,1800600.0
1503705,100.0,298800.0
1503754,36.0,108000.0
1503804,132.0,388800.0
1503903,273.0,805200.0
1504000,42.0,125400.0
1504059,111.0,333000.0
1504109,18.0,52200.0
1504208,1527.0,4508400.0
1504307,52.0,154800.0
1504406,70.0,206400.0
1504422,499.0,1487400.0
1504455,75.0,221400.0
1504505,28.0,84000.0
1504604,49.0,144000.0
1504703,128.0,377400.0
1504752,58.0,170400.0
1504802,291.0,864000.0
1504901,56.0,163680.0
1504950,44.0,130200.0
1504976,43.0,127200.0
1505007,37.0,109800.0
1505031,272.0,771600.0
1505064,381.0,1124400.0
1505106,206.0,610200.0
1505205,45.0,134400.0
1505304,355.0,1059600.0
1505403,59.0,174600.0
1505437,125.0,366600.0
1505486,113.0,332100.0
1505494,12.0,36000.0
1505502,320.0,928200.0
1505536,1124.0,3271200.0
1505551,28.0,84000.0
1505601,10.0,30000.0
1505635,38.0,111000.0
1505650,52.0,151800.0
1505700,56.0,164400.0
1505809,211.0,621600.0
1505908,54.0,161400.0
1506005,76.0,217200.0
1506104,26.0,78000.0
1506112,30.0,87000.0
1506138,532.0,1565400.0
