municipio_ibge,contagem,soma
1200013.0,4796.0,1593554.0
1200054.0,4143.0,1349071.0
1200104.0,10444.0,3669244.0
1200138.0,3937.0,1415165.0
1200179.0,3734.0,1211488.0
1200203.0,25799.0,8251634.0
1200252.0,6412.0,2386795.0
1200302.0,10287.0,2800973.0
1200328.0,2118.0,504702.0
1200336.0,6008.0,1422581.0
1200344.0,3358.0,853429.0
1200351.0,4889.0,1143698.0
1200385.0,5230.0,1887160.0
1200393.0,2755.0,634365.0
1200401.0,105874.0,44299775.0
1200427.0,4601.0,1104768.0
1200435.0,1345.0,285874.0
1200450.0,7345.0,2396310.0
1200500.0,13947.0,3768011.0
1200609.0,11764.0,2863586.0
1200708.0,5807.0,1960822.0
1200807.0,6327.0,1987285.0
2700102.0,5745.0,1518307.0
2700201.0,4606.0,1496851.0
2700300.0,66574.0,28570077.0
2700409.0,11590.0,4124665.0
2700508.0,5420.0,1864533.0
2700607.0,2784.0,1018659.0
2700706.0,5573.0,1557291.0
2700805.0,1838.0,526912.0
2700904.0,2322.0,539062.0
2701001.0,6899.0,2470390.0
2701100.0,3333.0,1264791.0
2701209.0,3695.0,1012780.0
2701308.0,5215.0,1933441.0
2701357.0,1885.0,665984.0
2701407.0,9318.0,3460796.0
2701506.0,3605.0,832968.0
2701605.0,6206.0,1438391.0
2701704.0,4024.0,1364166.0
2701803.0,3063.0,821975.0
2701902.0,1918.0,510943.0
2702009.0,3562.0,1066687.0
2702108.0,5281.0,1830855.0
2702207.0,1688.0,580845.0
2702306.0,13862.0,5756998.0
2702355.0,8042.0,2254585.0
2702405.0,15917.0,5888189.0
2702504.0,3357.0,1047098.0
2702553.0,5551.0,1441727.0
2702603.0,7432.0,2145216.0
2702702.0,1447.0,541031.0
2702801.0,3544.0,1199930.0
0.0,24.0,7800.0
2702900.0,10927.0,2878129.0
2703007.0,4484.0,1459188.0
2703106.0,8718.0,2178171.0
2703205.0,7067.0,2346535.0
2703304.0,5708.0,1609070.0
2703403.0,1823.0,512410.0
2703502.0,1924.0,655412.0
2703601.0,2731.0,937450.0
2703700.0,1821.0,469487.0
2703759.0,3160.0,874576.0
2703809.0,6025.0,2363602.0
2703908.0,1288.0,381253.0
2704005.0,7110.0,2457891.0
2704104.0,6215.0,1711335.0
2704203.0,7820.0,2187985.0
2704302.0,239999.0,113630342.0
2704401.0,6297.0,1755255.0
2704500.0,9999.0,3871588.0
2704609.0,3852.0,1047587.0
2704708.0,16064.0,6238793.0
2704807.0,4295.0,1396155.0
2704906.0,1228.0,323770.0
2705002.0,6509.0,1833319.0
2705101.0,6733.0,2561847.0
2705200.0,4476.0,1739560.0
2705309.0,1779.0,483809.0
2705408.0,2656.0,704639.0
2705507.0,7504.0,2896930.0
2705606.0,3060.0,1038900.0
2705705.0,6998.0,2454308.0
2705804.0,3083.0,855478.0
2705903.0,1859.0,394208.0
2706000.0,4027.0,991443.0
2706109.0,4388.0,1116876.0
2706208.0,1788.0,500088.0
2706307.0,22285.0,7527709.0
2706406.0,8062.0,2573954.0
2706422.0,3236.0,929264.0
1300029.0,4827.0,1327708.0
1300060.0,3272.0,881816.0
1300086.0,3561.0,849141.0
1300102.0,4875.0,1247970.0
1300144.0,4795.0,1624640.0
1300201.0,2886.0,838198.0
1300300.0,14812.0,4085283.0
1300409.0,5430.0,1717490.0
1300508.0,9779.0,2494273.0
1300607.0,9830.0,2699647.0
1300631.0,7150.0,1859951.0
1300680.0,5103.0,1427580.0
1300706.0,10764.0,3613871.0
1300805.0,9651.0,2644924.0
1300839.0,3839.0,1074160.0
1300904.0,3910.0,892255.0
1301001.0,9759.0,2446002.0
1301100.0,11687.0,3699313.0
1301159.0,6673.0,1709166.0
1301209.0,24561.0,8529012.0
1301308.0,7079.0,2163702.0
1301407.0,9112.0,2548421.0
1301506.0,4019.0,929740.0
1301605.0,6793.0,2188918.0
1301654.0,4011.0,981473.0
1301704.0,15832.0,5131007.0
1301803.0,5224.0,1224948.0
1301852.0,21779.0,7448741.0
2706448.0,4335.0,1619070.0
2706505.0,3901.0,1399268.0
2706604.0,2306.0,676658.0
2706703.0,18741.0,6844920.0
2706802.0,5936.0,1722592.0
2706901.0,10532.0,3971871.0
2707008.0,734.0,224167.0
2707107.0,7615.0,2354434.0
2707206.0,4474.0,1087127.0
2707305.0,8055.0,3085888.0
2707404.0,2690.0,852676.0
2707503.0,6705.0,1850786.0
2707602.0,4238.0,1028025.0
2707701.0,26145.0,10977975.0
2707800.0,2071.0,663685.0
2707909.0,2196.0,773924.0
2708006.0,15307.0,4668133.0
2708105.0,3807.0,1126709.0
2708204.0,2419.0,680924.0
2708303.0,6659.0,2519831.0
2708402.0,10164.0,2829560.0
2708501.0,8441.0,3276530.0
2708600.0,14699.0,5890077.0
2708709.0,2888.0,980794.0
2708808.0,10628.0,3067873.0
2708907.0,5611.0,2419970.0
2708956.0,4049.0,1138691.0
2709004.0,2017.0,544714.0
2709103.0,6087.0,1990145.0
2709152.0,10643.0,3857810.0
2709202.0,6776.0,1717797.0
2709301.0,19650.0,7810475.0
2709400.0,7478.0,2553492.0
1301902.0,32399.0,11268339.0
1301951.0,2940.0,846058.0
1302009.0,3091.0,971732.0
1302108.0,1796.0,567133.0
1302207.0,2852.0,749050.0
1302306.0,5794.0,1588797.0
1302405.0,11922.0,2831926.0
1302504.0,36261.0,11571253.0
1302553.0,6295.0,1602679.0
1302603.0,664615.0,300978385.0
1302702.0,14717.0,4508076.0
1302801.0,3844.0,897740.0
1302900.0,16242.0,4891000.0
1303007.0,6773.0,1531350.0
1303106.0,8604.0,2644202.0
1303205.0,4858.0,1591630.0
1303304.0,5797.0,1633703.0
1303403.0,34957.0,11443076.0
1303502.0,4378.0,1142758.0
1303536.0,10923.0,3967465.0
1303569.0,8857.0,2985144.0
1303601.0,3243.0,895599.0
1303700.0,7491.0,1849238.0
1303809.0,9385.0,2851257.0
