municipio_ibge,soma,contagem
2207504,9600.0,4
2207553,6000.0,2
2207603,73200.0,25
2207702,158400.0,52
2207751,3000.0,1
2207777,6000.0,2
2207793,6000.0,2
2207801,55200.0,19
2207850,24000.0,8
2207900,119400.0,40
2207934,9000.0,3
2207959,36000.0,12
2208007,174000.0,58
2208106,7200.0,3
2208205,12000.0,4
2208304,74400.0,25
2208403,67800.0,23
2208502,27000.0,9
2208551,3000.0,1
2208601,9000.0,3
2208700,27000.0,9
2208809,60000.0,20
2208858,15000.0,5
2208874,6000.0,2
2208908,3000.0,1
2209005,21000.0,7
2209104,9000.0,3
2209203,6000.0,2
2209302,46200.0,15
2209377,6000.0,2
2209500,6000.0,2
2209559,9000.0,3
2209658,6000.0,2
2209708,6000.0,2
2209757,12000.0,4
2209807,12000.0,4
2209856,6000.0,2
2209906,3000.0,1
2209955,3000.0,1
2209971,24000.0,8
2210003,27000.0,9
2210052,18000.0,6
2210102,12000.0,4
2210201,6000.0,2
2210300,3000.0,1
2210359,21000.0,7
2210391,3000.0,1
2210409,18000.0,6
2210508,60000.0,20
2210607,39000.0,13
2210623,15000.0,5
2210631,6000.0,2
2210656,9000.0,3
2210706,3000.0,1
2210805,18000.0,6
2210904,6000.0,2
2210938,3000.0,1
2210953,6000.0,2
2210979,3000.0,1
2211001,657955.0,223
2211100,78000.0,26
2211209,21000.0,7
2211308,33000.0,11
2211357,3000.0,1
2211407,3000.0,1
2211605,15000.0,5
2300101,3000.0,1
2300150,3000.0,1
2300200,49200.0,17
2300309,42000.0,14
2300408,12000.0,4
2300606,16200.0,6
2300705,21000.0,7
2300754,33000.0,11
2300804,58800.0,20
2300903,18000.0,6
2301000,118200.0,39
2301109,60000.0,20
2301208,21000.0,7
2301257,9000.0,3
2301307,22200.0,8
2301406,18000.0,6
2301505,9000.0,3
2301604,50400.0,18
2301703,15000.0,5
2301802,15000.0,5
2301851,33600.0,12
2301901,35400.0,12
2301950,22800.0,8
2302008,12000.0,4
2302057,10800.0,4
2302107,70800.0,24
2302206,139200.0,47
2302305,23400.0,8
2302404,48000.0,16
2302503,28200.0,10
2302602,62400.0,22
2302701,21000.0,7
2302800,69600.0,24
2302909,3000.0,1
2303006,33000.0,11
2303105,3300.0,2
2303204,22800.0,8
2303303,15000.0,5
2303402,16200.0,6
2303501,54600.0,19
2303600,15000.0,5
2303659,15000.0,5
2303709,227700.0,78
2303808,15000.0,5
2303907,19432.0,7
2303931,3000.0,1
2303956,26400.0,9
2304004,9000.0,3
2304103,30600.0,12
2304202,133886.0,43
2304236,12000.0,4
2304251,300.0,1
2304269,13200.0,5
2304277,3000.0,1
2304285,33000.0,11
2304301,6000.0,2
2304350,27000.0,10
2304400,2057294.0,696
2304459,15000.0,5
2304509,28200.0,10
2304608,6000.0,2
2304657,6000.0,2
2304707,69600.0,23
2304806,3000.0,1
2304905,9000.0,3
2304954,12000.0,4
2305001,27000.0,9
2305209,16800.0,6
2305233,63000.0,21
2305266,22800.0,8
2305308,6000.0,2
2305332,70200.0,24
2305357,18000.0,6
2305407,48000.0,16
2305506,49200.0,17
2305605,24000.0,8
2305654,12000.0,4
2305704,24000.0,8
2305803,84000.0,28
2305902,16200.0,6
2306009,18000.0,6
2306108,75000.0,25
2306256,33000.0,11
2306306,31800.0,11
2306405,122400.0,42
2306504,6000.0,2
2306553,65400.0,22
2306603,39000.0,13
2306702,9000.0,3
2306801,5400.0,2
2306900,15000.0,5
2307007,30300.0,11
2307106,30000.0,10
2307205,3000.0,1
2307254,9000.0,3
2307304,347400.0,116
2307403,9000.0,3
2307502,18000.0,6
2307601,48000.0,16
2307635,18000.0,6
2307650,160800.0,55
2307700,90000.0,30
2307809,18000.0,6
2307908,18000.0,6
2308005,27000.0,9
2308104,24000.0,8
2308203,9000.0,3
2308302,12000.0,4
2308351,24000.0,8
2308377,6000.0,2
2308401,40200.0,14
2308500,12000.0,4
2308609,66600.0,23
2308708,44189.0,15
2308807,6000.0,2
2308906,9000.0,3
2309003,6000.0,2
2309102,40800.0,14
2309201,30000.0,10
2309300,27000.0,9
2309409,25200.0,9
2309458,21000.0,7
2309508,42600.0,15
2309607,42000.0,15
2309706,45000.0,15
2309805,3000.0,1
2310001,18000.0,6
2310100,13800.0,5
2310209,42000.0,14
2310258,27000.0,9
2310308,3000.0,1
2310407,600.0,1
2310506,27000.0,9
2310605,34200.0,12
2310704,45000.0,15
2310803,12000.0,4
2310852,64800.0,22
2310902,9000.0,3
2310951,6000.0,2
2311009,8400.0,3
2311108,15000.0,5
2311231,9000.0,3
2311264,10800.0,4
2311306,86400.0,29
2311355,20400.0,7
2311405,63000.0,21
2311504,29400.0,9
2311603,42300.0,15
2311702,9000.0,3
2311801,102000.0,34
2311900,12000.0,4
2311959,9000.0,3
2312007,6000.0,2
2312106,12000.0,4
2312205,44400.0,16
2312304,43200.0,16
2312403,40200.0,14
2312601,9000.0,3
2312700,18000.0,6
2312809,3000.0,1
2312908,107100.0,37
2313005,18000.0,6
2313104,12000.0,4
2313203,22800.0,8
2313252,9000.0,3
2313302,18000.0,6
2313351,55500.0,20
2313401,51139.0,19
2313500,121200.0,41
2313559,24000.0,8
2313609,34200.0,12
2313708,6000.0,2
2313757,6000.0,2
2313807,73200.0,25
2313906,6000.0,2
2313955,6000.0,2
2314003,18000.0,6
2314102,15000.0,5
2400109,9000.0,3
2400208,72000.0,24
2400307,12000.0,4
2400505,12000.0,4
2400604,3000.0,1
2400703,12000.0,4
2400802,12000.0,4
2400901,18000.0,6
2401008,27000.0,9
2401107,9000.0,3
2401206,6000.0,2
2401305,9000.0,3
2401453,30000.0,10
2401602,3000.0,1
2401701,9000.0,3
2401800,12000.0,4
2401909,3000.0,1
2402006,39900.0,14
2402105,27000.0,9
2402204,24000.0,8
2402303,42000.0,15
2402402,18000.0,6
2402501,9000.0,3
2402600,48000.0,16
2402709,9000.0,3
2402808,15000.0,5
2403004,3000.0,1
2403103,33000.0,11
2403202,6000.0,2
2403251,175800.0,59
2403301,6000.0,2
2403400,21000.0,7
2403509,15000.0,5
2403608,105000.0,34
2403707,15000.0,5
2403756,3000.0,1
2403806,18000.0,6
2403905,9000.0,3
2404002,9000.0,3
2404101,3000.0,1
2404200,21000.0,7
2404309,6000.0,2
2404408,39000.0,13
2404507,24600.0,9
2404606,3000.0,1
2404705,9000.0,3
2404804,3000.0,1
2404853,12000.0,4
2404903,6000.0,2
2405009,18000.0,6
2405207,7200.0,3
2405306,3000.0,1
2405405,12000.0,4
2405603,16800.0,6
2405702,15600.0,6
2405801,52200.0,18
2406007,3000.0,1
2406106,9000.0,3
2406155,18000.0,6
2406205,7800.0,3
2406304,12000.0,4
2406403,9000.0,3
2406502,27000.0,9
2406601,31800.0,11
2406700,12000.0,4
2406809,9000.0,3
2406908,6000.0,2
2407005,6000.0,2
2407104,69000.0,23
2407203,9000.0,3
2407302,6000.0,2
2407500,3000.0,1
2407609,9000.0,3
2407708,9000.0,3
2407807,21900.0,7
2408003,237199.0,84
2408102,534284.0,182
2408201,21000.0,7
2408300,45000.0,15
2408409,6000.0,2
2408607,3000.0,1
2408805,9000.0,3
2408904,12000.0,4
2408953,21000.0,7
2409100,18000.0,6
2409209,9000.0,3
2409308,36000.0,12
2409332,6000.0,2
2409407,20400.0,7
2409506,6000.0,2
2409704,6000.0,2
2409803,9000.0,3
2409902,9000.0,3
2410108,3000.0,1
2410207,3000.0,1
2410256,3000.0,1
2410306,3000.0,1
2410405,3000.0,1
2410504,6000.0,2
2410702,3000.0,1
2410900,9000.0,3
2411056,3000.0,1
2411205,50700.0,17
2411403,6000.0,2
2411502,39000.0,13
2411601,24000.0,8
2411700,9000.0,3
2411809,12000.0,4
2411908,12000.0,4
2412005,127435.0,44
2412104,10200.0,4
2412203,28200.0,10
2412302,6000.0,2
2412401,3000.0,1
2412500,13200.0,5
2412559,6000.0,2
2412609,27000.0,9
2412807,6000.0,2
2412906,18000.0,6
2413003,3000.0,1
2413102,15000.0,5
2413300,18000.0,6
2413359,21600.0,7
2413409,3000.0,1
2413508,21000.0,7
2413557,9000.0,3
2413607,3000.0,1
2413805,3000.0,1
2413904,6000.0,2
2414001,21000.0,7
2414100,6000.0,2
2414159,600.0,1
2414209,9600.0,3
2414407,27000.0,9
2414456,15000.0,5
2414506,3000.0,1
2414605,11100.0,4
2414704,9000.0,3
2414753,6000.0,2
2414803,18000.0,6
2414902,6000.0,2
2415008,9000.0,3
2500106,3000.0,1
2500205,6000.0,2
2500304,18000.0,6
2500403,9000.0,3
2500502,18600.0,7
2500536,3000.0,1
2500577,9000.0,3
2500601,75000.0,25
2500700,7800.0,3
2500734,3000.0,1
2500775,3000.0,1
2500809,41084.0,14
2500908,12000.0,4
2501005,6000.0,2
2501104,18000.0,6
2501153,1200.0,1
2501203,12000.0,4
2501302,8400.0,3
2501351,12000.0,4
2501401,3000.0,1
2501500,10200.0,4
2501534,3000.0,1
2501609,3000.0,1
2501708,6000.0,2
2501807,65644.0,25
2501906,6000.0,2
2502003,6000.0,2
2502052,3000.0,1
2502102,6000.0,2
2502151,15000.0,5
2502201,9000.0,3
2502300,8400.0,3
2502508,30000.0,10
2502607,3000.0,1
2502706,3000.0,1
2502805,15000.0,5
2502904,3000.0,1
2503001,16200.0,6
2503209,131700.0,46
2503308,9000.0,3
2503407,15000.0,5
2503506,27000.0,9
2503555,30000.0,10
2503605,7200.0,3
2503704,90300.0,31
2503753,6000.0,2
2503803,18000.0,6
2503902,9000.0,3
2504009,438507.0,152
2504033,18000.0,6
2504074,3000.0,1
2504108,9000.0,3
2504157,15000.0,5
2504207,9000.0,3
2504306,12000.0,4
2504355,9000.0,3
2504405,28200.0,10
2504504,15000.0,5
2504603,48000.0,16
2504801,36000.0,12
2504850,3000.0,1
2504900,18000.0,6
2505006,15000.0,5
2505105,19200.0,7
2505204,3000.0,1
2505238,15000.0,5
2505279,27000.0,9
2505303,3000.0,1
2505402,24000.0,8
2505501,3000.0,1
2505600,6000.0,2
2505709,1800.0,1
2505808,21000.0,7
2505907,12000.0,4
2506004,33000.0,11
2506103,6600.0,3
2506251,3000.0,1
2506301,51000.0,17
2506400,9000.0,3
2506509,24000.0,8
2506608,9000.0,3
2506707,3000.0,1
2506806,39000.0,13
2506905,28200.0,10
2507002,13800.0,5
2507101,18000.0,6
2507200,21000.0,7
2507309,46200.0,16
2507408,18579.0,8
2507507,560523.0,206
2507606,12000.0,4
2507705,15000.0,5
2507804,3000.0,1
2507903,15000.0,5
2508000,3000.0,1
2508109,6000.0,2
2508208,33000.0,11
2508307,9000.0,3
2508554,3000.0,1
2508604,26400.0,9
2508802,6000.0,2
2508901,27000.0,9
2509057,12000.0,4
2509107,18000.0,6
2509156,21000.0,7
2509206,15000.0,5
2509305,15000.0,5
2509339,3000.0,1
2509370,6600.0,3
2509396,9000.0,3
2509404,27000.0,9
2509503,15000.0,5
2509602,9000.0,3
2509701,60000.0,20
