municipio_ibge,contagem,soma
1200013.0,3687.0,2589000.0
1200054.0,3341.0,2250600.0
1200104.0,7626.0,5355000.0
1200138.0,3074.0,2268600.0
1200179.0,2999.0,2148000.0
1200203.0,22272.0,16191600.0
1200252.0,4600.0,3367200.0
1200302.0,9734.0,6681600.0
1200328.0,2529.0,1698000.0
1200336.0,6113.0,4101600.0
1200344.0,3405.0,2322000.0
1200351.0,5189.0,3460200.0
1200385.0,3761.0,2695200.0
1200393.0,2943.0,1927200.0
1200401.0,69106.0,52899600.0
1200427.0,4678.0,3103200.0
1200435.0,1881.0,1322400.0
1200450.0,6462.0,5284800.0
1200500.0,13455.0,9453600.0
1200609.0,12928.0,9306000.0
1200708.0,4448.0,3220800.0
1200807.0,5317.0,3861600.0
2700102.0,5372.0,3829800.0
2700201.0,4169.0,3334200.0
2700300.0,43984.0,36106200.0
2700409.0,11026.0,9638400.0
2700508.0,5048.0,4411200.0
2700607.0,2098.0,1705200.0
2700706.0,5360.0,3948000.0
2700805.0,1528.0,1072800.0
2700904.0,2399.0,1568400.0
2701001.0,5784.0,4927800.0
2701100.0,2683.0,2448000.0
2701209.0,3369.0,2429400.0
2701308.0,4840.0,4340400.0
2701357.0,1778.0,1638600.0
2701407.0,8127.0,7124400.0
2701506.0,3708.0,2695200.0
2701605.0,6932.0,4929600.0
2701704.0,3581.0,2917200.0
2701803.0,2839.0,2172000.0
2701902.0,1988.0,1526400.0
2702009.0,2995.0,2130000.0
2702108.0,4968.0,4574400.0
2702207.0,1342.0,1014600.0
2702306.0,10303.0,8681400.0
2702355.0,7143.0,5209800.0
2702405.0,12139.0,9480600.0
2702504.0,3059.0,2295000.0
2702553.0,4836.0,3298200.0
2702603.0,7124.0,5346000.0
2702702.0,1133.0,908400.0
2702801.0,3086.0,2662800.0
2702900.0,10397.0,7363200.0
2703007.0,4025.0,3246600.0
2703106.0,8307.0,5857200.0
2703205.0,5997.0,4564200.0
2703304.0,5112.0,3666000.0
2703403.0,1870.0,1311600.0
2703502.0,1607.0,1344000.0
2703601.0,2531.0,2190600.0
2703700.0,1773.0,1213200.0
2703759.0,3229.0,2566200.0
