municipio_ibge,soma,contagem
2610707,33848.0,15
2610905,1800.0,1
2611101,28670.0,20
2611408,800.0,1
2611606,223711.0,86
2611705,4200.0,1
2611804,600.0,1
2611903,2400.0,1
2612208,1100.0,2
2612554,4800.0,1
2612604,1200.0,2
2613008,300.0,1
2613602,2400.0,1
2613701,2558.0,3
2613909,4800.0,2
2614105,1200.0,1
2614501,300.0,1
2615003,3000.0,1
2616001,4200.0,1
2616308,28402.0,14
2616407,1471.0,2
2700102,4200.0,1
2700300,8489.0,8
2701001,470.0,1
2701902,3600.0,1
2702108,3000.0,1
2702306,3000.0,1
2703106,300.0,1
2703809,4200.0,1
2704104,900.0,1
2704203,3448.0,2
2704302,38003.0,23
2704500,122.0,1
2704609,350.0,1
2704807,1800.0,1
2706307,1084.0,2
2706406,8400.0,3
2706448,1051.0,1
2706604,332.0,1
2706703,4261.0,2
2707107,432.0,1
2707305,3262.0,3
2707701,1200.0,1
2708105,1200.0,1
2708303,6781.0,3
2708907,3900.0,2
2709103,900.0,1
2709152,3000.0,2
2709301,13545.0,4
2709400,2130.0,1
2800308,45417.0,29
2800407,7100.0,3
2800605,1800.0,2
2801207,4800.0,1
2801306,1800.0,1
2801504,4049.0,3
2802106,3705.0,2
2803005,900.0,1
2803203,600.0,1
2803500,4200.0,3
2804003,2194.0,1
2804805,16100.0,10
2805208,1500.0,1
2805703,2551.0,2
2806008,300.0,1
2806701,3275.0,2
2806800,388.0,1
2807303,3600.0,1
2807402,8698.0,3
2807501,388.0,1
2900405,600.0,1
2900702,15720.0,5
2900801,170.0,1
2901601,421.0,1
2902203,452.0,1
2902807,1200.0,1
2902906,4200.0,1
2903201,7200.0,2
2903508,300.0,1
2903904,4200.0,1
2904209,11400.0,3
2904605,3300.0,3
2904902,1200.0,1
2905206,5851.0,3
2905701,14100.0,6
2906501,2700.0,2
2906600,1200.0,1
2907103,1200.0,1
2907202,695.0,1
2907806,4200.0,1
2908101,2099.0,1
2908200,8400.0,2
2908309,5798.0,3
2908408,10800.0,2
2908507,2243.0,1
2909604,3600.0,1
2909802,300.0,1
2909901,1200.0,1
2910057,3751.0,2
2910503,4200.0,1
2910701,4200.0,1
2910727,8700.0,2
2910800,37977.0,12
2911709,13970.0,4
2912707,2400.0,1
2913408,422.0,1
2913606,1200.0,1
2914000,4439.0,2
2914604,4200.0,1
2914653,242.0,1
2914802,21628.0,9
2914901,600.0,1
2915601,7800.0,1
2916401,1800.0,2
2916500,1029.0,2
2916609,4200.0,1
2917003,3000.0,1
2917300,3399.0,2
2917607,5400.0,4
2917805,179.0,1
2918001,16500.0,7
2918100,4500.0,3
2918407,27872.0,12
2919207,7098.0,4
2919405,900.0,1
2919801,4200.0,1
2919926,1200.0,1
2921005,8400.0,1
2922003,1200.0,1
2922409,900.0,2
2922508,211.0,1
2923001,420.0,1
2923035,600.0,1
2923407,1200.0,1
2923704,1031.0,1
2924009,27394.0,9
2925204,463.0,1
2925303,3000.0,1
2925501,1200.0,1
2925600,1200.0,1
2925808,3000.0,1
2926657,3000.0,1
2927101,634.0,1
2927408,396728.0,147
2927705,3600.0,2
2928000,7200.0,2
2928307,900.0,1
2928505,3000.0,1
2928604,1200.0,1
2928703,4800.0,2
2929206,4200.0,1
2929255,107.0,1
2929305,4200.0,1
2929503,600.0,1
2929701,9000.0,3
2929909,1200.0,1
2930006,2400.0,1
2930154,3600.0,1
2930303,2435.0,3
2930402,600.0,1
2930501,7983.0,3
2930709,10800.0,3
2930774,2251.0,1
2931350,7800.0,6
2931905,900.0,1
2932002,7365.0,4
2932903,4200.0,1
2933174,2400.0,2
2933208,600.0,1
2933307,34370.0,11
3100203,4200.0,1
3101003,1200.0,1
3101300,1800.0,1
3101508,600.0,1
3101706,1200.0,1
3102100,2140.0,1
3102803,5870.0,3
3103405,600.0,1
3103504,1200.0,1
3103751,3000.0,1
3104205,4200.0,1
3104452,4200.0,1
3105608,10200.0,3
3106200,200073.0,90
3106309,7800.0,3
3106705,15695.0,9
3107109,6000.0,1
3107307,9600.0,4
3108008,1200.0,1
3108107,3000.0,1
3108503,5098.0,1
3108602,1200.0,1
3109204,1200.0,1
3109402,900.0,1
3109907,3000.0,1
3110004,1200.0,1
3110905,3000.0,1
3111002,1200.0,1
3111200,4500.0,3
3111408,1200.0,1
3111606,1718.0,2
3112307,1200.0,1
3113206,1200.0,1
3113404,300.0,1
3113503,3000.0,2
3114402,4200.0,1
3118304,3000.0,1
3118601,47079.0,19
3118908,8400.0,2
3119104,7800.0,3
3120102,1800.0,1
3120805,3000.0,1
3120904,10800.0,4
3121001,8400.0,3
3121605,10800.0,4
3122306,8400.0,3
3122405,4200.0,1
3122801,1800.0,1
3124203,1125.0,1
3125101,4200.0,1
3125952,1800.0,1
3126703,888.0,1
3127206,4200.0,1
3127602,5100.0,3
3127701,23698.0,9
3128402,1800.0,1
3128709,8400.0,1
3128808,4200.0,1
3129301,1098.0,1
3129608,1800.0,2
3129657,3300.0,2
3129806,11738.0,3
3130101,5400.0,2
3131109,600.0,1
3131307,53700.0,21
3131703,6000.0,3
3132404,1500.0,2
3132503,4200.0,2
3132701,9451.0,3
3134202,15000.0,4
3134707,6600.0,3
3134905,2400.0,1
3135076,1200.0,1
3135209,1200.0,1
3135506,2400.0,1
3135605,4200.0,1
3136207,6300.0,2
3136652,5100.0,3
3136702,17543.0,9
3136801,3600.0,1
3137601,4700.0,3
3137809,300.0,1
3138203,3600.0,2
3138351,300.0,1
3138682,7200.0,2
3139003,1200.0,1
3139409,19070.0,9
3139607,13200.0,3
3140704,1200.0,1
3141405,1200.0,1
3141801,1800.0,1
3142007,2400.0,2
3142601,4200.0,1
3143104,4200.0,2
3143302,52955.0,22
3143500,4200.0,1
3143906,2400.0,1
3144003,6000.0,1
3144359,4200.0,1
3144805,1200.0,1
3145455,300.0,1
3145901,4800.0,2
3146107,3000.0,1
3146255,3000.0,1
3146909,4200.0,1
3147006,1200.0,1
3147105,300.0,1
3147402,8400.0,1
3147907,5731.0,3
3148004,1200.0,1
3148103,1500.0,2
3148707,3000.0,1
3150158,300.0,1
3150802,3600.0,1
3151206,2400.0,2
3151305,15519.0,6
3151404,600.0,1
3151503,2400.0,1
3151800,10200.0,6
3152501,7200.0,3
3153608,3000.0,1
3154507,2022.0,1
3154606,54450.0,14
3155009,3600.0,1
3155603,7200.0,2
3155801,9000.0,2
3156106,1800.0,1
3156700,1200.0,1
3157005,2700.0,2
3157252,4200.0,1
3157807,15900.0,8
3158201,3600.0,1
3158805,4200.0,1
3158953,4200.0,1
3160454,8400.0,1
3160702,4200.0,1
3161106,16500.0,8
3161601,3000.0,1
3162401,906.0,1
3162500,1200.0,1
3162609,1800.0,1
3162658,1200.0,1
3162807,300.0,1
3162922,2400.0,1
3163706,1500.0,2
3164100,300.0,1
3164506,5400.0,2
3164704,3600.0,1
3165560,3600.0,1
3165701,1602.0,2
3166204,4200.0,1
3167103,5400.0,2
3167202,5100.0,5
3167608,4800.0,2
3167905,559.0,1
3168705,11700.0,5
3169307,3000.0,2
3169406,10200.0,2
3169703,10602.0,2
3169901,7200.0,5
3170107,3600.0,3
3170206,15600.0,5
3170404,12191.0,4
3170701,3600.0,2
3171204,15000.0,4
3171303,2100.0,2
3171600,2251.0,1
3171709,4200.0,1
3172004,300.0,1
3200607,5820.0,3
3201209,10200.0,4
3201308,16800.0,5
3201506,4200.0,1
3201605,1200.0,1
3202108,1500.0,1
3202306,3600.0,1
3202405,1200.0,1
3202454,7800.0,2
3202801,600.0,1
3202900,1800.0,1
3203007,8400.0,2
3203106,4200.0,1
3203163,1200.0,1
3203205,16070.0,7
3203320,1800.0,1
3203353,2400.0,1
3203403,3000.0,1
3203908,600.0,1
3204054,4200.0,1
3204104,8400.0,1
3204203,2400.0,1
3204351,1200.0,1
3204559,300.0,1
3204609,4200.0,1
3204708,1800.0,1
3204906,19200.0,5
3205002,26376.0,10
3205010,6000.0,3
3205036,8400.0,1
3205069,3000.0,1
3205101,600.0,1
3205200,24600.0,10
3205309,22200.0,8
3300100,6763.0,3
3300209,5100.0,3
3300233,3300.0,2
3300258,600.0,1
3300308,1200.0,1
3300407,1800.0,1
3300456,22921.0,8
3300704,82599.0,39
3301009,20700.0,7
3301306,4670.0,2
3301702,35755.0,14
3301850,2400.0,1
3301900,20596.0,7
3302007,300.0,1
3302270,4500.0,1
3302403,9000.0,3
3302502,4200.0,1
3302601,3600.0,1
3302858,3600.0,2
3303203,11195.0,3
3303302,10800.0,5
3303500,29614.0,11
3303906,13200.0,5
3304144,3900.0,2
3304201,4800.0,2
3304300,5349.0,3
3304524,15000.0,5
3304557,204386.0,77
3304805,4200.0,1
3304904,23605.0,17
3305000,4200.0,1
3305109,16800.0,7
3305208,15598.0,7
3305505,14700.0,4
3305604,4200.0,1
3305802,3974.0,2
3306008,1200.0,1
3306206,2400.0,1
3306305,3331.0,3
3501301,1200.0,1
3502200,1005.0,1
3502804,2400.0,1
3503208,13200.0,3
3503307,8100.0,2
3504008,3600.0,1
3504107,3000.0,1
3504305,9250.0,3
3505203,1200.0,1
3505302,4200.0,2
3505500,13800.0,4
3505609,2400.0,1
3505708,2400.0,1
3506003,14829.0,7
3506102,3000.0,1
3507001,600.0,1
3507456,4200.0,1
3507506,6600.0,2
3507605,4800.0,2
3508009,4200.0,1
3508504,4800.0,2
3509205,331.0,1
3509502,17909.0,12
3509700,4200.0,1
3510203,9600.0,2
3510401,1200.0,1
3510500,3600.0,1
3510609,2400.0,2
3511102,6600.0,2
3512803,6600.0,2
3513009,2400.0,1
3513504,4200.0,1
3513801,13500.0,5
3514106,3600.0,1
3514809,4200.0,2
3515004,1800.0,1
3515103,600.0,1
3515152,3000.0,1
3515707,4500.0,1
3516200,47598.0,16
3516309,7200.0,1
3517406,1200.0,1
3518404,1200.0,1
3518701,2829.0,2
3518800,55343.0,21
3518859,3900.0,1
3519071,1200.0,1
3519253,3000.0,1
3520301,6454.0,5
3520426,2400.0,2
3520509,3000.0,1
3521606,3300.0,1
3522109,9798.0,5
3522208,1800.0,1
3522307,3000.0,1
3522406,7200.0,3
3522703,4200.0,1
3523107,5100.0,3
3523909,2400.0,1
3524402,13540.0,6
3524709,2700.0,2
3525300,7240.0,4
3525904,4200.0,1
3526902,3600.0,2
3527108,600.0,1
3528502,2400.0,1
3529005,3500.0,2
3529401,17400.0,6
3530201,2400.0,1
3530300,3000.0,1
3530607,14400.0,6
3531100,388.0,1
3531209,4200.0,1
3532009,4200.0,1
3532827,3000.0,1
3533403,8400.0,2
3533601,3000.0,1
3534302,477.0,1
3534708,3600.0,1
3535606,1200.0,1
3536000,1200.0,1
3536307,1200.0,1
3537206,429.0,1
3538006,2100.0,2
3538907,4200.0,1
3539509,1100.0,1
3539806,5100.0,3
3540754,1200.0,1
3541000,15900.0,11
3541208,2100.0,2
3541307,2400.0,1
3541604,1800.0,1
3542602,11400.0,8
3542701,4200.0,2
3543303,4500.0,1
3543402,13800.0,10
3545209,600.0,1
3545803,4200.0,1
3547304,1200.0,1
3547809,9498.0,3
3548500,2870.0,3
3548708,21420.0,8
3548807,1200.0,1
3548906,600.0,1
3549102,4200.0,1
3549409,4499.0,2
3549805,15900.0,7
3549904,25651.0,10
3550209,2270.0,1
3550308,230909.0,106
3550605,3900.0,1
3550704,26.0,1
3551009,4200.0,2
3551702,3600.0,1
3552205,4800.0,2
3552403,12994.0,4
3552502,16200.0,5
3552601,5099.0,1
3553955,600.0,1
3554102,4500.0,3
3554508,2400.0,1
3554805,900.0,1
3555406,4200.0,1
3555604,4200.0,1
3556008,600.0,1
3556206,6000.0,2
3556453,2098.0,1
3556602,1200.0,1
3556701,1800.0,1
4100400,1200.0,1
4100905,1200.0,1
4101507,12600.0,3
4101804,2098.0,1
4102109,3300.0,1
4102604,3000.0,1
4103503,8400.0,1
4103602,1800.0,1
4103701,8909.0,5
4104204,4200.0,2
4104402,7200.0,1
4104428,1200.0,1
4104808,10243.0,6
4105607,4200.0,1
4105805,5100.0,2
4106209,1200.0,1
4106407,7800.0,2
4106605,600.0,1
4106902,61358.0,30
4107652,5100.0,3
4107751,4200.0,1
4108304,19411.0,11
4112009,1200.0,1
4113700,21815.0,9
4114203,3900.0,1
4115101,4200.0,1
4115200,20700.0,6
4115606,3600.0,1
4115705,1800.0,2
4115804,470.0,1
4116208,300.0,1
4117503,4200.0,1
4118402,2400.0,1
4118501,600.0,1
4118709,1200.0,1
4119509,4200.0,1
4119905,5700.0,5
4119954,600.0,1
4120804,300.0,1
4122008,1200.0,1
4122602,8400.0,2
4123956,4200.0,1
4125456,1200.0,1
4125506,300.0,1
4125605,1200.0,1
4126256,4200.0,1
4127106,4800.0,1
4128104,23448.0,11
4128203,1051.0,1
4128559,3000.0,1
4201406,2400.0,2
4201950,4200.0,1
4202008,6600.0,3
4202057,3120.0,1
4202099,1200.0,1
4202404,7547.0,4
4202438,1800.0,1
4202453,1200.0,1
4202909,7200.0,2
4203006,998.0,1
4203105,3600.0,1
4203808,2400.0,1
4203907,4800.0,1
4204202,15600.0,4
4204608,8400.0,5
4205407,21000.0,10
4206652,4200.0,1
4207007,2698.0,2
4207304,3600.0,2
4207502,300.0,1
4208203,1200.0,1
4208302,900.0,1
4208906,600.0,1
4209102,28200.0,10
4209300,600.0,2
4211306,5400.0,2
4211900,8100.0,4
4212007,1800.0,1
4212502,3600.0,1
4212809,2400.0,1
4213203,3300.0,1
4213500,1200.0,1
4214805,1200.0,1
4215802,7800.0,3
4216206,300.0,1
4216404,518.0,1
4216602,5700.0,4
4217600,900.0,1
4217709,1800.0,1
4219507,2030.0,1
4219705,1200.0,1
4300307,2301.0,1
4300406,4922.0,4
4300554,1200.0,1
4300604,33842.0,15
4301057,600.0,1
4301206,211.0,1
4301305,600.0,1
4301602,40560.0,19
4301636,1200.0,1
4301750,900.0,1
4301909,300.0,1
4302105,11047.0,4
4302659,900.0,1
4302709,5137.0,2
4302808,3000.0,2
4303004,5820.0,6
4303103,14009.0,8
4303509,5700.0,3
4304358,1800.0,1
4304507,300.0,1
4304606,83367.0,37
4304630,11700.0,4
4304663,3000.0,2
4304671,3000.0,1
4304705,5205.0,3
4305108,17898.0,20
4305306,1200.0,1
4305355,1800.0,2
4305447,1200.0,1
4305454,5498.0,4
4305603,1200.0,1
4306106,4400.0,2
4306379,900.0,1
4306601,4200.0,1
4306767,10400.0,5
4307005,422.0,1
4307104,4200.0,1
4307609,5224.0,2
4307708,11768.0,5
4307807,3600.0,1
4307906,1200.0,1
4308508,4200.0,1
4309001,7200.0,2
4309209,34327.0,13
4309308,10098.0,6
4310108,4800.0,3
4310207,8400.0,1
4310330,3000.0,1
4310504,3300.0,1
4310652,4200.0,1
4311106,2400.0,1
4311205,4200.0,1
4311304,3900.0,1
4311809,6000.0,2
4312252,4200.0,1
4312401,12811.0,5
4313060,5100.0,2
4313102,211.0,1
4313201,1200.0,1
4313300,1200.0,1
4313375,3300.0,2
4313409,14107.0,8
4313656,7200.0,2
4313706,10500.0,5
4314027,211.0,1
4314050,4745.0,3
4314100,13161.0,6
4314159,600.0,2
4314407,30221.0,15
4314605,211.0,1
4314803,6000.0,2
4314902,131857.0,81
4315107,2400.0,1
4315602,30811.0,19
4315701,2400.0,2
4316600,300.0,1
4316808,10946.0,6
4316907,34129.0,15
4317004,800.0,1
4317103,300.0,1
4317202,2529.0,2
4317301,900.0,1
4317400,7800.0,3
4317509,600.0,1
4317806,300.0,1
4318002,6600.0,3
4318101,8400.0,1
4318309,1200.0,1
4318408,4200.0,1
4318507,600.0,1
4318705,17079.0,10
4318804,1200.0,1
4318903,16800.0,2
4319000,4200.0,1
4319158,500.0,1
4319208,3600.0,1
4319604,9600.0,3
4319901,6729.0,3
4320008,16602.0,11
4320263,4500.0,2
4320404,1200.0,1
4320701,8400.0,2
4321204,7500.0,3
4321303,2311.0,2
4321402,1500.0,2
4321600,1500.0,3
4321667,2400.0,1
4321709,1200.0,1
4321808,4200.0,1
4321907,2700.0,3
4322004,900.0,1
4322202,2400.0,1
4322400,13411.0,5
4322509,5700.0,3
4322608,3600.0,1
4323002,17888.0,13
4323101,242.0,1
4323770,600.0,1
4323804,300.0,1
5002704,37203.0,19
5003256,5802.0,2
5003306,6704.0,4
5003702,2400.0,1
5005202,1200.0,1
5005400,600.0,1
5005681,2843.0,2
5005707,5400.0,2
5006002,1800.0,2
5006606,2700.0,2
5007109,1800.0,1
5100250,1200.0,1
5100805,300.0,1
5101001,3000.0,1
5101704,3600.0,1
5102504,15900.0,9
5103353,3000.0,1
5103403,33300.0,14
5103437,600.0,1
5104609,1200.0,1
5105002,3000.0,2
5106752,600.0,1
5107008,3300.0,1
5107602,4800.0,3
5107909,6000.0,2
5107958,1200.0,1
5108402,18402.0,6
5200258,5700.0,3
5200902,1800.0,1
5201108,21600.0,7
5201306,12000.0,3
5201405,50100.0,19
5202502,1595.0,1
5203203,900.0,1
5203302,3000.0,1
5203500,2194.0,1
5204409,4200.0,1
5204508,20400.0,6
5204904,3340.0,1
5205109,3600.0,2
5205208,1200.0,1
5205307,1200.0,1
5205497,10100.0,4
5205901,388.0,1
5206206,1800.0,2
5206305,6300.0,2
5208004,7200.0,3
5208400,4200.0,1
5208608,3600.0,2
5208707,200251.0,62
5208806,5400.0,2
5209705,3000.0,1
5210000,10800.0,3
5210208,8400.0,1
5210406,4500.0,2
5211206,5400.0,2
5211503,2400.0,1
5211800,4200.0,1
5211909,9600.0,4
5212105,3600.0,1
5212501,34670.0,11
5212600,1200.0,1
5213855,1200.0,1
5214002,1200.0,1
5215231,9600.0,3
5215306,8400.0,2
5217104,1200.0,1
5217401,4540.0,2
5218003,2400.0,1
5218805,8400.0,1
5219738,1200.0,1
5220454,32251.0,12
5220603,8400.0,1
5221403,6000.0,2
5221858,15000.0,5
5300108,130468.0,43
