municipio_ibge,contagem,soma
1100106,9158,6567600.0
1100379,2387,1615800.0
1100205,90816,68012400.0
4309001,2365,1732800.0
4210704,437,294600.0
4112405,1293,909000.0
3506201,366,267000.0
3555356,887,609000.0
2801702,5590,4178400.0
4128807,886,592200.0
2703403,1968,1359600.0
3522604,7846,5487600.0
5210158,714,477000.0
2605103,10923,8244000.0
3113008,5417,3872400.0
2916401,13101,10063800.0
2506806,6172,4576800.0
3129400,1023,718200.0
4309050,967,675000.0
3539004,1286,873600.0
2408508,1204,800400.0
2310209,11061,7962600.0
2932804,5437,3969600.0
3145802,506,352200.0
3555406,18622,13273800.0
1507409,5009,3663600.0
3162203,1046,691800.0
3522653,1199,817200.0
5210208,4986,3382200.0
2605152,4147,2845200.0
4309100,3670,2544000.0
2310258,9643,7051200.0
4210803,868,605400.0
4112504,2248,1494000.0
3145851,703,499200.0
3506300,1603,1125600.0
1507458,6655,5083200.0
4309126,444,300600.0
1507466,2112,1425600.0
3162252,1358,933600.0
2900108,2638,1762200.0
2703502,1780,1381800.0
3522703,4503,3068400.0
1507474,6607,4686000.0
3113107,654,465000.0
2916500,11401,8304000.0
3145877,2237,1440000.0
2605202,17375,14237400.0
2506905,7648,5640000.0
3539103,3285,2391000.0
2408607,1344,877800.0
2310308,8745,5797800.0
4210852,233,154200.0
3129509,3156,2374800.0
4309159,686,448200.0
2932903,22057,16234200.0
1704105,533,339600.0
3145901,4890,3436200.0
3555505,685,495600.0
1720499,1014,767400.0
1507508,4343,3295200.0
3506359,11393,8414400.0
3162302,604,410400.0
5210307,456,327600.0
4210902,297,198600.0
4309209,36724,27287400.0
4112603,247,166200.0
3506409,940,628800.0
2801900,1279,915000.0
2900207,6201,4646400.0
2703601,2729,2230800.0
3522802,2875,1966800.0
2605301,12043,8347200.0
3113206,4181,2874000.0
2507002,5863,4232400.0
2916609,2020,1415400.0
3539202,3107,2110200.0
2408706,1162,781200.0
2310407,3746,2560800.0
2933000,6720,4867200.0
3129608,2020,1516200.0
4309258,88,63000.0
3555604,1172,796800.0
1507607,15603,12204600.0
3146008,3970,2645400.0
3162401,7042,4743600.0
5210406,6964,5177400.0
3129657,1750,1192800.0
4309308,11945,8774400.0
4112702,2112,1540800.0
4211009,644,435600.0
2933059,4759,3364200.0
3506508,14020,9716400.0
1720655,1285,992400.0
2900306,4743,3627600.0
3162450,3519,2419800.0
2703700,1855,1241400.0
3522901,1507,1070400.0
2802007,1192,877800.0
2605400,7269,5770800.0
3113305,6019,4315800.0
2507101,5614,3952200.0
2916708,2524,1783200.0
3539301,7738,5425200.0
2408805,1692,1183200.0
2310506,12055,8751000.0
3129707,1653,1198200.0
4112751,1306,912600.0
4211058,1228,907800.0
2933109,2612,1743000.0
3555703,188,121200.0
1507706,7162,4828800.0
3146107,11561,8107800.0
2900355,5365,3739800.0
3162500,12823,8995200.0
2703759,3410,2628000.0
2605459,400,271800.0
4309407,1667,1159200.0
4112801,1432,994800.0
4211108,1527,1093200.0
2933158,4516,3259200.0
1507755,1164,898800.0
3506607,5641,4141200.0
2900405,4848,3544200.0
2933174,2960,2167800.0
2802106,17196,13216800.0
3113404,13330,9264000.0
3162559,3571,2352600.0
2507200,3385,2530800.0
3523008,822,574200.0
5210562,1005,709200.0
2703809,5661,4466400.0
2605509,3003,2151600.0
2916807,4285,3291000.0
3539400,1693,1146600.0
2408904,4773,3456000.0
2310605,3414,2341800.0
3129806,28381,20707800.0
3162575,1265,847200.0
2114007,12516,8999400.0
2933208,14745,11013600.0
3555802,1332,910200.0
1507805,5893,4323600.0
3146206,2220,1554600.0
1720804,2381,1688400.0
5210604,1182,800400.0
3162609,2072,1438200.0
2916856,4882,3774600.0
2408953,3760,2634000.0
4309506,809,546600.0
4112900,667,439200.0
4211207,1803,1248600.0
2933257,1979,1425000.0
3146255,1339,1039200.0
3506706,1935,1495800.0
1720853,306,227400.0
2900504,2628,1684800.0
2802205,2015,1487400.0
3113503,1819,1293600.0
3162658,1211,790800.0
3523107,63639,47512200.0
2703908,1247,961800.0
2605608,6718,4825800.0
2916906,3640,2692200.0
2507309,4977,3586200.0
2310704,10183,7103400.0
3129905,666,438600.0
4309555,326,215400.0
3539509,5454,3953400.0
4211256,437,289800.0
2933307,71598,51871200.0
3555901,207,15.0
4112959,1248,856200.0
1507904,6275,5103000.0
3146305,5627,3901200.0
4309571,523,345600.0
1720903,4006,2921400.0
3162708,4378,2899800.0
4309605,1615,1150800.0
1720937,402,275400.0
4211306,10822,7770000.0
4113007,843,570600.0
1507953,18892,14905800.0
3506805,1411,991200.0
1507961,4159,3154200.0
2900603,1181,882000.0
2802304,4331,3225600.0
3113602,1045,759000.0
2704005,6898,5207400.0
3523206,8232,5811000.0
2917003,11484,7800600.0
1507979,5343,3766800.0
2605707,8838,6597600.0
2409100,3909,2668800.0
2507408,2214,1623600.0
3130002,530,361800.0
2310803,4648,3197400.0
1720978,549,384600.0
4309654,1401,1039200.0
1704600,341,246600.0
3539608,791,560400.0
2933406,2486,1743000.0
1508001,18586,14633400.0
3146404,862,582600.0
1721000,41262,30319800.0
3556008,1799,1240800.0
5210802,668,487200.0
3162807,3625,2576400.0
1508035,10161,7276800.0
3130051,2827,1905600.0
2310852,7085,5358000.0
4309704,366,243600.0
4211405,451,298200.0
2933455,3862,2775000.0
1508050,4561,3240000.0
4113106,718,499200.0
3506904,1645,1144800.0
2900702,37949,29191800.0
2802403,4292,2815800.0
3113701,4336,3133800.0
2704104,6089,4200600.0
3523305,2477,1810800.0
2917102,5010,3706800.0
2605806,5349,3635400.0
2507507,143100,108786600.0
1508084,8023,5651400.0
3130101,7705,5673600.0
2310902,4502,2931600.0
4309753,727,475800.0
2409209,866,588000.0
3539707,579,405600.0
4211454,531,346800.0
2933505,8413,6004800.0
1508100,22005,17902200.0
3146503,992,691800.0
3556107,1942,1359000.0
5210901,3180,2328000.0
1721109,1814,1281000.0
3162906,3614,2649000.0
1508126,6579,5067000.0
2310951,2601,1684800.0
3162922,5741,4191600.0
4309803,441,292800.0
4211504,1083,730200.0
4113205,6541,4557600.0
3146552,1418,935400.0
3507001,7990,5643000.0
1508159,13272,9439200.0
2900801,6810,4963800.0
3162948,1043,699600.0
2802502,779,552600.0
3113800,432,290400.0
2704203,7828,5370600.0
3523404,12388,8541000.0
3162955,4080,2943000.0
2917201,5843,3802200.0
2605905,6669,5596200.0
2507606,2575,1840200.0
3130200,1429,963000.0
2409308,3748,2751600.0
3539806,18313,13441200.0
2311009,3824,2614200.0
2933604,16141,12063000.0
4113254,1518,1011000.0
3146602,294,212400.0
3556206,11241,7651200.0
1508209,14769,11392200.0
2409332,1836,1327800.0
1721208,4773,3550800.0
3163003,1198,888000.0
5211008,1758,1301400.0
4309902,790,523200.0
4211603,1205,830400.0
4113304,4809,3361800.0
3507100,4051,2937600.0
2900900,1861,1387800.0
1721257,312,223200.0
2802601,2460,1698600.0
2704302,171828,130617600.0
3523503,2745,1939200.0
2606002,34741,25426200.0
2917300,7176,5469000.0
3113909,1924,1376400.0
2507705,5158,3747600.0
4309951,508,375600.0
2409407,6687,4807800.0
3539905,807,569400.0
2311108,4841,3319200.0
3130309,1029,766200.0
4211652,315,207000.0
3146701,1391,984000.0
3556305,2974,2175600.0
1508308,18760,1323.0
2917334,3188,2266800.0
3507159,847,587400.0
1721307,469,323400.0
3163102,638,436200.0
2917359,3286,2157600.0
4211702,2104,1510800.0
4310009,1656,1131000.0
4113403,656,429600.0
3146750,2107,1410600.0
3556354,1280,873600.0
1508357,3186,2318400.0
3507209,136,90600.0
2802700,2908,2097600.0
2901007,9900,7079400.0
2704401,6041,4287600.0
3523602,1657,1249200.0
4113429,747,502200.0
3114006,1620,1112400.0
2606101,8295,6151800.0
2507804,2101,1449000.0
2917409,4004,2579400.0
3540002,2245,1569000.0
2409506,1279,864000.0
2311207,2774,1862400.0
3130408,1036,723600.0
4211751,1739,1286400.0
4113452,1125,790800.0
3556404,5323,3724800.0
1508407,10119,7600200.0
2311231,1933,1335600.0
3163201,757,514800.0
5211206,5269,3721200.0
4211801,529,361200.0
4310108,3426,2393400.0
4113502,2839,1978800.0
2311264,6323,4288200.0
3556453,7575,5385600.0
