municipio_ibge,contagem,soma
1100106,13789,6102545.0
1100379,3776,1675417.0
1100205,157768,79454965.0
1100940,6125,2814177.0
1100304,23092,12398742.0
1100114,15882,7900474.0
1101476,961,434953.0
1100155,11405,5689144.0
1101492,5420,2557479.0
1101559,1439,642722.0
1100064,4536,2230801.0
5204557,1193,581106.0
1400282,2531,938923.0
1100346,4725,2034585.0
1400472,10297,4168054.0
1100031,1654,801061.0
1100130,11313,5361119.0
1501451,6690,2555435.0
1502152,15657,7699637.0
5212055,804,314486.0
1503044,7658,3045526.0
5219738,2185,978302.0
1504976,4817,1920472.0
5221577,902,357836.0
1505650,6762,1875422.0
5203962,1016,397303.0
5203939,889,407661.0
1507466,2337,753391.0
1508035,11487,3675497.0
1600808,4498,1504379.0
5201454,953,455417.0
1700301,1440,583655.0
5216452,745,339816.0
5205497,21855,10827805.0
1704600,375,145721.0
1706258,441,182185.0
5200555,1454,646696.0
1712157,465,171556.0
5214879,757,341524.0
1713700,757,284667.0
5107404,934,453494.0
1718451,610,260046.0
5106653,1888,886540.0
5107065,4937,2592720.0
1720002,766,301038.0
5107198,662,304881.0
1721257,373,160533.0
2100154,4481,1560832.0
1200104,10794,4347635.0
1200203,26911,9937434.0
2100477,8674,2824899.0
5107263,778,335787.0
2101251,5231,2639371.0
5106158,4052,1751185.0
5108956,2065,970458.0
2101731,2060,616579.0
2101939,1982,676993.0
5100359,1769,790292.0
2102036,8757,3359105.0
5103353,10818,5155634.0
2102150,2977,877060.0
5103957,822,341655.0
2102358,4346,1344796.0
1200401,112199,51883877.0
2102556,3406,1431061.0
5006002,5515,2816627.0
2103125,3113,991850.0
1200609,12041,3314054.0
2103174,5178,1511550.0
1200450,7559,2869010.0
2103752,4345,1913215.0
1200344,3442,1025953.0
1200054,4338,1658928.0
2104081,3625,1027522.0
2104552,5668,2456262.0
5005251,1380,629930.0
2104651,2915,819647.0
2105153,3845,1378767.0
1703826,647,226205.0
2105351,4161,1201678.0
2105450,2968,881790.0
2105658,1840,619274.0
1712801,1199,442301.0
2105948,3102,1117119.0
1716307,1395,599068.0
2106359,2518,726478.0
1718865,2163,1019192.0
2106631,2770,910344.0
2107258,1711,506682.0
1300102,4845,1404123.0
2107456,4529,1465054.0
1300201,2989,888617.0
1300300,14803,4760272.0
2108256,7584,2468751.0
1300409,5677,2005253.0
2109056,2105,611216.0
1300607,10100,3161086.0
2109270,6050,2134484.0
1300805,9725,3002897.0
2109551,2598,1053605.0
1301001,10178,2915531.0
2110237,2922,992368.0
1301209,25733,9741124.0
1301407,9323,2998432.0
2110856,2748,1088060.0
1301605,7099,2586801.0
2111052,3889,1298647.0
1303601,3501,1088950.0
2111250,2458,773300.0
2111532,3684,1445976.0
2111631,2005,505922.0
1302108,1982,657255.0
2111722,2040,660700.0
1302306,6131,1981196.0
2111763,5333,1939995.0
1302504,37555,13783112.0
2111953,1903,683821.0
1302702,15036,5278301.0
2112274,1815,611185.0
1302900,16794,5833073.0
1303106,8899,3073992.0
2200459,1860,521644.0
1303403,35942,13528649.0
2201176,1471,420916.0
1303700,7760,2124877.0
1303908,7992,2236713.0
2201572,1345,419064.0
2201739,2663,742202.0
1304104,5405,1889624.0
2201945,2259,738060.0
1304302,5125,1683067.0
2202075,1144,398933.0
1300029,5002,1567505.0
2202117,1940,511224.0
1300086,3536,977153.0
2202174,2543,606950.0
1300631,7234,1997339.0
1300680,5322,1763548.0
2202539,2237,721745.0
1400100,130261,65037536.0
2202653,1998,598136.0
1400159,4280,1553164.0
1400407,2755,778314.0
2203271,2061,641185.0
1400605,2236,843614.0
1712702,670,287725.0
2204352,2230,722593.0
2204550,1701,440697.0
1718659,406,170011.0
2205276,2062,631381.0
1703867,937,437271.0
2205458,2119,649963.0
2205524,1983,542211.0
2205573,2332,692028.0
1703305,1234,475320.0
1708254,1036,419334.0
2206357,2480,708741.0
1712009,812,381911.0
2206670,2329,689387.0
1717206,735,275096.0
2206753,1979,704625.0
1720150,501,195377.0
2207553,1435,414877.0
1721307,614,235165.0
1711902,3927,1798518.0
2207934,969,246113.0
1506351,8125,3402573.0
2207959,1700,465457.0
2208858,1652,442203.0
1500131,2728,1035684.0
2209450,633,196142.0
1507151,8154,3209629.0
2209757,676,230587.0
1500347,4614,1656952.0
1502764,3128,1251051.0
1500958,9018,3304147.0
2210375,819,238793.0
1504950,8776,2460704.0
2210383,735,245847.0
1507953,25550,10946428.0
1508084,14269,6819297.0
2210631,1374,494136.0
1500107,57021,19617106.0
2210953,1140,299073.0
1500206,22244,7735824.0
1500404,24055,9519747.0
1500503,10002,3170890.0
2211704,1691,534703.0
1500701,9161,2620816.0
2401859,1930,623013.0
1500909,16734,5246365.0
2404853,2866,1074585.0
1501105,5987,2039730.0
2409332,2024,630802.0
1501303,39802,17303684.0
2410256,1889,520834.0
2411056,2021,889515.0
1501501,23674,9595680.0
1501709,47206,18079899.0
2414456,1468,474766.0
1501907,9359,2651369.0
1502103,35229,13250384.0
2500734,942,259939.0
1502301,20996,7975132.0
2501153,742,216983.0
1502509,4987,1545321.0
2501534,1798,518012.0
1502707,15427,6910103.0
2502052,1166,325555.0
1502905,15076,5053031.0
2503555,2478,667520.0
1503101,9005,2412436.0
2504033,2061,720880.0
2504157,2690,700477.0
1503507,12954,4806128.0
2504850,755,231577.0
1503705,16407,6188449.0
2505279,2264,590741.0
1503903,16225,5858578.0
1504109,3109,1076507.0
1504208,81721,40021472.0
2509057,3135,941869.0
1504307,12453,4200726.0
1504406,10111,3655687.0
2509339,1619,450071.0
1504604,9612,3047846.0
2509396,2472,856739.0
1504802,24972,8834087.0
2512077,1380,412574.0
1505007,5226,1840994.0
2512721,1834,541390.0
1505205,7694,2311254.0
2512754,1546,473576.0
1505403,7864,2680253.0
2512788,798,260125.0
1505601,3201,1134786.0
2513356,1230,346841.0
2513653,879,269681.0
2513927,1439,465301.0
1506005,12541,3325887.0
2513943,901,303495.0
1506203,16042,7063538.0
2514552,1133,297164.0
1506609,10949,4287236.0
1506906,3059,966007.0
2516755,1123,397725.0
1507102,7019,2418758.0
2517407,796,249318.0
1507300,21439,8207528.0
2604155,4999,1452170.0
1507508,4905,1699332.0
2608057,4471,1549139.0
1507706,6694,3271028.0
1507904,4702,2383544.0
2614857,8017,3244225.0
2701357,2058,754643.0
2703759,3183,943641.0
3102050,2410,973822.0
1508308,20855,6633999.0
3102852,2442,874319.0
1506161,6383,2882248.0
3108552,3707,1698860.0
1501576,5012,1932816.0
1501758,2483,914356.0
3109451,1770,794519.0
1502756,11048,3752944.0
3112059,1279,477235.0
3115474,1770,560641.0
1504455,10776,3414141.0
3117836,2311,664751.0
1505437,11735,5085785.0
3119955,1250,641665.0
1505536,63013,32229294.0
1506195,8985,3065212.0
3120839,1485,600372.0
1600105,8400,3783080.0
3121258,2095,1024431.0
1600204,3981,1627629.0
3122470,1116,477734.0
1600402,7750,2408103.0
1600279,14779,6206042.0
3127339,1502,461358.0
1600600,39909,17699596.0
3127370,1145,462893.0
1507458,9045,3842553.0
3128253,1495,555433.0
1508126,8232,3160276.0
3130556,2724,847035.0
1503093,9558,3758557.0
1505064,22860,9818649.0
3135357,3206,1105338.0
1503754,5031,1628142.0
3136520,1224,467253.0
3136579,1060,315242.0
1508357,4456,1850728.0
3138351,1128,427571.0
1200013,5040,1961754.0
1200138,4094,1682113.0
3138682,2206,653063.0
1200179,3848,1453929.0
3140530,3072,1231735.0
1200252,6792,2819770.0
3143153,1353,429131.0
1200351,5024,1354591.0
1200393,2812,744757.0
1200435,1401,327604.0
3144672,1333,432611.0
3145356,3461,1140608.0
1600212,1784,624965.0
3145455,1660,524713.0
1600550,1352,535201.0
3145877,3029,1102999.0
1100601,1562,703032.0
3146552,1888,680091.0
1100809,8552,3957379.0
3148756,2817,881872.0
3150158,3691,1428218.0
1100502,2642,1119436.0
3150570,2230,790425.0
3152170,3509,1162918.0
1101203,2253,976047.0
1101302,3805,1663255.0
1101500,4222,1840457.0
2100105,2865,1000399.0
3157336,2270,1076968.0
3157377,1317,414725.0
2100303,7472,2692355.0
3160454,2297,708300.0
2100501,3295,1233885.0
3161056,1280,463566.0
2100709,6773,2023374.0
3162252,1634,530047.0
2100907,15465,4822297.0
3162922,8541,3850683.0
2101202,32530,13889226.0
3164431,966,421029.0
2101400,27915,12986803.0
3165537,7958,3974043.0
2101608,29229,11954166.0
2101806,1769,589108.0
3166956,1285,417591.0
2102101,10771,3003809.0
3170438,931,401874.0
3170578,2107,775981.0
2102507,5153,1334732.0
3170750,1509,781987.0
2102705,5799,1678598.0
3171071,1626,600335.0
2102903,8898,2797632.0
3201159,4840,2065957.0
2103109,3242,944187.0
3203320,14315,6324285.0
3204252,2423,871882.0
2103307,37988,16402592.0
3204955,3221,1447451.0
2103505,12747,4285483.0
3205176,5703,2495101.0
