municipio_ibge,contagem,soma
1100106,12939,9381000.0
1100379,3487,2357400.0
1100205,145726,106512000.0
1100940,5525,3811800.0
1100304,22074,15791400.0
1100114,14188,9877200.0
1101476,918,612000.0
1100155,10053,6849600.0
1101492,4961,3427800.0
1101559,1313,868800.0
1100064,4083,2743200.0
5204557,1132,781800.0
1400282,2664,2035800.0
1100346,4439,3099600.0
1400472,10356,7484400.0
1100031,1452,991200.0
1100130,10292,7067400.0
1501451,6997,4955400.0
1502152,16195,11838000.0
5212055,796,563400.0
1503044,7589,5208000.0
5219738,2087,1459800.0
1504976,4689,3273600.0
5221577,890,626400.0
1505650,6892,4576800.0
5203962,1084,797400.0
5203939,828,545400.0
1507466,2449,1658400.0
1508035,11771,8303400.0
1600808,5159,3834600.0
5201454,930,670800.0
1700301,1517,1074000.0
5216452,732,498600.0
5205497,20996,15936000.0
1704600,402,279600.0
1706258,441,294000.0
5200555,1582,1105800.0
1712157,466,309600.0
5214879,742,508200.0
1713700,788,563400.0
5107404,1014,769200.0
1718451,655,468600.0
5106653,1801,132.0
5107065,4948,3601800.0
1720002,782,509400.0
5107198,621,434400.0
1721257,406,278400.0
2100154,4698,3519000.0
1200104,10375,7194000.0
1200203,29012,20505600.0
2100477,9299,6702600.0
5107263,774,565200.0
2101251,5499,4351800.0
5106158,3785,2559600.0
5108956,2037,1392000.0
2101731,2841,1907400.0
2101939,1939,1352400.0
5100359,1687,1211400.0
2102036,9096,7108800.0
5103353,10173,7128600.0
2102150,3102,2133000.0
5103957,792,570600.0
2102358,4563,3402600.0
1200401,108030,78312600.0
2102556,4034,2907000.0
5006002,5178,3738600.0
2103125,3250,2416800.0
1200609,14326,10102200.0
2103174,5785,4096800.0
1200450,7814,6168000.0
2103752,4260,3285600.0
1200344,3874,2608200.0
1200054,4379,2937000.0
2104081,3792,2563800.0
2104552,5766,4372200.0
5005251,1383,1000200.0
2104651,3364,2345400.0
2105153,4525,3439800.0
1703826,688,488400.0
2105351,4400,2988600.0
2105450,3233,2273400.0
2105658,1997,1418400.0
1712801,1176,767400.0
2105948,3203,2242200.0
1716307,1404,991200.0
2106359,2859,1881000.0
1718865,1978,1390800.0
2106631,3098,2268600.0
2107258,1902,1278600.0
1300102,5326,3809400.0
2107456,5136,3715200.0
1300201,3744,2842200.0
1300300,15792,11394600.0
2108256,8570,6115800.0
1300409,5772,4239000.0
2109056,2415,1752600.0
1300607,11023,7997400.0
2109270,6924,5293800.0
1300805,10755,7730400.0
2109551,2605,1885800.0
1301001,11118,8172000.0
2110237,3009,2185800.0
1301209,25320,18746400.0
1301407,10623,8172600.0
2110856,2822,2224200.0
1301605,7327,5640600.0
2111052,3790,2466000.0
1303601,3940,3048600.0
2111250,2622,1871400.0
2111532,3748,2638800.0
2111631,2195,1494000.0
1302108,2108,1521000.0
2111722,2757,1881600.0
1302306,6846,5058600.0
2111763,5511,4158000.0
1302504,38511,28806000.0
2111953,1900,1364400.0
1302702,15062,10393200.0
2112274,2181,1653000.0
1302900,18068,13764000.0
1303106,9199,6843600.0
2200459,1993,1359600.0
1303403,36078,26981400.0
2201176,1568,1077000.0
1303700,8427,5772600.0
1303908,9231,6223800.0
2201572,1377,943800.0
2201739,2713,1767600.0
1304104,5857,3960600.0
2201945,2514,1730400.0
1304302,5668,4108200.0
2202075,1146,766800.0
1300029,5141,363.0
2202117,2039,1398600.0
1300086,4027,2686800.0
2202174,2955,204.0
1300631,8129,5856000.0
1300680,5690,4024800.0
2202539,2333,1600800.0
1400100,122080,88927800.0
2202653,2184,1445400.0
1400159,4587,3451200.0
1400407,3436,2473200.0
2203271,2112,1418400.0
1400605,2277,1696200.0
1712702,651,438600.0
2204352,2280,1669200.0
2204550,1876,1275000.0
1718659,459,323400.0
2205276,2018,1361400.0
1703867,975,663600.0
2205458,2206,1491000.0
2205524,2071,1374600.0
2205573,2329,1510200.0
1703305,1303,949200.0
1708254,1047,773400.0
2206357,2416,1542000.0
1712009,845,579600.0
2206670,2468,1651800.0
1717206,781,591600.0
2206753,1938,1372800.0
1720150,510,331200.0
2207553,1497,1017600.0
1721307,631,423000.0
1711902,3764,2734800.0
2207934,1036,701400.0
