municipio_ibge,contagem,soma
1100106,14554,7859472.0
1100379,3973,2104671.0
1100205,170577,103048556.0
1100940,6414,3570482.0
1100304,26198,16574634.0
1100114,17093,10245308.0
1101476,1049,560911.0
1100155,12272,7439363.0
1101492,5814,3267458.0
1101559,1532,831842.0
1100064,4967,3027582.0
5204557,1289,717650.0
1400282,2653,1148666.0
1100346,5028,2598813.0
1400472,10821,5132339.0
1100031,1767,1056931.0
1100130,11978,6813273.0
1501451,7229,3232774.0
1502152,18147,10664740.0
5212055,846,386311.0
1503044,8127,3855150.0
5219738,2373,1286772.0
1504976,5063,2383536.0
5221577,970,460882.0
1505650,6955,2249316.0
5203962,1121,509578.0
5203939,940,524571.0
1507466,2460,919076.0
1508035,11905,4352414.0
1600808,4826,1930628.0
5201454,1072,626030.0
1700301,1574,735222.0
5216452,846,471624.0
5205497,23503,13558999.0
1704600,416,190377.0
1706258,498,256064.0
5200555,1699,906414.0
1712157,491,215859.0
5214879,848,472891.0
1713700,817,364355.0
5107404,1100,643949.0
1718451,664,326937.0
5106653,2084,1176911.0
5107065,5542,3432393.0
1720002,812,353364.0
5107198,739,419239.0
1721257,419,222816.0
2100154,4752,1890426.0
1200104,11544,5573005.0
1200203,28785,12792171.0
2100477,9112,3368277.0
5107263,861,457152.0
2101251,5616,2933004.0
5106158,4344,2270813.0
5108956,2320,1283991.0
2101731,2261,751676.0
2101939,2025,781239.0
5100359,1870,985579.0
2102036,9256,4053483.0
5103353,11687,6668480.0
2102150,3079,1033707.0
5103957,883,441922.0
2102358,4496,1598157.0
1200401,121765,68307799.0
2102556,3975,1894191.0
5006002,6108,3746719.0
2103125,3191,1152152.0
1200609,12689,4161685.0
2103174,5330,1736059.0
1200450,7967,3542631.0
2103752,4627,2368698.0
1200344,3629,1309951.0
1200054,4615,2166583.0
2104081,3737,1194000.0
2104552,6153,3113504.0
5005251,1543,842943.0
2104651,3030,958368.0
2105153,4141,1669579.0
1703826,701,300051.0
2105351,4298,1393941.0
2105450,3109,1038458.0
2105658,1918,755233.0
1712801,1256,549372.0
2105948,3241,1336385.0
1716307,1501,730253.0
2106359,2669,872406.0
1718865,2276,1264590.0
2106631,2927,1055803.0
2107258,1798,610136.0
1300102,5150,1757919.0
2107456,4839,1689770.0
1300201,3290,1282951.0
1300300,15787,5963709.0
2108256,8037,2919084.0
1300409,6075,2634741.0
2109056,2237,740249.0
1300607,10633,4026533.0
2109270,6428,2510031.0
1300805,10319,3739897.0
2109551,2761,1299383.0
1301001,10416,3451022.0
2110237,3040,1175266.0
1301209,26532,12109300.0
1301407,9890,3745799.0
2110856,2902,1324512.0
1301605,7387,3257989.0
2111052,4024,1564918.0
1303601,3694,1403428.0
2111250,2567,911038.0
2111532,4017,1863507.0
2111631,2085,589470.0
1302108,2047,847066.0
2111722,2349,846285.0
1302306,6317,2462521.0
2111763,5553,2309639.0
1302504,39369,17183797.0
2111953,1968,809451.0
1302702,15810,6534252.0
2112274,1939,754185.0
1302900,17422,7080251.0
1303106,9249,3799963.0
2200459,1970,649688.0
1303403,37336,16460018.0
2201176,1527,486185.0
1303700,8004,2553851.0
1303908,8501,2883675.0
2201572,1394,479502.0
2201739,2748,867808.0
1304104,6172,2674485.0
2201945,2442,911880.0
1304302,5576,2185006.0
2202075,1198,470624.0
1300029,5174,1934239.0
2202117,1995,591269.0
1300086,3792,1243912.0
2202174,2678,712396.0
1300631,7563,2511865.0
1300680,5511,2216315.0
2202539,2402,892442.0
1400100,141628,85330133.0
2202653,2210,793815.0
1400159,4450,1930073.0
1400407,2886,988765.0
2203271,2149,760034.0
1400605,2346,1060882.0
1712702,713,363903.0
2204352,2328,878221.0
2204550,1761,516830.0
1718659,465,228154.0
2205276,2106,744185.0
1703867,1052,566085.0
2205458,2198,764952.0
2205524,2039,642282.0
2205573,2406,818232.0
1703305,1317,595526.0
1708254,1138,552120.0
2206357,2537,841471.0
1712009,883,477583.0
2206670,2445,815767.0
1717206,786,333909.0
2206753,2057,839250.0
1720150,527,234291.0
2207553,1479,485961.0
1721307,657,292469.0
1711902,4143,2216311.0
2207934,995,288582.0
1506351,8585,4205772.0
2207959,1743,541838.0
2208858,1702,522946.0
1500131,2911,1319696.0
2209450,669,244716.0
1507151,8617,3992566.0
2209757,816,313206.0
1500347,4982,2091703.0
1502764,3348,1568077.0
1500958,9313,3942825.0
2210375,855,293040.0
1504950,9014,2951056.0
2210383,773,302599.0
1507953,27524,13909898.0
1508084,15345,8920043.0
2210631,1501,630267.0
1500107,64705,25353320.0
2210953,1185,362856.0
1500206,23848,9610119.0
1500404,24727,11353691.0
1500503,10938,4140754.0
2211704,1756,637648.0
1500701,9749,3268576.0
2401859,2029,766551.0
1500909,17499,6218448.0
2404853,3051,1336564.0
1501105,6687,2705773.0
2409332,2128,765433.0
1501303,44446,23096463.0
2410256,2000,664003.0
2411056,2146,1150078.0
1501501,25501,12162533.0
1501709,49072,22124819.0
2414456,1544,576018.0
1501907,9742,3194682.0
1502103,48521,21001072.0
2500734,1000,329278.0
1502301,21938,9692406.0
2501153,769,268430.0
1502509,5261,1768421.0
2501534,1865,628142.0
1502707,16473,8828991.0
2502052,1241,403739.0
1502905,15623,5992528.0
2503555,2560,781055.0
1503101,9573,3046686.0
2504033,2348,980872.0
2504157,2762,821571.0
1503507,13435,5762244.0
2504850,778,281028.0
1503705,17347,7705108.0
2505279,2323,704995.0
1503903,17470,7514865.0
1504109,3193,1304469.0
1504208,89235,52048684.0
2509057,3265,1129135.0
1504307,13014,5032347.0
1504406,10535,4434930.0
2509339,1676,546722.0
1504604,11511,4178099.0
2509396,2574,1020464.0
1504802,26607,10895612.0
2512077,1441,509706.0
1505007,5435,2225616.0
2512721,1929,667785.0
1505205,8572,2934361.0
2512754,1618,579689.0
1505403,8123,3222464.0
2512788,834,331358.0
1505601,3302,1379272.0
2513356,1293,410153.0
2513653,903,313125.0
2513927,1481,555896.0
1506005,13962,4181508.0
2513943,935,369108.0
1506203,17120,9007831.0
2514552,1180,349813.0
1506609,11287,5223080.0
1506906,3272,1213424.0
2516755,1153,491857.0
1507102,7272,2929057.0
2517407,822,297583.0
1507300,22490,10207412.0
2604155,5250,1818951.0
1507508,5315,2176156.0
2608057,4878,2019467.0
1507706,7391,3164148.0
1507904,6776,3590482.0
2614857,8549,4093146.0
2701357,2228,935930.0
2703759,3379,1133783.0
3102050,2515,1248981.0
1508308,21918,8069540.0
3102852,2636,1111877.0
1506161,6814,3691422.0
3108552,4174,2189041.0
1501576,5268,2381887.0
1501758,2668,1141854.0
3109451,1929,1013237.0
1502756,11609,4618456.0
3112059,1341,591980.0
3115474,1861,673829.0
1504455,11180,4155709.0
3117836,2415,770947.0
1505437,12597,6501339.0
3119955,1396,833865.0
1505536,72744,44424450.0
1506195,9564,3807601.0
3120839,1582,782327.0
1600105,8988,4913950.0
3121258,2366,1298659.0
1600204,4169,2030892.0
3122470,1258,641756.0
1600402,8134,3011998.0
1600279,15661,7803227.0
3127339,1652,598101.0
1600600,42677,22808249.0
3127370,1224,612728.0
1507458,9617,4832605.0
3128253,1599,665600.0
1508126,8774,3948482.0
3130556,2835,1017799.0
1503093,10214,4714384.0
1505064,23838,12262712.0
3135357,3343,1298112.0
1503754,5235,2041179.0
3136520,1329,594870.0
3136579,1121,375314.0
1508357,4785,2408527.0
3138351,1252,548011.0
1200013,5319,2431885.0
1200138,4321,2116782.0
3138682,2313,783625.0
1200179,4056,1839183.0
3140530,3200,1506132.0
1200252,7091,3566409.0
3143153,1437,536852.0
1200351,5191,1644540.0
1200393,3003,970215.0
1200435,1459,419474.0
3144672,1425,554307.0
3145356,3555,1372548.0
1600212,1867,773366.0
3145455,1786,636426.0
1600550,1434,676750.0
3145877,3147,1350067.0
1100601,1654,905945.0
3146552,2000,829786.0
1100809,9106,5037754.0
