municipio_ibge,contagem,soma
1100106,14876,10479000.0
1100379,3764,2539200.0
1100205,166620,119736000.0
1100940,6294,4338600.0
1100304,25676,18276000.0
1100114,16235,11267400.0
1101476,1061,697200.0
1100155,11652,7938000.0
1101492,5721,3929400.0
1101559,1489,984600.0
1100064,4810,3235200.0
5204557,1278,885000.0
1400282,2890,2170800.0
1100346,5059,3508200.0
1400472,11438,8202600.0
1100031,1671,114.0
1100130,11648,7978200.0
1501451,7631,5359200.0
1502152,18432,13456200.0
5212055,885,619800.0
1503044,8483,5810400.0
5219738,2386,1665000.0
1504976,5272,3635400.0
5221577,1002,701400.0
1505650,7515,4974000.0
5203962,1175,859200.0
5203939,923,613200.0
1507466,2752,1847400.0
1508035,12753,8937600.0
1600808,5706,4210200.0
5201454,1048,756600.0
1700301,1703,1194600.0
5216452,858,578400.0
5205497,23588,17575800.0
1704600,458,316800.0
1706258,520,342000.0
5200555,1843,1269600.0
1712157,525,351000.0
5214879,848,587400.0
1713700,878,625200.0
5107404,1160,865200.0
1718451,709,504600.0
5106653,2114,1512000.0
5107065,5700,4155600.0
1720002,838,546000.0
5107198,722,504600.0
1721257,489,337800.0
2100154,5268,3894600.0
1200104,11699,8044200.0
1200203,32355,22527000.0
2100477,10067,7199400.0
5107263,927,669600.0
2101251,5866,4556400.0
5106158,4287,2891400.0
5108956,2242,1531200.0
2101731,3006,2020200.0
2101939,2145,1484400.0
5100359,1904,1350600.0
2102036,9875,7629000.0
5103353,11526,8062800.0
2102150,3459,2364600.0
5103957,923,658800.0
2102358,5121,3763800.0
1200401,122906,88047000.0
2102556,4409,3165600.0
5006002,6033,4340400.0
2103125,3652,2674800.0
1200609,15893,11136000.0
2103174,6148,4347000.0
1200450,8898,6883200.0
2103752,4776,3627000.0
1200344,4430,2964000.0
1200054,5036,3357000.0
2104081,4205,2818200.0
2104552,6452,4849200.0
5005251,1549,1105800.0
2104651,3530,2451000.0
2105153,4898,3685800.0
1703826,781,549600.0
2105351,4853,3268200.0
2105450,3540,2491200.0
2105658,2228,1584600.0
1712801,1325,865800.0
2105948,3508,2438400.0
1716307,1567,1098600.0
2106359,3046,1998600.0
1718865,2272,1584600.0
2106631,3507,2533200.0
2107258,2065,1392600.0
1300102,5866,4171200.0
2107456,5572,3991800.0
1300201,4383,3282600.0
1300300,17449,12502800.0
2108256,9628,6775800.0
1300409,6417,4558200.0
2109056,2729,1951800.0
1300607,12472,8862600.0
2109270,7776,5844600.0
1300805,12176,8649000.0
2109551,2843,2043000.0
1301001,12307,8971800.0
2110237,3403,2439000.0
1301209,28513,21117000.0
1301407,11817,8967600.0
2110856,3143,2431800.0
1301605,8448,6385800.0
2111052,4184,2718000.0
1303601,4443,3324000.0
2111250,2854,2023800.0
2111532,4215,2953800.0
2111631,2397,1623600.0
1302108,2362,1713000.0
2111722,3127,2128200.0
1302306,7600,5551200.0
2111763,5897,4410600.0
1302504,43606,32070600.0
2111953,2058,1463400.0
1302702,16826,11535600.0
2112274,2379,1780200.0
1302900,20831,15579600.0
1303106,10265,7587600.0
2200459,2225,1498200.0
1303403,39961,29586600.0
2201176,1652,1131000.0
1303700,9115,6229200.0
1303908,9817,6603600.0
2201572,1458,1006800.0
2201739,2959,1924800.0
1304104,6655,4465800.0
2201945,2701,1849200.0
1304302,6240,4484400.0
2202075,1243,826200.0
1300029,5738,4023600.0
2202117,2218,1510800.0
1300086,4369,2907000.0
2202174,3191,2193000.0
1300631,9049,6475800.0
1300680,6453,4532400.0
2202539,2540,1733400.0
1400100,137343,98646600.0
2202653,2416,1591200.0
1400159,5098,3755400.0
1400407,3746,2673000.0
2203271,2284,1544400.0
1400605,2546,1884000.0
1712702,741,501600.0
2204352,2534,1809000.0
2204550,2043,1378800.0
1718659,543,381600.0
2205276,2195,1477200.0
1703867,1116,756000.0
2205458,2357,1584000.0
2205524,2233,1474200.0
2205573,2507,1626600.0
1703305,1470,1063200.0
1708254,1205,878400.0
2206357,2663,1695600.0
1712009,963,662400.0
2206670,2652,177.0
1717206,871,651600.0
2206753,2151,1516200.0
1720150,564,367200.0
2207553,1608,1083600.0
1721307,715,481200.0
1711902,4241,3063600.0
2207934,1110,748800.0
1506351,8822,6351600.0
2207959,1920,1295400.0
2208858,1927,1295400.0
1500131,3194,2373000.0
2209450,767,493800.0
1507151,9022,6606600.0
2209757,959,679200.0
1500347,5515,4111800.0
1502764,3556,2646000.0
1500958,9877,7393800.0
2210375,933,605400.0
1504950,10175,6799200.0
2210383,812,523800.0
1507953,29038,21644400.0
1508084,14899,10258800.0
2210631,1625,1116600.0
1500107,70340,51060600.0
2210953,1261,837600.0
1500206,26197,18889200.0
1500404,25888,19997400.0
1500503,13355,9411600.0
2211704,1810,1190400.0
1500701,11514,7921200.0
