municipio_ibge,contagem,soma
1100106,3318,598407.0
1100379,770,124060.0
1100205,26561,4151746.0
1100940,1114,151549.0
1100304,2821,422107.0
1100114,2085,245122.0
1101476,195,30236.0
1100155,1157,159238.0
1101492,975,129008.0
1101559,255,40364.0
1100064,375,54863.0
5204557,237,34985.0
1400282,1382,281945.0
1100346,1256,164258.0
1400472,3892,878810.0
1100031,189,26920.0
1100130,1838,227931.0
1501451,2606,451384.0
1502152,3582,754157.0
5212055,300,53534.0
1503044,2316,408530.0
5219738,522,121976.0
1504976,1529,291509.0
5221577,322,69847.0
1505650,3181,860663.0
5203962,480,76488.0
5203939,155,21646.0
1507466,1082,275203.0
1508035,5568,1234700.0
1600808,2345,782092.0
5201454,229,40213.0
1700301,553,108149.0
5216452,168,22836.0
5205497,6036,1197761.0
1704600,182,34250.0
1706258,99,18072.0
5200555,468,93279.0
1712157,186,38783.0
5214879,151,21893.0
1713700,340,61947.0
5107404,271,43736.0
1718451,255,51098.0
5106653,445,80156.0
5107065,837,224857.0
1720002,268,40752.0
5107198,145,24089.0
1721257,133,30167.0
2100154,2431,548796.0
1200104,3335,657174.0
1200203,10317,3349142.0
2100477,4541,1344879.0
5107263,264,47632.0
2101251,2929,509814.0
5106158,959,174218.0
5108956,424,71346.0
2101731,1654,531668.0
2101939,900,171552.0
5100359,499,94045.0
2102036,4890,918331.0
5103353,2124,460199.0
2102150,1741,477134.0
5103957,263,65129.0
2102358,2544,671666.0
1200401,25556,5703990.0
2102556,1550,303862.0
5006002,973,168715.0
2103125,1949,451716.0
1200609,7261,2560215.0
2103174,3286,895650.0
1200450,4051,1016220.0
2103752,1624,255954.0
1200344,1727,588586.0
1200054,1413,445873.0
2104081,1957,476077.0
2104552,2254,375439.0
5005251,409,92775.0
2104651,2018,510624.0
2105153,2623,745731.0
1703826,308,73703.0
2105351,2431,583831.0
2105450,1695,409220.0
2105658,940,270882.0
1712801,397,69456.0
2105948,1377,261411.0
1716307,514,91463.0
2106359,1392,272188.0
1718865,445,58590.0
2106631,1928,404176.0
2107258,819,237415.0
1300102,2890,745702.0
2107456,3295,741825.0
1300201,2073,735069.0
1300300,7442,2106561.0
2108256,5041,1085869.0
1300409,2544,496002.0
2109056,1426,306550.0
1300607,5313,1632329.0
2109270,3801,1078230.0
1300805,5305,1566579.0
2109551,959,170400.0
1301001,5857,1842377.0
2110237,1536,323652.0
1301209,10028,2357010.0
1301407,5272,1749084.0
2110856,1450,249729.0
1301605,3477,835596.0
2111052,1510,279498.0
1303601,2176,621744.0
2111250,1457,341642.0
2111532,1393,236272.0
2111631,1222,366585.0
1302108,970,308679.0
2111722,1669,325182.0
1302306,3285,1131821.0
2111763,2596,615561.0
1302504,17256,3993172.0
2111953,889,157995.0
1302702,6061,1239818.0
2112274,1301,413548.0
1302900,9158,2724939.0
1303106,4370,1178648.0
2200459,962,276687.0
1303403,15535,3520025.0
2201176,834,194337.0
1303700,4186,1190872.0
1303908,4236,1253386.0
2201572,688,145582.0
2201739,1340,290865.0
1304104,2536,418440.0
2201945,1161,278660.0
1304302,2843,694711.0
2202075,450,87731.0
1300029,2307,621029.0
2202117,1190,282857.0
1300086,1953,610956.0
2202174,1742,482408.0
1300631,4701,1364454.0
1300680,2384,697285.0
2202539,1168,194167.0
1400100,23681,3850293.0
2202653,974,225126.0
1400159,2297,650390.0
1400407,1976,714160.0
2203271,992,234801.0
1400605,1098,224189.0
1712702,184,39050.0
2204352,1177,243713.0
2204550,1008,287116.0
1718659,175,29514.0
2205276,894,203000.0
1703867,240,40027.0
2205458,1077,219151.0
2205524,1014,269473.0
2205573,1031,216209.0
1703305,540,149054.0
1708254,445,88406.0
2206357,1071,238521.0
1712009,209,38847.0
2206670,1154,267566.0
1717206,444,82310.0
2206753,855,155321.0
1720150,157,32661.0
2207553,822,172408.0
1721307,240,50552.0
1711902,1065,260769.0
2207934,565,143616.0
1506351,2748,510127.0
2207959,967,210473.0
2208858,934,232818.0
1500131,1130,273423.0
2209450,284,83245.0
1507151,3154,638077.0
2209757,465,118841.0
1500347,2749,518829.0
1502764,1329,262401.0
1500958,4106,860319.0
2210375,381,96300.0
1504950,4211,1272279.0
2210383,288,59164.0
1507953,9172,1634971.0
1508084,2047,262562.0
2210631,660,99599.0
1500107,33429,6954527.0
2210953,614,140810.0
1500206,10872,2174689.0
1500404,11136,2001045.0
1500503,5392,1794633.0
2211704,760,115676.0
1500701,5024,1572393.0
2401859,920,231791.0
1500909,7950,1837275.0
2404853,1181,221895.0
1501105,3567,1060120.0
2409332,1123,255805.0
1501303,13206,2481718.0
2410256,1018,271155.0
2411056,420,58800.0
1501501,10020,2281615.0
1501709,16162,3095473.0
2414456,807,170545.0
1501907,5221,1516753.0
1502103,19376,3889225.0
2500734,462,114393.0
1502301,7987,1284810.0
2501153,315,85047.0
1502509,3376,950211.0
2501534,922,206445.0
1502707,3349,494259.0
2502052,569,168247.0
1502905,8078,1805725.0
2503555,1456,423934.0
1503101,5930,2143686.0
2504033,1134,270245.0
2504157,1355,347197.0
1503507,6233,1019860.0
2504850,352,69653.0
1503705,6593,1321477.0
2505279,1220,311426.0
1503903,5828,1232007.0
1504109,1213,228773.0
1504208,16809,2664310.0
2509057,1952,440866.0
1504307,5897,1055921.0
1504406,4041,752068.0
2509339,791,202774.0
1504604,6417,1855335.0
2509396,1130,175605.0
1504802,9681,1649284.0
2512077,581,145469.0
1505007,2343,397565.0
2512721,1024,196779.0
1505205,6049,1703238.0
2512754,804,198221.0
1505403,3337,736117.0
2512788,358,81285.0
1505601,1125,201487.0
2513356,728,167726.0
2513653,433,110182.0
2513927,617,149994.0
1506005,7532,2268118.0
2513943,350,60324.0
1506203,4334,774682.0
2514552,624,150228.0
1506609,3682,594320.0
1506906,1777,371776.0
2516755,408,61953.0
1507102,2765,517627.0
2517407,346,72245.0
1507300,8057,1817301.0
2604155,2561,649786.0
1507508,2403,609247.0
2608057,2268,505754.0
1507706,5150,1525310.0
1507904,3739,851387.0
2614857,3136,631574.0
2701357,1381,270742.0
2703759,2295,516846.0
3102050,497,81459.0
1508308,9501,2671315.0
3102852,1047,237558.0
1506161,1441,231262.0
3108552,1484,332248.0
1501576,2136,409500.0
1501758,1001,199352.0
3109451,590,93644.0
1502756,5130,1289247.0
3112059,440,93002.0
3115474,857,169956.0
1504455,4668,1071463.0
3117836,1253,327159.0
1505437,3901,772574.0
3119955,72,11492.0
1505536,12222,1883069.0
1506195,4376,918756.0
3120839,365,78143.0
1600105,2113,515192.0
3121258,853,190628.0
1600204,1330,282201.0
3122470,375,56310.0
1600402,4165,1396916.0
1600279,6061,1297691.0
3127339,681,159585.0
1600600,13937,3209929.0
3127370,324,55568.0
1507458,3135,532609.0
3128253,837,171123.0
1508126,3542,767900.0
3130556,1300,240454.0
1503093,3379,595823.0
1505064,6327,1176839.0
3135357,1331,218667.0
1503754,2588,761720.0
3136520,452,82314.0
3136579,672,159285.0
1508357,1400,308006.0
3138351,437,90550.0
1200013,1791,323917.0
1200138,1363,303563.0
3138682,1049,270669.0
1200179,1400,292955.0
3140530,853,139795.0
1200252,1938,385900.0
3143153,567,146402.0
1200351,2770,876614.0
1200393,1501,504170.0
1200435,1125,433070.0
3144672,550,115574.0
3145356,1510,347893.0
1600212,776,280026.0
3145455,1181,283976.0
1600550,636,172729.0
3145877,931,132677.0
1100601,246,29343.0
3146552,664,100053.0
1100809,2617,442425.0
3148756,1215,203295.0
3150158,1235,278899.0
1100502,641,72680.0
3150570,974,180255.0
3152170,1427,341876.0
1101203,480,67486.0
1101302,812,125784.0
1101500,863,117164.0
2100105,1403,307634.0
3157336,375,51097.0
3157377,625,143035.0
2100303,3785,703691.0
3160454,1441,305453.0
2100501,1285,267905.0
3161056,459,89397.0
2100709,5876,1581805.0
3162252,840,165799.0
2100907,7322,1423866.0
3162922,2338,457058.0
2101202,13073,2349018.0
3164431,165,19365.0
2101400,9257,1646644.0
3165537,1124,187375.0
2101608,10476,1708994.0
2101806,1074,263790.0
3166956,529,121982.0
2102101,6665,2008960.0
3170438,413,80849.0
3170578,838,178227.0
2102507,4376,1272247.0
3170750,308,51976.0
2102705,3727,885182.0
3171071,672,119575.0
2102903,5214,1310335.0
3201159,985,121724.0
2103109,2251,465816.0
3203320,3028,462622.0
3204252,1051,215424.0
2103307,13598,2284508.0
3204955,462,80313.0
2103505,7051,1762899.0
3205176,898,123373.0
2103703,6958,1461609.0
3301876,1897,313836.0
2103901,2022,542907.0
3303955,1798,397313.0
3304755,5425,910777.0
2104305,1753,375019.0
3305554,8073,1609100.0
2104503,1687,284881.0
2104701,1080,192996.0
2104800,9959,1856730.0
3509957,412,104288.0
2105005,4947,1156830.0
3516853,175,27704.0
2105203,1863,414792.0
3525854,85,18708.0
2105302,14928,2454111.0
2111409,3616,717659.0
3532868,45,7801.0
2105401,9082,1731152.0
2105500,3499,910883.0
3541059,431,85346.0
2105807,1951,318103.0
2106003,1966,364084.0
3547650,42,6998.0
2106201,1916,474126.0
3554755,134,31392.0
2106409,3498,1155139.0
2106607,5605,1172028.0
4101853,121,19262.0
2106805,3011,695453.0
4103040,619,106926.0
2107001,1619,345139.0
4103958,385,58207.0
2107209,2310,673965.0
4104659,944,159810.0
2107407,3531,863398.0
4106852,231,31371.0
2107605,4306,1136985.0
4107546,589,129636.0
4108452,432,75193.0
2108009,3534,867762.0
4108957,401,45519.0
2108306,5999,1346851.0
2108504,3969,1214940.0
4118857,259,45909.0
2108702,4697,1012042.0
4120150,289,50603.0
2108900,2792,425907.0
4120655,184,24832.0
2109106,4299,777258.0
4122172,516,102268.0
2109304,1715,416457.0
2109502,2866,523644.0
4201950,341,40793.0
2111201,22556,3926141.0
2109601,5742,1003832.0
4202081,96,14497.0
2109809,7519,1463672.0
4202131,418,67094.0
2110005,9684,1851547.0
4202537,164,29776.0
2110203,5622,1293616.0
2110401,3626,1176360.0
4204194,45,4947.0
2110609,5272,1315965.0
4205357,44,8650.0
2111003,5282,1246476.0
4206751,53,8500.0
2111300,81135,12890428.0
4209177,92,15676.0
2111805,3192,727304.0
4212056,70,13469.0
2112001,1215,231292.0
4215356,143,24787.0
2112209,21765,3983778.0
4215687,130,23784.0
4215752,87,14927.0
2112605,6040,1519082.0
4218350,34,7029.0
2112803,8952,1564657.0
4300877,211,43689.0
2113009,5910,1438815.0
2102002,5572,1301856.0
2108108,3739,639780.0
2100055,8801,1338953.0
2104057,3685,582650.0
4304713,272,51265.0
1301159,3967,1120648.0
4305124,347,45000.0
1300144,1594,315843.0
4305447,276,40354.0
2709152,5354,1009567.0
4306379,224,39711.0
1101708,796,122511.0
2303659,2084,477258.0
2307254,2236,346808.0
4308250,33,4129.0
4311718,327,49262.0
2205250,966,234174.0
4312617,101,24531.0
2200202,2472,489658.0
4313334,47,7389.0
2200400,4245,655044.0
4314068,237,34589.0
2200608,1670,307473.0
4320578,99,13819.0
2200806,508,132951.0
2200905,1085,270162.0
2201101,2529,650336.0
4322343,28,3417.0
2201309,768,199011.0
4322525,141,24747.0
2201507,4810,1173974.0
4323358,15,2789.0
2201705,1023,255177.0
5102793,619,109978.0
