municipio_ibge,contagem,soma
1100106,3319,600898.0
1100379,770,124059.0
1100205,26576,4151108.0
1100940,1113,149476.0
1100304,2820,421642.0
1100114,2088,243653.0
1101476,196,30647.0
1100155,1155,157855.0
1101492,977,128983.0
1101559,253,40193.0
1100064,376,54808.0
5204557,235,34629.0
1400282,1385,282347.0
1100346,1257,164107.0
1400472,3899,880069.0
1100031,189,26807.0
1100130,1841,227419.0
1501451,2609,451136.0
1502152,3569,749592.0
5212055,300,53486.0
1503044,2317,409202.0
5219738,517,120812.0
1504976,1535,291584.0
5221577,321,69683.0
1505650,3174,854203.0
5203962,478,76130.0
5203939,152,21591.0
1507466,1078,273415.0
1508035,5555,1234380.0
1600808,2340,779910.0
5201454,227,39548.0
1700301,553,108518.0
5216452,168,22877.0
5205497,6015,1194359.0
1704600,179,33892.0
1706258,100,18248.0
5200555,467,93321.0
1712157,186,38656.0
5214879,152,21950.0
1713700,343,62052.0
5107404,272,44747.0
1718451,253,51023.0
5106653,442,83904.0
5107065,826,221384.0
1720002,268,40859.0
5107198,145,24098.0
1721257,132,29892.0
2100154,2426,547805.0
1200104,3324,654104.0
1200203,10305,3348348.0
2100477,4539,1346151.0
5107263,265,47900.0
2101251,2929,508095.0
5106158,947,172092.0
5108956,423,70474.0
2101731,1654,532585.0
2101939,898,170857.0
5100359,500,94434.0
2102036,4888,918640.0
5103353,2114,456942.0
2102150,1740,477923.0
5103957,263,65044.0
2102358,2544,671057.0
1200401,25564,5704041.0
2102556,1552,304700.0
5006002,971,169043.0
2103125,1945,453546.0
1200609,7250,2555747.0
2103174,3269,891652.0
1200450,4044,1016333.0
2103752,1626,255902.0
1200344,1722,588096.0
1200054,1409,445407.0
2104081,1955,475681.0
2104552,2253,374705.0
5005251,411,93669.0
2104651,2019,512082.0
2105153,2622,747253.0
1703826,308,73631.0
2105351,2427,583956.0
2105450,1679,406350.0
2105658,941,270774.0
1712801,395,69234.0
2105948,1378,261219.0
1716307,513,91684.0
2106359,1389,271822.0
1718865,446,58444.0
2106631,1930,405448.0
2107258,821,236187.0
1300102,2891,748051.0
2107456,3291,741871.0
1300201,2071,738097.0
1300300,7437,2107930.0
2108256,5040,1086450.0
1300409,2527,490600.0
2109056,1426,306554.0
1300607,5298,1626743.0
2109270,3802,1080344.0
1300805,5284,1560652.0
2109551,960,170701.0
1301001,5828,1831594.0
2110237,1536,323876.0
1301209,10031,2356640.0
1301407,5266,1749187.0
2110856,1446,249286.0
1301605,3477,836919.0
2111052,1511,279242.0
1303601,2178,631800.0
2111250,1457,341623.0
2111532,1394,236591.0
2111631,1221,366258.0
1302108,969,307482.0
2111722,1665,324415.0
1302306,3278,1130759.0
2111763,2596,615227.0
1302504,17230,3986973.0
2111953,888,157505.0
1302702,6051,1239982.0
2112274,1299,414099.0
1302900,9147,2726394.0
1303106,4370,1176621.0
2200459,960,277477.0
1303403,15530,3519967.0
2201176,832,194360.0
1303700,4181,1190611.0
1303908,4232,1252052.0
2201572,689,145766.0
2201739,1341,292438.0
1304104,2542,418071.0
2201945,1152,277694.0
1304302,2833,691284.0
2202075,450,88035.0
1300029,2292,626398.0
2202117,1190,282741.0
1300086,1953,610515.0
2202174,1740,484463.0
1300631,4695,1363968.0
1300680,2378,694242.0
2202539,1169,193857.0
1400100,23688,3840279.0
2202653,973,225072.0
1400159,2287,649999.0
1400407,1949,707753.0
2203271,992,234444.0
1400605,1097,224613.0
1712702,184,39196.0
2204352,1177,243745.0
2204550,997,282806.0
1718659,176,29508.0
2205276,895,203357.0
1703867,240,39898.0
2205458,1074,218083.0
2205524,1013,269339.0
2205573,1030,216452.0
1703305,539,149018.0
1708254,443,88097.0
2206357,1069,238391.0
1712009,208,39053.0
2206670,1155,266988.0
1717206,440,78817.0
2206753,855,155303.0
1720150,157,32393.0
2207553,820,172121.0
1721307,243,51369.0
1711902,1062,260665.0
2207934,565,143193.0
1506351,2748,509459.0
2207959,967,210864.0
2208858,936,233596.0
1500131,1129,273281.0
2209450,284,83427.0
1507151,3154,637388.0
2209757,462,119411.0
1500347,2745,517932.0
1502764,1326,261557.0
1500958,4103,858000.0
2210375,380,96078.0
1504950,4207,1271960.0
2210383,288,59203.0
1507953,9174,1634534.0
1508084,2037,258972.0
2210631,660,100276.0
1500107,33421,6956649.0
2210953,613,140473.0
1500206,10869,2174342.0
1500404,11130,1997975.0
1500503,5386,1794561.0
2211704,758,116141.0
1500701,5014,1573851.0
2401859,921,231669.0
1500909,7950,1838248.0
2404853,1175,220269.0
1501105,3562,1058839.0
2409332,1118,255409.0
1501303,13200,2481690.0
2410256,1017,270316.0
2411056,421,58775.0
1501501,10011,2278817.0
1501709,16166,3096402.0
2414456,806,171502.0
1501907,5219,1514673.0
1502103,19376,3886727.0
2500734,462,114523.0
1502301,7991,1283358.0
2501153,314,85232.0
1502509,3375,948625.0
2501534,922,206280.0
1502707,3353,493448.0
2502052,568,168794.0
1502905,8084,1806181.0
2503555,1447,422040.0
1503101,5927,2144956.0
2504033,1128,269941.0
2504157,1352,347374.0
1503507,6230,1018482.0
2504850,354,70073.0
1503705,6594,1319588.0
2505279,1219,311314.0
1503903,5822,1228345.0
1504109,1211,229119.0
1504208,16807,2667063.0
2509057,1940,438581.0
1504307,5896,1054771.0
1504406,4036,751700.0
2509339,793,202912.0
1504604,6413,1850683.0
2509396,1127,175736.0
1504802,9685,1647388.0
2512077,582,145564.0
1505007,2343,397169.0
2512721,1023,196136.0
1505205,6051,1704325.0
2512754,803,197069.0
1505403,3335,735866.0
2512788,358,81754.0
1505601,1127,201928.0
2513356,723,165745.0
2513653,433,110931.0
2513927,617,150561.0
1506005,7507,2259124.0
2513943,350,60351.0
1506203,4327,774623.0
2514552,623,150038.0
1506609,3687,594416.0
1506906,1787,373933.0
2516755,408,62555.0
1507102,2765,518948.0
2517407,347,72509.0
1507300,8063,1817636.0
2604155,2554,648238.0
1507508,2403,612512.0
2608057,2267,506364.0
1507706,5138,1522386.0
1507904,3736,849425.0
2614857,3136,632118.0
2701357,1379,270456.0
2703759,2292,515327.0
3102050,497,81555.0
1508308,9496,2671349.0
3102852,1048,237708.0
1506161,1440,230372.0
3108552,1484,332197.0
1501576,2132,408703.0
1501758,1001,198565.0
3109451,592,93949.0
1502756,5124,1290985.0
3112059,440,92924.0
3115474,862,171540.0
1504455,4671,1073167.0
3117836,1251,327019.0
1505437,3887,770515.0
3119955,72,11818.0
1505536,12166,1867043.0
1506195,4369,917209.0
3120839,363,77069.0
1600105,2098,511429.0
3121258,852,191214.0
1600204,1330,282266.0
3122470,374,56137.0
1600402,4152,1394987.0
1600279,6054,1293493.0
3127339,681,159761.0
1600600,13949,3213293.0
3127370,324,55544.0
1507458,3135,530266.0
3128253,834,171365.0
1508126,3547,768103.0
3130556,1295,238361.0
1503093,3388,598990.0
