municipio_ibge,contagem,soma
1100106,2961,548197.0
1100379,705,114991.0
1100205,23884,3840108.0
1100940,1078,152999.0
1100304,2766,438015.0
1100114,1990,245820.0
1101476,162,25540.0
1100155,885,120648.0
1101492,919,126954.0
4309001,1155,221820.0
4210704,85,14452.0
4112405,465,90954.0
3506201,123,25462.0
3555356,171,22556.0
2801702,3413,678795.0
4128807,138,19678.0
2703403,1125,206034.0
3522604,1668,287950.0
5210158,301,41130.0
2605103,6662,1518206.0
3113008,2894,646899.0
2916401,5560,903100.0
2506806,4427,938825.0
3129400,369,69777.0
4309050,181,30702.0
3539004,181,33499.0
2408508,496,77991.0
2310209,4677,827780.0
2932804,2959,515915.0
3145802,127,17834.0
3555406,4714,835171.0
1507409,2581,419852.0
3162203,115,16116.0
3522653,532,88789.0
5210208,531,65144.0
2605152,2019,345334.0
4309100,410,74631.0
2310258,4630,802093.0
4210803,198,42745.0
4112504,644,89717.0
3145851,249,47650.0
3506300,590,127272.0
1507458,3036,521288.0
4309126,199,45734.0
1507466,1111,273037.0
3162252,819,158708.0
2900108,1582,305929.0
2703502,1083,170483.0
3522703,472,82754.0
1507474,3153,585174.0
3113107,266,45124.0
2916500,6595,1130809.0
3145877,860,123829.0
2605202,11440,2090595.0
2506905,4805,795354.0
3539103,900,199382.0
2408607,623,152843.0
2310308,3559,530978.0
4210852,31,4313.0
3129509,1017,147717.0
4309159,193,28586.0
2932903,8155,1466854.0
1704105,254,66002.0
3145901,1101,209751.0
3555505,269,55737.0
1720499,505,88674.0
1507508,2345,604156.0
3506359,3185,593596.0
3162302,168,33352.0
5210307,129,20974.0
4210902,51,9635.0
4309209,9576,1848498.0
4112603,64,11976.0
3506409,194,32617.0
2801900,776,124253.0
2900207,3985,792996.0
2703601,1845,359281.0
3522802,1118,183965.0
2605301,6660,1718480.0
3113206,1366,265739.0
2507002,2728,427587.0
2916609,1013,166517.0
3539202,520,67388.0
2408706,574,80811.0
2310407,1984,458984.0
2933000,3504,530715.0
3129608,1116,219041.0
4309258,20,3403.0
3555604,114,14418.0
1507607,8238,1586438.0
3146008,278,42666.0
3162401,3668,729247.0
5210406,2773,397492.0
3129657,907,163861.0
4309308,2524,410757.0
4112702,748,139394.0
4211009,108,14494.0
2933059,2800,600177.0
3506508,2045,342933.0
1720655,850,179207.0
2900306,2877,448693.0
3162450,1875,536758.0
2703700,969,227075.0
3522901,470,90309.0
2802007,715,130527.0
2605400,5251,941548.0
3113305,2189,371489.0
2507101,2756,503083.0
2916708,1310,216576.0
3539301,1160,196299.0
2408805,852,202586.0
2310506,6822,1116785.0
3129707,518,100855.0
4112751,388,62645.0
4211058,480,89569.0
2933109,1307,273924.0
3555703,33,5567.0
1507706,5221,1538451.0
3146107,2781,504390.0
2900355,3141,506087.0
3162500,2773,388926.0
2703759,2209,496767.0
2605459,2,651.0
4309407,143,18557.0
4112801,268,35618.0
4211108,487,87366.0
2933158,2562,454033.0
1507755,453,88039.0
3506607,1863,322929.0
2900405,2756,627226.0
2933174,1665,230143.0
2802106,8840,1393605.0
3113404,3501,473658.0
3162559,1758,318304.0
2507200,2079,501746.0
3523008,321,62000.0
5210562,310,42240.0
2703809,3336,576295.0
2605509,1522,345398.0
2916807,2363,440510.0
3539400,279,47156.0
2408904,1913,301238.0
2310605,1832,473026.0
3129806,9583,1642507.0
3162575,447,65994.0
2114007,6445,1131203.0
2933208,8332,1629092.0
3555802,378,66512.0
1507805,3396,945682.0
3146206,1280,275931.0
1720804,1147,223850.0
5210604,374,54537.0
3162609,768,124064.0
2916856,2725,529820.0
2408953,1970,472708.0
4309506,266,35832.0
4112900,231,47160.0
4211207,205,43307.0
2933257,909,153742.0
3146255,938,255221.0
3506706,858,184633.0
1720853,141,22863.0
2900504,1231,263708.0
2802205,1169,242087.0
3113503,846,148973.0
3162658,616,140939.0
3523107,16670,2533641.0
2703908,743,187678.0
2605608,3965,920616.0
2916906,2173,345996.0
2507309,2879,622644.0
2310704,4446,796248.0
3129905,148,22405.0
4309555,19,2956.0
3539509,1368,194581.0
4211256,117,14180.0
2933307,20028,3558014.0
3555901,80,14407.0
4112959,403,68160.0
1507904,3817,852573.0
3146305,3216,768784.0
4309571,109,20086.0
1720903,2171,483360.0
3162708,1595,232724.0
4309605,395,58631.0
1720937,169,41050.0
4211306,1957,344216.0
4113007,225,42229.0
1507953,8489,1546089.0
3506805,338,62183.0
1507961,2581,481070.0
2900603,643,106415.0
2802304,2465,425723.0
3113602,352,53555.0
2704005,3721,632415.0
3523206,2628,448031.0
2917003,6041,1261575.0
1507979,2670,609614.0
2605707,5154,1078824.0
2409100,2132,536867.0
2507408,1222,204803.0
3130002,189,40469.0
2310803,2434,640318.0
1720978,182,36130.0
4309654,856,182405.0
1704600,173,33536.0
3539608,183,31788.0
2933406,1287,278127.0
1508001,9363,1853397.0
3146404,246,39100.0
1721000,12444,2078646.0
3556008,447,69146.0
5210802,241,40008.0
3162807,1412,291033.0
1508035,5264,1233273.0
3130051,1480,299518.0
2310852,3775,552027.0
4309704,83,14147.0
4211405,89,14879.0
2933455,1928,333690.0
1508050,2178,412977.0
4113106,265,43040.0
3506904,458,88348.0
2900702,21070,3603871.0
2802403,2506,539072.0
3113701,1950,402100.0
2704104,3054,712806.0
3523305,862,159385.0
2917102,2682,495506.0
2605806,3358,767914.0
2507507,57491,10157994.0
1508084,1843,244387.0
3130101,2343,430798.0
2310902,2272,487006.0
4309753,207,32448.0
2409209,381,60341.0
3539707,295,61151.0
4211454,155,25320.0
2933505,4975,1347520.0
1508100,10066,1738509.0
3146503,225,43535.0
3556107,544,100615.0
5210901,779,101122.0
