municipio_ibge,contagem,soma
1100106,2871,534240.0
1100379,750,120971.0
1100205,22405,3616870.0
1100940,1013,142793.0
1100304,2587,400388.0
1100114,2051,240437.0
1101476,179,27542.0
1100155,1075,144607.0
1101492,967,127158.0
1101559,246,38798.0
1100064,360,51411.0
5204557,194,29952.0
1400282,1293,264456.0
1100346,1149,154464.0
1400472,3177,741732.0
1100031,180,25892.0
1100130,1836,229584.0
1501451,2537,443165.0
1502152,3617,749198.0
5212055,306,53991.0
1503044,2094,381682.0
5219738,524,118191.0
1504976,1370,265059.0
5221577,305,68375.0
1505650,2898,788382.0
5203962,417,65898.0
5203939,151,21807.0
1507466,1092,273678.0
1508035,5188,1191823.0
1600808,2374,786289.0
5201454,182,31790.0
1700301,521,100201.0
5216452,141,19979.0
5205497,6306,1218320.0
1704600,168,32488.0
1706258,97,17960.0
5200555,471,94149.0
1712157,154,31599.0
5214879,140,20449.0
1713700,319,58995.0
5107404,251,42744.0
1718451,235,48260.0
5106653,385,77022.0
5107065,824,220795.0
1720002,244,38618.0
5107198,119,21021.0
1721257,102,23941.0
2100154,2473,554670.0
1200104,3114,616559.0
1200203,10447,3354150.0
2100477,4421,1313552.0
5107263,217,41853.0
2101251,2955,511460.0
5106158,788,148050.0
5108956,379,64338.0
2101731,1662,528713.0
2101939,863,167265.0
5100359,441,86293.0
2102036,4667,883912.0
5103353,1829,411505.0
2102150,1758,481620.0
5103957,237,58157.0
2102358,2466,654768.0
1200401,22141,5086592.0
2102556,1462,286334.0
5006002,969,168544.0
2103125,1957,451052.0
1200609,7360,2552568.0
2103174,3161,865862.0
1200450,4198,1043008.0
2103752,1527,247261.0
1200344,1738,587040.0
1200054,1416,445651.0
2104081,1943,475207.0
2104552,2026,344317.0
5005251,372,85830.0
2104651,1877,485848.0
2105153,2676,751413.0
1703826,279,65591.0
2105351,2336,570399.0
2105450,1725,413005.0
2105658,954,272869.0
1712801,375,66391.0
2105948,1339,258383.0
1716307,465,85180.0
2106359,1324,264238.0
1718865,440,57799.0
2106631,1819,390549.0
2107258,783,226911.0
1300102,2928,758323.0
2107456,3323,743323.0
1300201,1926,720279.0
1300300,7476,2107142.0
2108256,5102,1095155.0
1300409,2403,473250.0
2109056,1441,306942.0
1300607,5320,1625011.0
2109270,3854,1091403.0
1300805,4927,1492312.0
2109551,920,165794.0
1301001,5885,1829630.0
2110237,1493,315429.0
1301209,9526,2266545.0
1301407,5289,1760139.0
2110856,1384,240328.0
1301605,3489,828637.0
2111052,1425,265967.0
1303601,2200,636705.0
2111250,1333,320742.0
2111532,1329,231068.0
2111631,1236,366345.0
1302108,908,291630.0
2111722,1562,310552.0
1302306,3266,1123297.0
2111763,2430,583599.0
1302504,17497,4015521.0
2111953,894,157386.0
1302702,5438,1161062.0
2112274,1308,413450.0
1302900,9273,2746080.0
1303106,4137,1118940.0
2200459,920,268259.0
1303403,15661,3534106.0
2201176,801,190366.0
1303700,4179,1188994.0
1303908,4055,1211429.0
2201572,669,142944.0
2201739,1267,279192.0
1304104,2412,409267.0
2201945,1193,276586.0
1304302,2851,679285.0
2202075,431,85003.0
1300029,2296,637593.0
2202117,1213,284514.0
1300086,1956,602437.0
2202174,1762,479386.0
1300631,4732,1366502.0
1300680,2304,670032.0
2202539,1116,185237.0
1400100,16703,2760006.0
2202653,882,208972.0
1400159,2326,652006.0
1400407,1933,694845.0
2203271,1005,235603.0
1400605,955,201978.0
1712702,164,34273.0
2204352,1096,230265.0
2204550,1049,292887.0
1718659,153,26504.0
2205276,906,205017.0
1703867,190,31611.0
2205458,1018,210487.0
2205524,960,259488.0
2205573,967,207377.0
1703305,547,149300.0
1708254,459,90313.0
2206357,1047,233798.0
1712009,193,36154.0
2206670,1109,261500.0
1717206,391,72309.0
2206753,862,154979.0
1720150,138,29936.0
2207553,764,158715.0
1721307,207,46010.0
1711902,975,243474.0
2207934,554,140922.0
1506351,2407,458328.0
2207959,988,216171.0
2208858,882,224967.0
1500131,1145,272270.0
2209450,259,78280.0
1507151,2950,605665.0
2209757,481,123879.0
1500347,2466,478335.0
1502764,1177,238319.0
1500958,3844,820111.0
2210375,357,91378.0
1504950,4242,1275589.0
2210383,273,56991.0
1507953,8177,1505207.0
1508084,1711,227997.0
2210631,630,96414.0
1500107,33774,6991012.0
2210953,590,137377.0
1500206,10941,2202078.0
1500404,11215,2012604.0
1500503,5451,1792132.0
2211704,724,111524.0
1500701,4968,1550682.0
2401859,873,224427.0
1500909,7646,1808552.0
2404853,1177,215809.0
1501105,3571,1056033.0
2409332,1135,255201.0
1501303,13423,2530522.0
2410256,982,260793.0
2411056,373,52499.0
1501501,10164,2294588.0
1501709,15055,2931185.0
2414456,809,172422.0
1501907,5258,1505903.0
1502103,19456,3961951.0
2500734,458,113586.0
1502301,7450,1208384.0
2501153,323,86671.0
1502509,3059,894498.0
2501534,906,200968.0
1502707,3081,464917.0
2502052,534,160880.0
1502905,8200,1815100.0
2503555,1468,425947.0
1503101,5935,2123589.0
2504033,1158,270686.0
2504157,1278,335843.0
1503507,6310,1034450.0
2504850,362,70343.0
1503705,6001,1240337.0
2505279,1224,309641.0
1503903,5401,1170254.0
1504109,1143,226908.0
1504208,14325,2325718.0
2509057,1946,436203.0
1504307,5950,1065572.0
1504406,3867,731324.0
2509339,737,191413.0
1504604,6456,1858000.0
2509396,1158,176194.0
1504802,9196,1585500.0
2512077,568,142964.0
1505007,2221,381321.0
2512721,999,191158.0
1505205,6105,1711244.0
2512754,759,189027.0
1505403,3389,752258.0
2512788,360,81800.0
1505601,1034,187914.0
2513356,647,152864.0
2513653,402,105901.0
2513927,584,144529.0
1506005,7554,2260538.0
2513943,349,61117.0
1506203,3996,721238.0
2514552,600,146763.0
1506609,3392,558969.0
1506906,1866,396419.0
2516755,388,60411.0
1507102,2668,507069.0
2517407,334,72076.0
1507300,6986,1646386.0
2604155,2625,656767.0
1507508,2292,592903.0
2608057,2140,478579.0
1507706,5172,1521538.0
1507904,3768,845329.0
2614857,2804,580011.0
2701357,1408,271275.0
2703759,2171,494310.0
3102050,500,80935.0
1508308,8859,2565665.0
3102852,960,223319.0
1506161,1226,203715.0
3108552,1538,338166.0
1501576,1984,386125.0
1501758,933,187359.0
3109451,541,87116.0
1502756,5167,1293888.0
3112059,413,86786.0
3115474,845,171360.0
1504455,4276,1004743.0
3117836,1296,334439.0
1505437,3941,777224.0
3119955,73,12481.0
1505536,9278,1481065.0
1506195,3960,849262.0
3120839,366,76396.0
1600105,2139,518353.0
3121258,891,197403.0
1600204,1330,279436.0
3122470,323,48971.0
1600402,4187,1394417.0
1600279,6184,1310309.0
3127339,656,155148.0
1600600,14272,3233673.0
3127370,296,50045.0
1507458,2970,509491.0
3128253,859,174621.0
1508126,3216,718504.0
3130556,1323,240861.0
1503093,3045,550578.0
1505064,5603,1071307.0
3135357,1295,219816.0
1503754,2559,740922.0
3136520,426,77584.0
3136579,655,157044.0
1508357,1178,263628.0
3138351,394,80767.0
1200013,1610,301157.0
1200138,1388,305050.0
3138682,1012,265108.0
1200179,1482,325687.0
3140530,851,140773.0
1200252,1752,355070.0
3143153,535,140876.0
1200351,2757,858146.0
1200393,1514,501557.0
1200435,1125,431104.0
3144672,484,105071.0
3145356,1449,337146.0
1600212,774,270559.0
3145455,1207,283618.0
1600550,635,170817.0
3145877,853,123517.0
1100601,240,28489.0
3146552,628,95460.0
1100809,2701,452658.0
3148756,1168,195747.0
3150158,1263,282783.0
1100502,634,71215.0
3150570,904,169363.0
3152170,1307,316278.0
1101203,467,66190.0
1101302,787,118815.0
1101500,847,114876.0
2100105,1406,305448.0
3157336,347,46617.0
3157377,576,134579.0
2100303,3592,676653.0
3160454,1468,303623.0
2100501,1205,255638.0
3161056,435,84619.0
2100709,6003,1609972.0
3162252,802,161217.0
2100907,7106,1404669.0
3162922,2444,475610.0
2101202,12151,2281043.0
3164431,168,19193.0
2101400,8246,1507229.0
3165537,881,142052.0
2101608,9743,1606180.0
2101806,1075,263456.0
3166956,526,121416.0
2102101,6553,1997778.0
3170438,381,76208.0
3170578,689,152219.0
2102507,4361,1265277.0
3170750,235,39399.0
2102705,3540,855202.0
3171071,641,117430.0
2102903,5253,1306793.0
3201159,904,114933.0
2103109,2260,466986.0
3203320,2433,385711.0
3204252,983,204277.0
2103307,12594,2247708.0
3204955,440,76210.0
2103505,6749,1707572.0
3205176,812,112239.0
2103703,7019,1467252.0
3301876,1755,287185.0
2103901,1929,530787.0
3303955,1596,363240.0
3304755,4861,823396.0
2104305,1714,365541.0
3305554,8309,1617907.0
2104503,1605,275265.0
2104701,1018,188619.0
2104800,9660,1808068.0
