municipio_ibge,contagem,soma
1100106,3016,551645.0
1100379,716,116745.0
1100205,24566,3932898.0
1100940,1112,157134.0
1100304,2974,470284.0
1100114,2050,253920.0
1101476,169,27063.0
1100155,915,123722.0
1101492,956,130831.0
1101559,234,38853.0
1100064,333,46979.0
5204557,212,31802.0
1400282,1357,276643.0
1100346,1250,170978.0
4309001,1172,228201.0
4210704,89,14773.0
4112405,476,94213.0
3506201,128,27309.0
3555356,175,22866.0
2801702,3468,693966.0
4128807,140,20033.0
2703403,1138,206372.0
3522604,1738,298059.0
5210158,317,42458.0
2605103,6700,1525695.0
3113008,2927,652764.0
2916401,5716,919896.0
2506806,4455,946307.0
3129400,381,73902.0
4309050,185,30931.0
3539004,188,33577.0
2408508,507,79978.0
2310209,4750,844264.0
2932804,3004,527298.0
3145802,131,17907.0
3555406,4889,865117.0
1507409,2607,423408.0
3162203,118,16455.0
3522653,537,89115.0
5210208,553,67513.0
2605152,2073,350633.0
4309100,429,77595.0
2310258,4710,820101.0
4210803,209,44922.0
4112504,658,90752.0
3145851,259,50750.0
3506300,609,132612.0
1507458,3083,527012.0
4309126,204,46193.0
1507466,1122,274972.0
3162252,823,159762.0
2900108,1605,310381.0
2703502,1110,172485.0
3522703,489,85739.0
1507474,3215,597562.0
3113107,271,45796.0
2916500,6634,1138698.0
3145877,881,126998.0
2605202,11628,2128398.0
2506905,4857,807449.0
3539103,950,210577.0
2408607,628,154040.0
2310308,3609,539404.0
4210852,32,4559.0
3129509,1051,153942.0
4309159,194,28362.0
2932903,8335,1469394.0
1704105,260,68445.0
3145901,1146,217279.0
3555505,279,57489.0
1720499,515,89332.0
1507508,2385,611571.0
3506359,3322,619380.0
3162302,169,33860.0
5210307,133,19586.0
4210902,55,9984.0
4309209,9882,1917956.0
4112603,66,12334.0
3506409,208,36620.0
2801900,788,126772.0
2900207,4020,797854.0
2703601,1897,371782.0
3522802,1143,187584.0
2605301,6736,1736180.0
3113206,1398,273582.0
2507002,2767,434439.0
2916609,1035,169932.0
3539202,544,70473.0
2408706,587,83475.0
2310407,2001,460881.0
2933000,3545,541040.0
3129608,1137,221370.0
4309258,20,3314.0
3555604,122,15256.0
1507607,8338,1609372.0
3146008,285,42445.0
3162401,3715,740183.0
5210406,2877,415598.0
3129657,917,164245.0
4309308,2602,419026.0
4112702,769,144742.0
4211009,111,15131.0
2933059,2825,606869.0
3506508,2122,347152.0
1720655,863,182125.0
2900306,2890,451717.0
3162450,1884,542776.0
2703700,986,228549.0
3522901,498,93810.0
2802007,727,133104.0
2605400,5312,943761.0
3113305,2229,379643.0
2507101,2787,509184.0
2916708,1325,220627.0
3539301,1190,200546.0
2408805,870,205833.0
2310506,6920,1132974.0
3129707,541,103669.0
4112751,402,64745.0
4211058,528,99089.0
2933109,1323,277536.0
3555703,35,5797.0
1507706,5244,1543464.0
3146107,2877,522072.0
2900355,3190,512841.0
3162500,2887,406292.0
2703759,2239,501224.0
2605459,2,1711.0
4309407,162,20252.0
4112801,273,35973.0
4211108,516,93333.0
2933158,2591,456131.0
1507755,471,91833.0
3506607,1926,334347.0
2900405,2770,628116.0
2933174,1676,229941.0
2802106,8987,1410648.0
3113404,3581,482092.0
3162559,1785,322498.0
2507200,2099,505081.0
3523008,333,64711.0
5210562,319,43989.0
2703809,3433,592768.0
2605509,1543,350807.0
2916807,2402,450636.0
3539400,296,49953.0
2408904,1971,307586.0
2310605,1855,479515.0
3129806,10108,1752836.0
3162575,458,66926.0
2114007,6516,1139554.0
2933208,8425,1642288.0
3555802,388,70188.0
1507805,3454,954483.0
3146206,1285,271959.0
1720804,1166,230135.0
5210604,376,54747.0
3162609,775,125089.0
2916856,2761,538027.0
2408953,2004,482139.0
4309506,270,36823.0
4112900,239,49211.0
4211207,213,46484.0
2933257,924,154976.0
3146255,952,258574.0
3506706,888,190592.0
1720853,142,23039.0
2900504,1246,266126.0
2802205,1173,239733.0
3113503,866,152049.0
3162658,625,142388.0
3523107,17135,2595930.0
2703908,749,187757.0
2605608,4015,932089.0
2916906,2195,351797.0
2507309,2903,621140.0
2310704,4497,802394.0
3129905,159,23771.0
4309555,21,3339.0
3539509,1400,198866.0
4211256,117,13803.0
2933307,20364,3589046.0
3555901,81,14719.0
4112959,425,70181.0
1507904,3840,867131.0
3146305,3259,778148.0
4309571,108,19730.0
1720903,2204,493302.0
3162708,1640,238310.0
4309605,416,62065.0
1720937,178,42887.0
4211306,2045,365132.0
4113007,243,45507.0
1507953,8619,1568917.0
3506805,348,64613.0
1507961,2610,484638.0
2900603,658,108365.0
2802304,2492,429734.0
3113602,371,54815.0
2704005,3795,645161.0
3523206,2704,459893.0
2917003,6099,1272744.0
1507979,2700,616387.0
2605707,5204,1085376.0
2409100,2150,541235.0
2507408,1238,207657.0
3130002,190,40969.0
2310803,2453,636134.0
1720978,192,38163.0
4309654,874,189108.0
1704600,181,35028.0
3539608,188,32897.0
2933406,1304,276609.0
1508001,9514,1879956.0
3146404,250,39256.0
1721000,12931,2135159.0
3556008,470,74328.0
5210802,250,41995.0
3162807,1455,299583.0
1508035,5361,1244454.0
3130051,1508,302861.0
2310852,3809,555330.0
4309704,85,13933.0
4211405,92,14855.0
2933455,1956,340303.0
1508050,2208,418585.0
4113106,270,43919.0
3506904,471,91495.0
2900702,21332,3629865.0
2802403,2522,543333.0
3113701,1979,409380.0
2704104,3099,721112.0
3523305,899,165321.0
2917102,2723,501316.0
2605806,3383,775470.0
2507507,58720,10400501.0
1508084,1903,251681.0
3130101,2404,440483.0
2310902,2307,492317.0
4309753,207,31399.0
2409209,384,60383.0
3539707,303,64665.0
4211454,160,25114.0
2933505,5050,1369145.0
1508100,10232,1776574.0
3146503,235,46222.0
3556107,558,104705.0
5210901,834,109507.0
1721109,915,298020.0
3162906,1181,232567.0
1508126,3433,754637.0
2310951,1221,241305.0
3162922,2618,514384.0
4309803,88,15200.0
4211504,105,18963.0
4113205,1805,273622.0
3146552,642,96622.0
3507001,1708,264384.0
1508159,6210,1286190.0
2900801,3241,540465.0
3162948,191,30888.0
2802502,428,72227.0
3113800,148,24697.0
2704203,4076,967791.0
3523404,1761,294163.0
3162955,1499,371622.0
2917201,2590,404985.0
2605905,4462,770133.0
2507606,1572,260619.0
3130200,184,29748.0
2409308,2265,411245.0
3539806,6789,1381518.0
2311009,1873,415612.0
2933604,10492,2386561.0
4113254,720,126819.0
3146602,122,16475.0
3556206,1646,325770.0
1508209,7686,1378432.0
2409332,1183,257771.0
1721208,2206,523478.0
3163003,537,132582.0
5211008,738,117635.0
4309902,179,38140.0
4211603,192,45767.0
4113304,1011,142114.0
3507100,1312,251597.0
2900900,1243,251137.0
1721257,102,23889.0
2802601,1635,376630.0
2704302,57953,9319720.0
3523503,845,175393.0
2606002,17650,3231379.0
2917300,4324,803202.0
3113909,795,105524.0
2507705,2647,422609.0
4309951,201,39322.0
2409407,3310,505194.0
3539905,262,47771.0
2311108,2358,346301.0
3130309,439,90084.0
4211652,66,12299.0
3146701,691,158063.0
3556305,816,163662.0
1508308,9173,2765687.0
2917334,1716,359917.0
3507159,393,58677.0
1721307,232,52873.0
3163102,177,27529.0
2917359,1781,359982.0
4211702,446,86082.0
4310009,99,10584.0
4113403,200,32397.0
3146750,1106,217632.0
3556354,291,50514.0
1508357,1238,267983.0
3507209,56,8356.0
2802700,1694,310367.0
2901007,4969,870967.0
2704401,3334,724570.0
3523602,734,163319.0
4113429,280,40270.0
3114006,459,82705.0
2606101,4620,769457.0
2507804,1080,190436.0
2917409,2058,351767.0
3540002,397,54618.0
2409506,662,180015.0
2311207,1282,291672.0
3130408,314,73901.0
4211751,332,58464.0
4113452,475,96867.0
3556404,642,100231.0
1508407,3461,664915.0
2311231,1101,212117.0
3163201,230,45360.0
5211206,1693,266695.0
4211801,80,13283.0
4310108,307,40955.0
4113502,517,60515.0
2311264,3159,523630.0
3556453,1801,390334.0
3507308,276,65019.0
2901106,3230,497572.0
2704500,4946,901002.0
3523701,665,172503.0
2606200,9586,1750153.0
3114105,815,153409.0
2802809,2610,511792.0
2507903,1500,349876.0
2917508,10727,1620384.0
3540101,129,24608.0
2409605,461,115550.0
4211850,106,20264.0
3130507,519,81389.0
2311306,12375,2035357.0
1705102,385,97190.0
3556503,2520,380403.0
3146909,799,113812.0
2901155,2530,412753.0
3163300,529,107737.0
4211876,60,9949.0
5211305,271,46252.0
4211892,119,21512.0
2311355,2458,443584.0
3130556,1362,241752.0
4211900,2055,340163.0
4310207,2055,286576.0
4113601,174,33742.0
3507407,423,73652.0
2901205,4436,867999.0
3523800,291,42346.0
3114204,329,47432.0
2802908,10355,1522190.0
2508000,1638,349241.0
2704609,2831,514842.0
2606309,1525,379395.0
2917607,4163,542223.0
3540200,1400,211096.0
2409704,1190,247914.0
2311405,9069,1933271.0
3130606,279,33287.0
3556602,329,62277.0
3147006,2503,433411.0
3507456,145,25025.0
5211404,426,65103.0
3163409,429,71030.0
3130655,1024,222628.0
4310306,47,5915.0
3540259,160,24971.0
4113700,19093,3954206.0
4212007,277,48574.0
3507506,3416,562628.0
2901304,2734,632630.0
4310330,800,128695.0
2803005,7503,1638258.0
3114303,944,148879.0
2704708,7080,1435827.0
3523909,5561,1045450.0
4113734,543,101324.0
2606408,13076,2543342.0
2917706,4237,721276.0
2409803,2165,518139.0
2508109,837,201262.0
2311504,2259,325805.0
3130705,421,75649.0
3540309,91,14878.0
4212056,71,14269.0
4310363,21,3672.0
3556701,1020,186724.0
4113759,356,51951.0
3147105,1958,298837.0
2901353,2504,407511.0
5211503,3907,566713.0
3163508,746,135782.0
4310405,298,48679.0
4212106,288,50694.0
4310413,206,32443.0
4113809,426,83401.0
3507605,4015,561732.0
2901403,2838,713876.0
2803104,825,164290.0
3114402,836,139342.0
3524006,1682,322725.0
2704807,1910,337676.0
4310439,92,15018.0
2606507,3887,946609.0
2917805,3804,843519.0
2409902,1632,311113.0
2508208,1534,381875.0
2311603,3445,573118.0
3130804,107,16441.0
3540408,293,64135.0
4310462,9,1388.0
3556800,350,45220.0
3147204,571,85841.0
5211602,256,37765.0
3163607,376,53806.0
4310504,563,94331.0
4212205,428,65759.0
4113908,579,91079.0
3507704,368,80544.0
2901502,1546,296475.0
2803203,5042,911456.0
3114501,553,74517.0
3524105,1365,265459.0
2704906,644,141267.0
4310538,131,21303.0
2606606,4975,762229.0
4212239,100,17147.0
2917904,1821,302323.0
2508307,3323,524030.0
2311702,2492,398191.0
3130903,2626,403697.0
4310553,330,55740.0
2410009,501,116423.0
3540507,264,40345.0
4212254,399,79966.0
1705508,2016,283658.0
3147303,582,92549.0
3507753,198,33680.0
3556909,145,17231.0
4212270,260,49740.0
4310579,43,6015.0
5211701,470,74923.0
3114550,309,45278.0
3163706,1578,242161.0
4310603,1343,189658.0
4212304,157,25827.0
1705557,550,88511.0
4114005,859,149756.0
3507803,585,89486.0
3556958,37,5490.0
2901601,2214,343158.0
2803302,2717,435470.0
3114600,154,24760.0
2705002,3506,713640.0
3524204,257,40282.0
2918001,12427,2080439.0
2606705,1301,237806.0
2508406,482,136115.0
3131000,705,167763.0
2311801,6275,886934.0
2410108,1907,404209.0
4310652,114,16792.0
3540606,960,156230.0
1705607,462,103219.0
3147402,1229,217572.0
3557006,2891,531099.0
5211800,3108,540019.0
3163805,872,154722.0
4310702,79,9364.0
4212403,23,4783.0
4114104,537,73815.0
3507902,336,49208.0
2901700,2454,533561.0
2803401,3708,609420.0
2705101,3477,620481.0
3524303,2694,399000.0
2918100,7439,1099764.0
3114709,125,16284.0
2606804,14682,2617255.0
2508505,1326,360015.0
2311900,2367,523697.0
2410207,990,163357.0
4310751,48,8632.0
3540705,1005,162362.0
1722081,1378,264743.0
3131109,590,117384.0
3147501,139,25951.0
3557105,2420,369936.0
1722107,1324,223512.0
3163904,317,41454.0
5211909,2081,328162.0
2508554,625,138459.0
2410256,1000,259149.0
4310801,141,25693.0
3540754,1029,167297.0
4212502,487,96106.0
2311959,2911,534121.0
3131158,1069,201976.0
4114203,628,87257.0
3557154,79,9830.0
3508009,1647,358999.0
2803500,16394,2555112.0
2705200,1688,290030.0
2901809,1934,451118.0
3524402,6364,1033946.0
2606903,2212,522579.0
3114808,523,104677.0
2508604,1650,281219.0
2918209,2538,553105.0
4310850,247,40693.0
2410306,1413,281517.0
3540804,355,53876.0
2312007,5261,1294681.0
3131208,1686,284233.0
3147600,441,70413.0
3557204,673,113367.0
4310876,240,39616.0
3164001,328,54102.0
5212006,282,49410.0
4310900,59,9747.0
3540853,189,39340.0
4212601,17,2657.0
4114302,1207,195575.0
3508108,1114,202654.0
2901908,2969,612503.0
3524501,137,23973.0
5212055,321,56521.0
2607000,5084,1387794.0
2803609,3221,525452.0
3114907,102,17965.0
2705309,729,185636.0
2508703,702,166839.0
2918308,2713,508540.0
2410405,1552,385144.0
3540903,926,200858.0
2312106,2987,677859.0
3131307,12048,2365558.0
4212650,357,97665.0
4114351,118,17149.0
3557303,327,51751.0
3147709,179,31390.0
3164100,655,137578.0
2901957,1434,358742.0
5212105,132,15772.0
2918357,3501,534060.0
4212700,65,12300.0
4311007,1144,186170.0
4114401,919,151986.0
3508207,227,44071.0
2902005,2496,489702.0
3524600,938,157804.0
3115003,169,32279.0
2803708,1385,219449.0
2705408,1581,363700.0
2508802,930,191247.0
2607109,832,211566.0
2918407,27970,5190498.0
3541000,6235,1055875.0
2410504,805,196447.0
2312205,6595,1100766.0
3131406,212,41168.0
1706001,633,109543.0
3147808,140,22967.0
2902054,2294,434566.0
5212204,1039,149009.0
3164209,1246,316447.0
2918456,1511,307039.0
4311106,521,74142.0
3541059,518,95970.0
4114500,1067,191770.0
4212809,589,106554.0
3508306,193,33894.0
4311122,253,49681.0
2902104,9030,1596436.0
4311130,164,28187.0
5212253,125,22895.0
3115102,928,162309.0
2803807,539,103819.0
2705507,4116,858099.0
3524709,1165,234986.0
2508901,6860,1190201.0
2607208,12669,2194816.0
2918506,2477,459119.0
2410603,432,72877.0
2312304,6030,1183186.0
3131505,483,67812.0
4311155,476,98268.0
1706100,760,146728.0
3541109,115,19445.0
3147907,2802,454018.0
5212303,667,111999.0
3164308,196,31163.0
2918555,1420,272751.0
4311205,761,103002.0
4212908,103,15120.0
4114609,592,91938.0
3147956,915,211141.0
3508405,1041,179292.0
2902203,1903,355754.0
3115201,327,45918.0
2803906,2216,306018.0
2705606,1950,390094.0
4311239,148,24241.0
3524808,1073,188985.0
2607307,5238,998043.0
2918605,959,128044.0
2410702,425,86557.0
2509008,1887,324421.0
2312403,6276,1113630.0
3131604,487,116721.0
4311254,444,53281.0
3541208,430,65197.0
3148004,2128,315869.0
4311270,11,1312.0
2902252,2160,436701.0
1100015,1462,229864.0
1100023,3688,539028.0
3164407,178,28268.0
1100031,176,25734.0
2509057,1897,421715.0
4311304,1023,177704.0
4213005,42,7538.0
3164431,174,20541.0
1100049,2591,400566.0
1706258,89,17041.0
4114708,197,34762.0
3508504,2411,368880.0
1100056,651,97460.0
2902302,1909,419718.0
2804003,2254,336061.0
3115300,2158,288865.0
1100072,397,57789.0
2705705,2713,422455.0
3524907,253,47771.0
2607406,850,225702.0
2918704,573,115245.0
1100080,1668,298941.0
2410801,584,158585.0
2509107,3937,935558.0
2312502,824,109537.0
3131703,3489,633078.0
3164472,1247,268316.0
3541307,967,95611.0
1100098,1375,218788.0
3148103,2577,372717.0
5212501,12411,1766589.0
3164506,1155,207416.0
1100122,2275,311746.0
3115359,194,31499.0
2918753,1783,431891.0
1100130,1841,240186.0
2509156,1228,286317.0
4311403,1058,191929.0
4213104,60,11020.0
1100148,1351,185189.0
4114807,1182,196349.0
3508603,2038,505867.0
2902401,2341,552140.0
4311429,188,29607.0
2804102,1111,150881.0
3525003,2861,282232.0
2705804,1736,409493.0
3115409,322,59890.0
2607505,5077,1264286.0
2918803,3572,690175.0
2410900,1248,344179.0
2509206,2187,355010.0
2312601,1894,330130.0
3131802,841,137294.0
1100189,811,127598.0
3541406,5238,775877.0
4213153,43,5852.0
3148202,493,106982.0
5212600,243,37499.0
3164605,479,81571.0
3115458,1284,267564.0
4311502,371,60704.0
3115474,872,177140.0
4213203,60,9195.0
4114906,553,101115.0
3508702,1128,234521.0
1100254,1673,267528.0
2902500,2656,757804.0
1100262,151,24774.0
2804201,3418,763734.0
3525102,1292,209749.0
2705903,1338,375060.0
3115508,1071,189377.0
2607604,3684,769881.0
2918902,676,100708.0
2509305,1614,344580.0
2312700,3836,918851.0
3131901,1286,228903.0
2411007,623,108364.0
1100288,1367,173642.0
3541505,1101,162093.0
1100296,401,59852.0
1706506,543,102370.0
3148301,676,103986.0
2509339,752,186639.0
3164704,2086,388955.0
1100320,811,108333.0
5212709,1155,186700.0
2607653,4758,955402.0
2411056,404,57911.0
4311601,199,28115.0
1100338,1278,194398.0
4213302,172,28732.0
2509370,420,95278.0
4115002,274,42926.0
3508801,384,60670.0
4311627,120,24287.0
2804300,1351,263685.0
2706000,2120,583834.0
3525201,1049,174520.0
2902609,3445,706740.0
2509396,1178,180590.0
3115607,100,17000.0
2607703,2559,583182.0
4311643,10,1474.0
2509404,2846,736896.0
2919009,693,149243.0
2411106,474,96372.0
3541604,1121,165556.0
4213351,125,22513.0
3132008,699,167030.0
2312809,1147,272343.0
3148400,485,130752.0
1100403,1031,143058.0
2902658,2127,494765.0
3164803,92,13235.0
5212808,734,118591.0
2607752,3434,646545.0
2919058,1507,287474.0
4311700,151,21893.0
3541653,242,51252.0
4213401,445,82120.0
4115101,671,90171.0
3508900,134,23200.0
1100452,1972,298400.0
4311718,319,48241.0
2902708,8440,1883613.0
3525300,2023,263913.0
4311734,156,20521.0
2804409,3027,525725.0
3115706,897,191774.0
2607802,2087,388141.0
2706109,2633,580364.0
2509503,1122,278920.0
2919108,1998,497708.0
2411205,4205,666773.0
3541703,705,138586.0
3132107,1934,383442.0
2312908,16403,2617009.0
4311759,240,33788.0
1100502,623,75184.0
3148509,1237,287024.0
4311775,313,57962.0
3164902,93,13760.0
2804458,1445,258226.0
5212907,183,35256.0
4311791,22,2676.0
2919157,4491,660266.0
4213500,339,62290.0
4115200,6033,1076290.0
4311809,456,66708.0
3509007,1567,214788.0
2902807,3713,615736.0
5212956,553,94941.0
3115805,866,123158.0
2804508,7133,1210298.0
2607901,62805,9661051.0
2706208,895,166111.0
3525409,180,29945.0
2509602,752,198102.0
2919207,14012,2607334.0
3541802,127,21292.0
2313005,2100,334860.0
3132206,488,75140.0
1100601,226,27471.0
3148608,1793,350345.0
5213004,977,173621.0
2607950,1891,369223.0
3165008,250,40051.0
2100055,8707,1356444.0
4311908,58,11028.0
4213609,594,83946.0
4115309,156,24016.0
3509106,464,76962.0
2902906,5663,1180718.0
5213053,254,42046.0
