municipio_siafi,contagem,soma
1,3282.0,600898.0
2,768.0,124059.0
3,26398.0,4151108.0
4,2001.0,291912.0
8,1113.0,149476.0
9,3119.0,498322.0
11,881.0,137530.0
12,269.0,37261.0
15,2087.0,243653.0
19,1685.0,266099.0
21,1720.0,298360.0
24,643.0,107481.0
25,1538.0,252224.0
27,711.0,102892.0
33,1526.0,230862.0
34,1544.0,379115.0
40,5297.0,1377491.0
46,4274.0,1200157.0
48,3565.0,749592.0
49,301.0,53486.0
50,2281.0,530765.0
52,2318.0,409202.0
53,523.0,120812.0
55,2399.0,446759.0
57,626.0,102603.0
60,3173.0,854203.0
61,478.0,76130.0
63,154.0,21591.0
65,251.0,34636.0
67,553.0,88435.0
68,5533.0,1234380.0
69,442.0,79251.0
71,227.0,39548.0
72,555.0,108518.0
74,278.0,42574.0
76,425.0,97903.0
77,6005.0,1194359.0
78,181.0,33892.0
79,758.0,145867.0
81,306.0,59628.0
83,236.0,34476.0
84,246.0,51418.0
85,469.0,93321.0
87,153.0,21950.0
93,278.0,44747.0
94,255.0,51023.0
95,444.0,83904.0
104,2407.0,547805.0
105,3318.0,654104.0
107,10146.0,3348348.0
108,4502.0,1346151.0
109,3176.0,1084814.0
110,1335.0,339577.0
112,3978.0,1193597.0
113,4887.0,1453131.0
117,947.0,172092.0
118,1022.0,242065.0
120,1650.0,532585.0
122,2486.0,567605.0
123,249.0,49648.0
125,352.0,47384.0
128,4857.0,918640.0
130,2412.0,445426.0
131,2110.0,456942.0
133,513.0,125215.0
134,6741.0,1210368.0
137,470.0,81255.0
139,25188.0,5704041.0
140,1558.0,304700.0
144,1946.0,453546.0
145,6797.0,2009848.0
146,2217.0,544978.0
147,7178.0,2555747.0
148,3263.0,891652.0
149,2077.0,414095.0
150,2457.0,626515.0
151,1629.0,280561.0
152,2859.0,899329.0
153,4035.0,1016333.0
155,1712.0,588096.0
157,1406.0,445407.0
160,2916.0,833729.0
162,2250.0,374705.0
163,411.0,93669.0
166,2014.0,512082.0
168,4271.0,1085795.0
170,2618.0,747253.0
174,3895.0,778695.0
175,214.0,45713.0
178,2438.0,586168.0
181,1323.0,306820.0
182,1968.0,502382.0
183,396.0,69234.0
185,837.0,173339.0
188,1393.0,298482.0
190,3145.0,717216.0
191,514.0,91684.0
192,1385.0,271822.0
193,565.0,97928.0
196,1927.0,405448.0
198,1563.0,441875.0
201,2233.0,483920.0
203,2889.0,748051.0
204,3289.0,741871.0
205,2040.0,738097.0
206,3156.0,984800.0
207,7435.0,2107930.0
208,5019.0,1086450.0
209,2532.0,490600.0
210,4891.0,1228473.0
213,5293.0,1626743.0
214,966.0,216244.0
217,5291.0,1560652.0
219,2476.0,771122.0
221,5782.0,1831594.0
225,9992.0,2356640.0
226,2342.0,502068.0
227,3411.0,792727.0
229,5201.0,1749187.0
230,1449.0,249286.0
231,2808.0,1026306.0
232,2212.0,570949.0
233,3477.0,836919.0
234,1513.0,279242.0
235,6980.0,1736576.0
237,2189.0,631800.0
239,3719.0,1072635.0
240,1386.0,236591.0
241,10841.0,2532247.0
243,1593.0,349476.0
246,1208.0,336779.0
249,3285.0,1130759.0
251,7914.0,2531546.0
252,2588.0,615227.0
253,17140.0,3986973.0
254,3443.0,799049.0
255,133289.0,21365337.0
257,6063.0,1239982.0
258,3309.0,512464.0
259,2840.0,1089932.0
260,1293.0,414099.0
263,3519.0,1065865.0
264,1121.0,246868.0
266,1331.0,262311.0
267,3211.0,883986.0
268,961.0,277477.0
269,15508.0,3519967.0
