municipio_siafi,contagem,soma
1,2926.0,547438.0
2,700.0,116390.0
3,23620.0,3828239.0
4,1906.0,291257.0
5,2078.0,285805.0
7,3498.0,512912.0
9,2457.0,388885.0
11,781.0,122964.0
15,1981.0,243868.0
17,873.0,120448.0
18,123.0,15662.0
19,1608.0,256021.0
21,1638.0,293629.0
24,605.0,103256.0
25,1313.0,216221.0
27,648.0,98595.0
28,2513.0,664701.0
30,1399.0,289410.0
33,1438.0,226099.0
34,1548.0,369541.0
35,1216.0,166659.0
36,3234.0,706263.0
39,1773.0,232292.0
40,5428.0,1362064.0
42,372.0,74016.0
46,4192.0,1183888.0
47,1227.0,189960.0
48,3728.0,753095.0
50,2158.0,503480.0
52,2178.0,396511.0
53,554.0,123453.0
54,13550.0,2408154.0
55,2522.0,455257.0
57,616.0,100752.0
58,1348.0,248010.0
59,315.0,68249.0
60,2916.0,790982.0
61,418.0,64241.0
63,159.0,23051.0
64,1105.0,273245.0
65,239.0,34776.0
67,515.0,83445.0
68,5309.0,1258845.0
72,525.0,100117.0
74,267.0,40527.0
77,6439.0,1238749.0
78,174.0,33604.0
79,789.0,149019.0
80,374.0,95550.0
81,284.0,56505.0
83,208.0,29470.0
91,236.0,36179.0
97,815.0,217677.0
101,225.0,42952.0
105,3186.0,627599.0
106,4002.0,883747.0
107,10446.0,3367783.0
108,4473.0,1317116.0
109,3191.0,1081033.0
110,1359.0,341225.0
112,4055.0,1159722.0
113,4829.0,1471366.0
114,2165.0,440296.0
117,817.0,152223.0
120,1687.0,540020.0
122,2537.0,574391.0
125,311.0,45530.0
126,1520.0,361245.0
127,443.0,84776.0
128,4732.0,908275.0
130,2295.0,427410.0
131,1868.0,415464.0
132,1755.0,481136.0
133,492.0,123124.0
134,6541.0,1208882.0
137,460.0,82041.0
138,2055.0,657558.0
139,22439.0,5185982.0
140,1492.0,293803.0
142,2594.0,588340.0
143,1012.0,176666.0
144,1973.0,456660.0
145,6909.0,1973993.0
146,2156.0,528466.0
147,7378.0,2562040.0
148,3188.0,860063.0
149,1992.0,398812.0
150,2500.0,629338.0
151,1545.0,271260.0
152,2977.0,912773.0
153,4284.0,1068583.0
154,1589.0,256557.0
155,1748.0,589996.0
156,1305.0,307907.0
157,1425.0,445690.0
158,1935.0,471863.0
160,2835.0,814314.0
161,1156.0,311397.0
162,2095.0,357743.0
163,383.0,87740.0
165,228.0,38480.0
166,1924.0,489223.0
168,4125.0,1068936.0
169,781.0,191255.0
170,2696.0,756968.0
172,2362.0,584965.0
173,737.0,166783.0
174,3888.0,768191.0
177,544.0,125837.0
178,2343.0,572651.0
180,957.0,275034.0
181,1231.0,287208.0
182,2007.0,508696.0
184,1368.0,268168.0
185,804.0,170797.0
186,1724.0,371016.0
189,557.0,108976.0
190,3001.0,686096.0
192,1379.0,275515.0
196,1889.0,407835.0
198,1521.0,428652.0
201,2205.0,482564.0
203,2950.0,763759.0
204,3374.0,751942.0
205,1911.0,699407.0
206,3183.0,982649.0
207,7566.0,2125158.0
208,5156.0,1107936.0
209,2449.0,477195.0
210,5018.0,1234553.0
212,1448.0,306631.0
213,5346.0,1604243.0
215,4809.0,1084621.0
216,3856.0,1107600.0
217,4978.0,1493448.0
218,4575.0,998356.0
219,2476.0,755224.0
221,5859.0,1808842.0
222,1145.0,262207.0
223,5223.0,1008392.0
225,9863.0,2351347.0
226,2381.0,505713.0
227,3331.0,789453.0
229,5276.0,1746896.0
230,1409.0,248634.0
231,2847.0,1014717.0
232,2281.0,579707.0
233,3544.0,835539.0
234,1443.0,265661.0
235,7262.0,1779779.0
236,3055.0,845242.0
237,2268.0,629647.0
239,3787.0,1057019.0
240,1367.0,238253.0
243,1634.0,343352.0
246,1247.0,341409.0
248,1584.0,316584.0
