municipio_siafi,contagem,soma
1,2925.0,548197.0
3,23732.0,3840108.0
4,1928.0,293900.0
7,3517.0,515616.0
8,1079.0,152999.0
22,232.0,38150.0
24,605.0,104406.0
25,1325.0,216838.0
27,636.0,95309.0
29,1311.0,169549.0
30,1392.0,286713.0
33,1433.0,227599.0
34,1571.0,375015.0
36,3232.0,690073.0
40,5400.0,1347612.0
42,372.0,74210.0
44,2682.0,476605.0
46,4198.0,1184848.0
47,1233.0,189957.0
48,3721.0,746102.0
49,318.0,56134.0
50,2161.0,503567.0
53,568.0,125766.0
55,2523.0,454254.0
57,617.0,101236.0
58,1345.0,247442.0
59,315.0,67752.0
60,2945.0,798948.0
63,160.0,23262.0
64,1112.0,273037.0
65,238.0,33980.0
67,518.0,83915.0
68,5261.0,1233273.0
70,2405.0,778371.0
72,527.0,99722.0
77,6387.0,1221102.0
79,791.0,150543.0
80,374.0,94881.0
83,206.0,29127.0
85,490.0,97629.0
87,149.0,21831.0
89,462.0,64193.0
94,248.0,50724.0
96,178.0,32174.0
97,812.0,215975.0
101,220.0,41552.0
105,3208.0,629576.0
106,4013.0,883299.0
107,10450.0,3360795.0
108,4480.0,1316156.0
109,3194.0,1078804.0
113,4836.0,1473504.0
122,2536.0,576504.0
123,257.0,49313.0
125,309.0,44206.0
126,1524.0,362775.0
127,440.0,83646.0
128,4734.0,909250.0
131,1871.0,415144.0
132,1750.0,478579.0
133,492.0,123577.0
134,6547.0,1210187.0
136,2535.0,665714.0
137,460.0,81838.0
138,2046.0,654285.0
139,22537.0,5196705.0
140,1513.0,300223.0
142,2603.0,590440.0
143,1013.0,177873.0
144,1973.0,457501.0
145,6904.0,1968946.0
146,2165.0,529979.0
147,7382.0,2557248.0
148,3198.0,856159.0
149,1997.0,397150.0
150,2557.0,642871.0
151,1545.0,270712.0
152,2998.0,919976.0
153,4288.0,1065871.0
154,1584.0,256386.0
155,1733.0,578534.0
156,1307.0,307336.0
157,1425.0,443591.0
158,1934.0,471336.0
160,2833.0,813555.0
161,1119.0,296651.0
162,2086.0,354709.0
164,1055.0,247893.0
165,230.0,37686.0
166,1923.0,486915.0
168,4133.0,1074345.0
169,780.0,189591.0
170,2704.0,756716.0
171,295.0,67473.0
172,2353.0,582614.0
173,744.0,165712.0
174,3901.0,769213.0
177,555.0,129304.0
178,2349.0,574406.0
180,963.0,277203.0
181,1233.0,286381.0
182,2008.0,508704.0
184,1370.0,269356.0
185,789.0,163571.0
186,1722.0,369861.0
188,1440.0,305946.0
190,3008.0,686450.0
191,484.0,87392.0
192,1386.0,279126.0
193,543.0,96390.0
194,1588.0,423741.0
196,1872.0,404843.0
199,1607.0,295223.0
200,788.0,226485.0
203,2963.0,771281.0
205,1885.0,692452.0
206,3160.0,975364.0
207,7571.0,2127325.0
208,5177.0,1111660.0
209,2420.0,475104.0
210,5027.0,1232046.0
211,5436.0,1729559.0
213,5344.0,1601252.0
215,4823.0,1090851.0
216,3848.0,1105276.0
217,4966.0,1482655.0
218,4572.0,996947.0
219,2471.0,755039.0
220,967.0,177447.0
221,5864.0,1803911.0
222,1150.0,262260.0
223,5236.0,1011289.0
225,9920.0,2363514.0
226,2380.0,504081.0
228,1453.0,349377.0
229,5277.0,1750459.0
230,1411.0,247864.0
231,2851.0,1019699.0
232,2298.0,579641.0
233,3546.0,834295.0
234,1451.0,266927.0
235,7249.0,1773997.0
237,2248.0,624051.0
238,1346.0,315330.0
239,3779.0,1045531.0
240,1365.0,239750.0
241,11203.0,2589538.0
243,1627.0,337840.0
244,1262.0,372013.0
246,1250.0,342764.0
247,1655.0,500506.0
248,1591.0,317402.0
249,3280.0,1117066.0
250,2198.0,588858.0
251,7901.0,2473187.0
252,2494.0,593968.0
253,17577.0,4059828.0
254,3502.0,796110.0
255,119769.0,19740874.0
257,5628.0,1216595.0
258,3164.0,498374.0
259,2873.0,1074952.0
260,1325.0,420295.0
262,5465.0,1194799.0
263,3562.0,1062403.0
264,1029.0,223807.0
265,4183.0,1119036.0
266,1272.0,255790.0
267,3096.0,880126.0
268,937.0,271377.0
269,15895.0,3571444.0
270,1257.0,261671.0
271,3033.0,970058.0
272,803.0,191072.0
273,4247.0,1314859.0
275,4069.0,1253999.0
276,671.0,141626.0
277,2008.0,534216.0
278,1262.0,281249.0
279,2490.0,412407.0
280,1686.0,446353.0
281,8644.0,2342411.0
282,1208.0,279043.0
283,5247.0,1779181.0
284,948.0,261294.0
285,2969.0,680693.0
286,441.0,87319.0
287,3597.0,1069048.0
288,852.0,128640.0
290,1229.0,288409.0
291,1504.0,321818.0
292,1143.0,262046.0
294,1737.0,469733.0
295,4819.0,1392392.0
297,2332.0,667722.0
298,1122.0,186171.0
299,2040.0,433864.0
300,1237.0,223022.0
301,19240.0,3102030.0
303,3271.0,789703.0
305,2195.0,465452.0
306,1102.0,255122.0
307,2345.0,650932.0
308,980.0,203823.0
309,3447.0,678904.0
310,841.0,224298.0
311,1833.0,651808.0
313,831.0,157396.0
