municipio_siafi,contagem,soma
1,2978.0,551645.0
2,714.0,116745.0
3,24413.0,3932898.0
4,1969.0,298400.0
8,1114.0,157134.0
9,2585.0,400566.0
11,813.0,127598.0
15,2050.0,253920.0
17,916.0,123722.0
18,128.0,16088.0
19,1676.0,267528.0
21,1670.0,298941.0
22,235.0,38853.0
23,334.0,46979.0
24,620.0,105920.0
27,650.0,97460.0
28,2564.0,671651.0
29,1368.0,173642.0
33,1465.0,229864.0
34,1587.0,373982.0
36,3303.0,694539.0
39,1842.0,240186.0
40,5467.0,1361529.0
46,4317.0,1222269.0
47,1276.0,194398.0
48,3833.0,757180.0
49,322.0,56521.0
50,2197.0,512457.0
52,2231.0,404476.0
53,577.0,126474.0
54,13949.0,2468803.0
55,2577.0,464723.0
57,641.0,103677.0
60,2967.0,801736.0
61,423.0,64643.0
65,242.0,34329.0
67,520.0,83402.0
68,5350.0,1244454.0
70,2424.0,778908.0
72,542.0,102948.0
73,325.0,52393.0
74,278.0,42603.0
76,429.0,97779.0
77,6560.0,1249106.0
78,182.0,35028.0
79,804.0,152540.0
80,386.0,97190.0
81,287.0,56100.0
83,214.0,30032.0
84,228.0,47706.0
93,270.0,45852.0
94,255.0,51695.0
97,835.0,226114.0
98,275.0,45094.0
101,228.0,44313.0
103,147.0,24779.0
104,2481.0,556601.0
105,3273.0,642311.0
106,4046.0,883972.0
107,10620.0,3407845.0
108,4586.0,1340549.0
109,3231.0,1085143.0
110,1363.0,341327.0
112,4094.0,1155171.0
113,4909.0,1496295.0
114,2175.0,440729.0
115,244.0,45308.0
117,861.0,161108.0
123,260.0,49310.0
124,875.0,170605.0
126,1536.0,368582.0
127,444.0,83382.0
128,4805.0,920839.0
130,2339.0,435146.0
131,1915.0,428259.0
132,1760.0,478393.0
134,6631.0,1225734.0
136,2570.0,672213.0
138,2056.0,658512.0
139,23145.0,5302515.0
140,1544.0,309226.0
142,2623.0,593856.0
144,1990.0,463134.0
145,6962.0,1971869.0
146,2179.0,529520.0
147,7431.0,2559443.0
148,3221.0,856905.0
149,2011.0,399242.0
150,2572.0,639962.0
151,1572.0,276775.0
152,3046.0,928717.0
153,4365.0,1087166.0
154,1619.0,261146.0
155,1763.0,591912.0
156,1324.0,309249.0
157,1441.0,449829.0
158,1953.0,474124.0
160,2859.0,817730.0
161,1117.0,293515.0
162,2142.0,364504.0
163,393.0,90342.0
164,1059.0,246068.0
165,235.0,38807.0
168,4170.0,1087964.0
169,781.0,190449.0
170,2717.0,755505.0
171,298.0,68343.0
172,2375.0,600214.0
