municipio_siafi,contagem,soma
40,5342.0,1381256.0
83,263.0,35440.0
84,235.0,47239.0
85,481.0,87984.0
105,3283.0,649289.0
107,10085.0,3291875.0
108,4578.0,1353997.0
109,3188.0,1078641.0
113,4802.0,1420092.0
122,2462.0,555954.0
128,4768.0,894995.0
132,1713.0,428841.0
134,6870.0,1198856.0
139,25890.0,5769961.0
145,6725.0,2020273.0
147,7126.0,2552215.0
149,2047.0,406230.0
150,2426.0,611096.0
151,1647.0,279423.0
152,2819.0,877140.0
153,3986.0,993150.0
155,1715.0,589088.0
157,1406.0,440535.0
198,1552.0,432701.0
215,4873.0,1103814.0
217,5343.0,1560575.0
243,1592.0,349586.0
246,1193.0,330736.0
251,7953.0,2549342.0
253,17001.0,3925584.0
265,4321.0,1175728.0
296,1106.0,267532.0
297,2385.0,700332.0
309,3268.0,683146.0
315,1087.0,223695.0
346,1061.0,274317.0
379,1363.0,347113.0
383,2929.0,539005.0
391,4171.0,1246191.0
395,9432.0,1647068.0
404,455.0,90127.0
409,5359.0,1763163.0
413,4967.0,1551340.0
427,114676.0,18017694.0
441,19113.0,3837226.0
447,15328.0,2197103.0
473,6959.0,1369302.0
475,7365.0,1797489.0
487,3955.0,694422.0
489,4014.0,1148511.0
492,1109.0,179819.0
517,5806.0,1976620.0
519,7479.0,2241285.0
533,5430.0,915434.0
535,30347.0,5766997.0
536,735.0,151738.0
560,1200.0,268023.0
562,2196.0,507849.0
579,5092.0,1264919.0
587,6042.0,1138058.0
595,12092.0,1890906.0
600,1393.0,352271.0
604,925.0,178507.0
643,1796.0,320909.0
645,1321.0,291892.0
647,1364.0,278259.0
649,2610.0,577572.0
651,1944.0,386465.0
653,1358.0,514556.0
654,630.0,154098.0
655,2741.0,867695.0
657,1477.0,497764.0
659,2545.0,746970.0
661,1143.0,444198.0
662,589.0,122585.0
688,508.0,97941.0
703,5591.0,1248590.0
704,655.0,145579.0
711,5087.0,1101411.0
721,2286.0,663407.0
724,251.0,39973.0
733,11047.0,2488410.0
739,6469.0,1902801.0
766,1791.0,279353.0
779,2013.0,463087.0
788,3348.0,684432.0
797,4831.0,1144893.0
813,7769.0,1612208.0
815,1858.0,297395.0
829,5821.0,1426556.0
863,5914.0,1344763.0
864,112.0,15363.0
905,3576.0,1169715.0
