municipio_siafi,contagem,soma
105,3275.0,646268.0
107,10076.0,3287416.0
109,3184.0,1078215.0
113,4797.0,1419256.0
139,25848.0,5762451.0
145,6721.0,2019668.0
147,7111.0,2549557.0
149,2046.0,405184.0
151,1644.0,278027.0
153,3972.0,991550.0
155,1712.0,588210.0
157,1404.0,439607.0
209,2949.0,542179.0
560,1212.0,269396.0
562,2201.0,508491.0
643,1793.0,318085.0
645,1313.0,287481.0
647,1361.0,277631.0
649,2609.0,577146.0
651,1938.0,384795.0
653,1356.0,514584.0
655,2741.0,867869.0
657,1474.0,496870.0
659,2537.0,745439.0
661,1143.0,444264.0
662,588.0,122287.0
667,769.0,273909.0
844,914.0,157735.0
854,675.0,121366.0
936,157.0,28164.0
971,5195.0,1054529.0
1084,389.0,70726.0
1347,9058.0,2186207.0
1429,19773.0,4308108.0
1441,5624.0,1035503.0
1619,5901.0,1142373.0
1751,751.0,150766.0
1785,2137.0,389363.0
1863,1057.0,279467.0
1941,1333.0,291929.0
2019,558.0,115324.0
2369,3287.0,867441.0
2641,2056.0,357769.0
2643,2665.0,632838.0
2645,1705.0,441743.0
2701,2919.0,881917.0
2703,2706.0,484744.0
2705,19325.0,3878779.0
2707,6890.0,1381336.0
2709,3521.0,674595.0
2711,1189.0,258059.0
2713,3104.0,716948.0
2715,841.0,176602.0
2717,1325.0,318235.0
2719,3658.0,801095.0
2721,1724.0,296316.0
2723,1943.0,435708.0
2725,3218.0,600314.0
2727,5692.0,927725.0
2729,2171.0,626879.0
2731,4115.0,1128360.0
2733,2120.0,447748.0
2735,1633.0,490339.0
2737,1194.0,344582.0
2739,1625.0,354981.0
2741,3492.0,838896.0
2743,794.0,137461.0
2745,5269.0,943914.0
2747,6218.0,1261317.0
2749,1946.0,296015.0
2751,4044.0,888774.0
2753,702.0,109409.0
2755,1996.0,409619.0
2757,5695.0,1630797.0
2759,2536.0,542490.0
2761,4731.0,1242690.0
2763,3491.0,584689.0
2765,2819.0,665923.0
2767,1081.0,195104.0
2769,1022.0,170489.0
2771,1733.0,361717.0
2773,988.0,237961.0
2775,3164.0,602147.0
2777,700.0,192146.0
2779,3584.0,654175.0
2781,3129.0,752129.0
2783,4188.0,1016064.0
2785,57117.0,10096221.0
2787,3250.0,728730.0
2789,4450.0,883110.0
2791,2611.0,478892.0
2793,6517.0,1467889.0
2795,1943.0,356219.0
2797,650.0,143291.0
2799,3621.0,733773.0
2801,3295.0,623549.0
2803,1774.0,319564.0
2805,782.0,198545.0
2807,1495.0,341125.0
2809,3744.0,828784.0
2811,1808.0,404569.0
2813,2796.0,435100.0
2815,1622.0,385161.0
2817,1298.0,371993.0
2819,2078.0,585966.0
2821,2478.0,556691.0
2823,930.0,167809.0
2825,10404.0,1904940.0
2827,3827.0,614798.0
2829,2043.0,409510.0
2831,1245.0,254036.0
2833,8980.0,1777072.0
2835,3842.0,827336.0
2837,5306.0,1015971.0
2839,342.0,75572.0
2841,3756.0,905983.0
2843,2675.0,698246.0
2845,4576.0,842216.0
2847,1618.0,289729.0
2849,4072.0,951379.0
2851,2147.0,589962.0
2853,9240.0,1640164.0
2855,1185.0,272695.0
2857,933.0,177610.0
2859,7699.0,1794211.0
2861,1778.0,300321.0
2863,1089.0,229428.0
2865,3184.0,609552.0
2867,5738.0,1522624.0
2869,5530.0,978162.0
2871,6917.0,1214932.0
2873,1210.0,205227.0
2875,5454.0,1328571.0
2877,1722.0,345967.0
2879,1044.0,220706.0
2881,2589.0,528325.0
2883,4078.0,1055553.0
2885,8504.0,1434134.0
2889,3702.0,1027531.0
2891,2339.0,592450.0
3131,749.0,128575.0
3269,2607.0,660075.0
3339,2353.0,469173.0
3863,6102.0,919659.0
4329,1015.0,186655.0
4457,280.0,46550.0
4693,1586.0,347075.0
4711,1376.0,274243.0
4797,755.0,119144.0
5071,614.0,121241.0
5251,847.0,146753.0
5341,1413.0,255746.0
5931,96.0,22588.0
6387,410.0,84598.0
6447,416.0,69384.0
6595,1216.0,253117.0
6607,2701.0,427174.0
6711,2219.0,391509.0
7011,261.0,54773.0
7601,213.0,42303.0
8887,722.0,142193.0
9027,1310.0,193458.0
9671,204.0,30072.0
9755,1006.0,196660.0
9829,497.0,104459.0
70,2309.0,769508.0
201,2183.0,471521.0
203,2861.0,733719.0
205,2128.0,760090.0
207,7432.0,2086356.0
211,5315.0,1655929.0
213,5419.0,1632700.0
215,4867.0,1099772.0
217,5340.0,1559654.0
219,2482.0,775680.0
221,5804.0,1833461.0
223,5439.0,1015352.0
225,9885.0,2299985.0
227,3379.0,775903.0
229,5174.0,1738273.0
231,2819.0,1031872.0
233,3442.0,830724.0
235,6898.0,1668575.0
237,2262.0,634959.0
239,3718.0,1065637.0
241,10695.0,2506441.0
243,1588.0,348510.0
245,1001.0,316477.0
247,1575.0,500721.0
249,3302.0,1131572.0
251,7945.0,2547328.0
253,16987.0,3920897.0
255,128708.0,20141482.0
257,5988.0,1180620.0
259,2829.0,1084569.0
261,9073.0,2667177.0
263,3491.0,1043264.0
265,4317.0,1174813.0
267,3161.0,868377.0
269,15379.0,3434702.0
271,2982.0,972746.0
273,4098.0,1162371.0
275,4292.0,1248715.0
277,1923.0,523478.0
279,2656.0,437590.0
281,8255.0,2244298.0
283,6004.0,1946055.0
285,2813.0,692925.0
287,3427.0,1065871.0
289,2326.0,604009.0
291,1601.0,316845.0
293,1955.0,618535.0
295,4690.0,1364427.0
297,2382.0,699753.0
299,1952.0,417139.0
601,2068.0,499928.0
603,1312.0,276157.0
605,33350.0,6557488.0
607,4117.0,1370832.0
609,1998.0,317906.0
611,739.0,148161.0
613,5937.0,1265434.0
615,13640.0,3130395.0
617,1934.0,579983.0
663,1845.0,515062.0
665,801.0,206571.0
669,1570.0,438076.0
671,2446.0,646197.0
673,633.0,172610.0
965,3895.0,1095209.0
967,2528.0,907268.0
969,1862.0,360343.0
2887,4182.0,837301.0
3253,3149.0,523432.0
3301,1522.0,299627.0
3303,3826.0,786767.0
3305,2758.0,440974.0
3307,2774.0,644106.0
9835,11092.0,2010357.0
9837,1583.0,495814.0
9839,3108.0,703537.0
9841,3542.0,739292.0
