municipio_siafi,contagem,soma
40,5266.0,1360577.0
60,3138.0,846590.0
72,550.0,104612.0
105,3255.0,642429.0
107,10213.0,3280059.0
109,3191.0,1072191.0
113,4839.0,1426065.0
122,2476.0,554040.0
128,4762.0,884635.0
131,2189.0,465824.0
139,24857.0,5535027.0
145,6791.0,2013674.0
147,7157.0,2536701.0
149,2062.0,404618.0
150,2426.0,608924.0
151,1584.0,269231.0
153,3975.0,991841.0
155,1706.0,581714.0
157,1397.0,437384.0
168,4236.0,1055561.0
182,1930.0,473226.0
194,1682.0,440288.0
203,2881.0,730471.0
204,3257.0,718363.0
215,4900.0,1089500.0
231,2836.0,1023059.0
241,10683.0,2492591.0
248,1718.0,312820.0
273,4151.0,1169718.0
289,2316.0,602183.0
291,1567.0,312155.0
292,1087.0,249322.0
293,1954.0,613196.0
294,1789.0,472131.0
315,1068.0,219163.0
368,559.0,141513.0
395,8888.0,1557585.0
417,7834.0,1758494.0
418,1161.0,217280.0
441,19126.0,3798176.0
492,1115.0,177737.0
493,15070.0,3364998.0
541,2701.0,495070.0
543,5338.0,1305022.0
560,1360.0,268029.0
562,2235.0,503104.0
574,1445.0,323637.0
613,5955.0,1268271.0
614,668.0,155852.0
629,6271.0,1148220.0
631,2650.0,772880.0
643,1714.0,308318.0
645,1321.0,288263.0
647,1357.0,277409.0
649,2612.0,572235.0
651,1895.0,373709.0
653,1338.0,506524.0
654,592.0,149262.0
655,2746.0,861933.0
657,1478.0,494214.0
659,2518.0,737655.0
661,1118.0,435989.0
667,771.0,268943.0
703,5502.0,1224734.0
706,1277.0,335362.0
711,4931.0,1066287.0
722,2303.0,442363.0
741,4957.0,1241662.0
767,6958.0,1732367.0
769,9425.0,2101930.0
803,15476.0,2488827.0
811,2571.0,504926.0
813,7833.0,1595873.0
837,5538.0,1238606.0
897,9607.0,1798909.0
921,78658.0,12342697.0
927,5230.0,1083478.0
931,2104.0,611573.0
945,5959.0,1482781.0
959,3651.0,613846.0
971,5244.0,982930.0
1017,1080.0,266416.0
1039,3649.0,972639.0
1073,6422.0,1430724.0
1116,12883.0,2568981.0
1135,2145.0,460733.0
1181,1032.0,211104.0
1197,1218.0,305871.0
1199,3029.0,693409.0
1211,5195.0,1193079.0
1213,1909.0,339619.0
1235,3763.0,619372.0
1273,2971.0,499378.0
1285,3732.0,1107552.0
1299,1787.0,460304.0
1337,6934.0,1066297.0
1347,9014.0,2174764.0
1363,4709.0,1235756.0
1367,2256.0,492219.0
1373,32243.0,5654365.0
1383,8306.0,1439303.0
1389,213016.0,39006491.0
1391,2213.0,408239.0
1411,10770.0,1834121.0
1447,22207.0,3143166.0
1459,2016.0,470065.0
1485,2779.0,718550.0
1487,3753.0,595745.0
1507,3746.0,531336.0
1513,1811.0,479526.0
1569,11283.0,2066562.0
1583,10549.0,2158448.0
1675,1005.0,151951.0
1757,471.0,116939.0
1759,19966.0,2911200.0
1761,49226.0,9232314.0
1765,5898.0,1340383.0
1779,12342.0,1994974.0
1903,808.0,190981.0
1909,2446.0,592531.0
1941,1331.0,290113.0
1959,1025.0,245937.0
1999,3643.0,619639.0
2039,4606.0,769523.0
2051,60018.0,10509044.0
2097,1792.0,388179.0
2167,1422.0,323385.0
2207,9287.0,2261638.0
2225,11183.0,2725316.0
2245,1928.0,451409.0
