municipio_siafi,contagem,soma
105,3041.0,590505.0
107,10311.0,3277324.0
109,3189.0,1069497.0
113,4612.0,1396455.0
139,22044.0,5023525.0
145,6892.0,1955459.0
147,7336.0,2518587.0
149,1986.0,393018.0
151,1504.0,263281.0
153,4255.0,1048818.0
155,1729.0,570417.0
157,1407.0,438509.0
203,2917.0,757402.0
205,1822.0,657953.0
207,7373.0,2068544.0
209,2271.0,440964.0
211,5340.0,1703863.0
213,5208.0,1565438.0
289,2258.0,626551.0
291,1473.0,313239.0
293,1948.0,593921.0
560,1423.0,269751.0
562,2138.0,479549.0
643,1594.0,301413.0
645,1407.0,298229.0
647,1418.0,301493.0
649,2646.0,568826.0
651,1758.0,353896.0
653,1299.0,492435.0
655,2757.0,833209.0
657,1513.0,489876.0
659,2404.0,725796.0
661,1118.0,417465.0
969,1266.0,247372.0
971,4975.0,943985.0
2641,2181.0,361695.0
2643,2457.0,573818.0
2645,1726.0,424728.0
2701,2841.0,847646.0
2703,2612.0,452988.0
2705,18142.0,3295623.0
2707,7359.0,1363228.0
2709,3780.0,692824.0
2711,1223.0,243586.0
2713,3273.0,726836.0
2715,864.0,181068.0
2717,1268.0,304261.0
2719,3607.0,738864.0
2721,1907.0,314044.0
2723,1998.0,444221.0
2725,3423.0,588835.0
2727,5665.0,883092.0
2729,2298.0,627851.0
2731,4339.0,1125030.0
2733,2125.0,422661.0
2735,1678.0,485228.0
2737,1218.0,330720.0
2739,1458.0,309018.0
2741,4115.0,803550.0
2743,673.0,111435.0
2745,4856.0,826008.0
2747,6053.0,1159589.0
2749,1762.0,267141.0
2751,4109.0,834858.0
2753,631.0,96784.0
2755,2050.0,394327.0
2757,5423.0,1463924.0
2759,2294.0,458111.0
2761,4741.0,1198764.0
2763,3227.0,513185.0
2765,2643.0,611185.0
2767,1109.0,203536.0
2769,1048.0,165362.0
2771,1854.0,355611.0
2773,958.0,225069.0
2775,3218.0,554855.0
2777,742.0,186043.0
2779,3701.0,627796.0
2781,2982.0,696689.0
2783,3972.0,936458.0
2785,52962.0,8568212.0
2787,3211.0,696100.0
2789,4638.0,840223.0
2791,2771.0,495118.0
2793,6891.0,1397755.0
2795,1853.0,329093.0
2797,630.0,139311.0
2799,3415.0,690509.0
2801,3335.0,588497.0
2803,1573.0,273263.0
2805,687.0,178694.0
2807,1550.0,350081.0
2809,3892.0,807078.0
2811,1876.0,377990.0
2813,2646.0,411370.0
2815,1698.0,391701.0
2817,1331.0,366814.0
2819,2079.0,571266.0
2821,2559.0,556301.0
2823,858.0,158350.0
2825,11072.0,1892424.0
2827,3477.0,563425.0
2829,1956.0,361848.0
2831,1244.0,235228.0
2833,9788.0,1756328.0
2835,3901.0,791209.0
2837,5166.0,895361.0
2839,310.0,71879.0
2841,3752.0,881643.0
2843,2487.0,656856.0
2845,5337.0,859622.0
2847,1605.0,276931.0
2849,3848.0,858258.0
2851,2280.0,604375.0
2853,10058.0,1651934.0
2855,1169.0,236794.0
2857,798.0,153583.0
2859,7755.0,1752753.0
