municipio_siafi,contagem,soma
1,73.0,9126.0
2,17.0,2706.0
3,1121.0,158364.0
4,68.0,8694.0
5,118.0,13914.0
6,22.0,3914.0
7,242.0,32408.0
8,30.0,3639.0
9,193.0,28041.0
10,2.0,137.0
11,55.0,8799.0
12,4.0,349.0
13,234.0,36673.0
14,10.0,1685.0
15,109.0,12362.0
16,4.0,595.0
17,49.0,5484.0
19,80.0,11478.0
20,39.0,5034.0
21,59.0,8712.0
22,11.0,1516.0
23,13.0,1665.0
24,16.0,2059.0
25,51.0,7527.0
26,66.0,14068.0
27,24.0,2545.0
28,77.0,19068.0
29,106.0,12423.0
30,32.0,5933.0
31,6.0,971.0
32,41.0,7107.0
33,49.0,6439.0
34,41.0,8539.0
35,52.0,5966.0
36,145.0,27173.0
37,7.0,773.0
38,30.0,13109.0
39,55.0,5942.0
40,122.0,25556.0
41,37.0,4834.0
42,7.0,976.0
43,16.0,2340.0
44,35.0,4947.0
45,31.0,3758.0
46,58.0,11248.0
47,22.0,1985.0
48,140.0,25729.0
49,3.0,310.0
50,24.0,4175.0
51,10.0,1541.0
52,26.0,3632.0
53,28.0,5304.0
54,524.0,79318.0
55,103.0,16699.0
56,27.0,3932.0
57,39.0,5756.0
58,18.0,2516.0
59,11.0,2368.0
60,45.0,8869.0
61,22.0,3743.0
62,36.0,5627.0
63,7.0,1099.0
64,11.0,1685.0
65,14.0,2128.0
66,10.0,1538.0
67,17.0,2970.0
68,114.0,21819.0
69,27.0,3901.0
70,24.0,7222.0
71,14.0,2346.0
73,21.0,3865.0
75,12.0,1758.0
77,539.0,96700.0
79,28.0,4549.0
81,13.0,2327.0
83,19.0,2382.0
85,34.0,6656.0
87,5.0,828.0
89,5.0,404.0
91,18.0,2403.0
93,13.0,1655.0
95,30.0,5304.0
97,37.0,6542.0
99,3.0,383.0
101,5.0,682.0
103,21.0,2975.0
104,112.0,19721.0
105,75.0,12382.0
106,233.0,44800.0
107,202.0,50787.0
108,218.0,55123.0
109,39.0,9346.0
110,91.0,19426.0
111,9.0,1437.0
112,87.0,16868.0
113,75.0,14868.0
114,360.0,65975.0
115,15.0,2213.0
116,568.0,93940.0
117,55.0,8420.0
118,55.0,8627.0
119,17.0,3281.0
120,168.0,47528.0
121,3.0,584.0
122,367.0,75472.0
123,19.0,3672.0
124,25.0,4646.0
125,15.0,1656.0
126,77.0,15874.0
127,8.0,1821.0
128,353.0,61451.0
129,3.0,431.0
130,138.0,25037.0
131,97.0,17242.0
132,134.0,31476.0
133,13.0,2272.0
134,251.0,41774.0
135,8.0,1384.0
136,96.0,21039.0
137,28.0,4771.0
138,74.0,18056.0
139,1003.0,189157.0
140,63.0,11634.0
141,13.0,2169.0
142,233.0,46865.0
143,68.0,11030.0
144,51.0,9180.0
145,103.0,23584.0
146,191.0,39285.0
147,141.0,43321.0
148,155.0,31093.0
149,42.0,5888.0
150,93.0,19005.0
151,36.0,4685.0
152,239.0,72810.0
153,175.0,37213.0
154,61.0,8968.0
155,25.0,6059.0
156,23.0,3821.0
157,29.0,8024.0
158,37.0,7539.0
159,2.0,214.0
160,47.0,9184.0
161,34.0,5712.0
162,105.0,16030.0
163,16.0,3253.0
164,18.0,3064.0
166,149.0,30436.0
168,220.0,47673.0
170,311.0,83025.0
172,117.0,24270.0
174,251.0,45505.0
176,52.0,10097.0
