municipio_siafi,contagem,soma
19,1651.0,267326.0
105,3301.0,659795.0
107,10282.0,3326293.0
109,3211.0,1082098.0
113,4866.0,1443102.0
122,2481.0,554012.0
130,2363.0,435617.0
139,25091.0,5685442.0
145,6818.0,2031038.0
147,7206.0,2555814.0
149,2080.0,413259.0
151,1601.0,284617.0
153,3992.0,995769.0
155,1713.0,587535.0
157,1410.0,442450.0
161,1314.0,342102.0
166,1998.0,478253.0
203,2866.0,731746.0
205,2032.0,724433.0
283,5698.0,1883455.0
289,2313.0,603656.0
291,1572.0,317642.0
293,1955.0,616169.0
343,261.0,63896.0
407,11065.0,1949180.0
427,116839.0,18447261.0
469,6193.0,1002556.0
524,470.0,109501.0
560,1369.0,269464.0
562,2242.0,504722.0
613,5987.0,1280362.0
631,2644.0,777355.0
643,1740.0,320479.0
645,1349.0,307641.0
647,1369.0,284106.0
649,2649.0,589704.0
651,1906.0,382652.0
653,1336.0,509982.0
655,2751.0,871730.0
657,1480.0,500917.0
659,2535.0,750285.0
661,1115.0,435492.0
686,1232.0,283585.0
703,5487.0,1219477.0
747,4411.0,1264008.0
769,9555.0,2136107.0
819,1967.0,356624.0
823,1906.0,454781.0
907,7151.0,1681696.0
927,5238.0,1090128.0
963,3635.0,583130.0
971,5288.0,1005776.0
1211,5226.0,1199771.0
1219,62988.0,12357181.0
1237,2665.0,551450.0
1325,3251.0,484529.0
1355,12942.0,2248299.0
1389,215118.0,39839253.0
1491,4426.0,877941.0
1543,3057.0,699520.0
1581,6185.0,1499555.0
1761,49669.0,9437004.0
1883,252.0,52514.0
1957,2203.0,417831.0
2019,551.0,112835.0
2207,9313.0,2270817.0
2307,4312.0,630033.0
2355,9491.0,2038276.0
2357,23667.0,3862253.0
2389,3912.0,640186.0
2449,5099.0,1296791.0
2455,2130.0,391717.0
2459,3946.0,628276.0
2509,5309.0,744846.0
2577,9620.0,1791942.0
2591,5004.0,1115156.0
2607,4209.0,636916.0
2641,2126.0,357762.0
2643,2579.0,609232.0
2645,1724.0,439635.0
2701,2974.0,876029.0
2703,2757.0,479385.0
2705,19687.0,3699417.0
2707,7575.0,1383116.0
2709,3733.0,680155.0
2711,1218.0,255249.0
2713,3177.0,715960.0
2715,850.0,179433.0
2717,1300.0,312525.0
2719,3817.0,779463.0
2721,1851.0,297779.0
2723,1972.0,437157.0
2725,3558.0,599156.0
2727,5865.0,898072.0
2729,2229.0,623470.0
2731,4237.0,1122005.0
2733,2180.0,439344.0
2735,1652.0,487229.0
2737,1230.0,343120.0
2739,1541.0,330811.0
2741,3987.0,819760.0
2743,749.0,128122.0
2745,5497.0,927041.0
2747,6290.0,1236569.0
2749,1855.0,284301.0
2751,4333.0,888310.0
2753,692.0,108833.0
2755,2138.0,411349.0
2757,5637.0,1564074.0
2759,2461.0,518109.0
2761,4914.0,1239295.0
2763,3484.0,564234.0
2765,2759.0,643280.0
2767,1086.0,202294.0
2769,1101.0,171349.0
2771,1821.0,360925.0
2773,1000.0,237860.0
2775,3346.0,566855.0
2777,753.0,191630.0
2779,3874.0,652761.0
2781,3206.0,749287.0
2783,4157.0,987921.0
2785,60739.0,9920534.0
2787,3340.0,728710.0
2789,4970.0,890519.0
2791,2624.0,481578.0
2793,7038.0,1464538.0
2795,1994.0,354725.0
2797,664.0,144713.0
2799,3548.0,714078.0
2801,3543.0,622324.0
2803,1716.0,316821.0
2805,741.0,189183.0
2807,1514.0,344213.0
2809,4102.0,840727.0
2811,1955.0,396747.0
2813,2762.0,426249.0
2815,1651.0,386014.0
2817,1301.0,367802.0
2819,2118.0,583871.0
2821,2506.0,558580.0
2823,906.0,164596.0
2825,10829.0,1910852.0
2827,3663.0,592041.0
2829,2109.0,389954.0
2831,1257.0,254056.0
2833,9556.0,1761262.0
2835,3969.0,824028.0
2837,5643.0,1015663.0
2839,320.0,71918.0
2841,3865.0,909217.0
2843,2666.0,699194.0
2845,5212.0,841660.0
2847,1701.0,292868.0
2849,4160.0,948851.0
2851,2183.0,591706.0
2853,9783.0,1659343.0
2855,1234.0,259165.0
2857,950.0,180358.0
2859,7952.0,1794402.0
2861,1819.0,301461.0
2863,1071.0,225355.0
2865,3348.0,613072.0
2867,5922.0,1522597.0
2869,6195.0,983532.0
2871,7493.0,1218659.0
2873,1246.0,208908.0
2875,5871.0,1327805.0
2877,1649.0,333662.0
2879,1006.0,213869.0
2881,2628.0,513144.0
2883,3753.0,967611.0
2885,9422.0,1452399.0
2887,4410.0,832529.0
2889,3908.0,1021827.0
2891,2397.0,590318.0
2911,12842.0,2549154.0
3377,8580.0,1749292.0
3443,12452.0,2442478.0
3497,6254.0,1362934.0
3575,5494.0,850605.0
3589,4238.0,864059.0
3849,177690.0,27325585.0
3975,1255.0,295262.0
4019,2169.0,537477.0
4665,2011.0,435125.0
4677,485.0,109414.0
4679,2148.0,453633.0
4701,5380.0,911306.0
4749,808.0,150661.0
5035,3005.0,523955.0
5091,17208.0,3441162.0
5333,689.0,99137.0
5343,7203.0,1301571.0
5561,564.0,110354.0
5699,24443.0,4805764.0
5801,10919.0,2231582.0
5865,18457.0,3493023.0
5919,5367.0,1188129.0
6291,39109.0,7180859.0
6313,23484.0,4750835.0
6401,15890.0,2837662.0
6429,7877.0,1664539.0
6539,478.0,85032.0
6549,4388.0,615484.0
6687,2128.0,401747.0
6689,7697.0,1318319.0
6969,11132.0,2075564.0
6979,3554.0,613590.0
6993,277.0,49351.0
7007,1562.0,264538.0
7075,25909.0,4921528.0
7107,465416.0,76845034.0
7151,13447.0,1990134.0
7535,32575.0,5424095.0
7667,17646.0,3840203.0
7717,269.0,46646.0
8599,8555.0,1498130.0
8655,1388.0,281681.0
8679,1227.0,238317.0
8683,10306.0,2011689.0
8831,3246.0,558871.0
8879,1463.0,226284.0
8941,620.0,106536.0
9025,446.0,74190.0
9129,3837.0,666916.0
9571,6088.0,1011420.0
9899,913.0,185777.0
9981,393.0,84581.0
9983,3022.0,499681.0
70,2323.0,772743.0
201,2177.0,473455.0
207,7446.0,2089747.0
209,2645.0,502253.0
211,5278.0,1652859.0
213,5376.0,1641535.0
215,4910.0,1095007.0
217,5318.0,1558915.0
219,2498.0,773825.0
221,5852.0,1824442.0
223,5498.0,1036862.0
225,9959.0,2335080.0
227,3391.0,786833.0
229,5226.0,1735901.0
231,2821.0,1023584.0
233,3453.0,840530.0
235,6895.0,1679537.0
237,2185.0,617306.0
239,3702.0,1054135.0
241,10792.0,2547567.0
243,1585.0,345865.0
245,989.0,318661.0
247,1571.0,499132.0
249,3295.0,1134184.0
251,8016.0,2530058.0
253,17135.0,3938781.0
255,133336.0,21957325.0
257,6033.0,1209775.0
259,2832.0,1088123.0
261,9109.0,2677897.0
263,3499.0,1050026.0
265,4328.0,1176436.0
267,3166.0,869353.0
269,15450.0,3468424.0
271,3019.0,972171.0
273,4156.0,1183086.0
275,4268.0,1261304.0
277,1929.0,525258.0
279,2515.0,447489.0
281,8305.0,2279371.0
285,2820.0,693450.0
287,3422.0,1065151.0
295,4685.0,1360701.0
297,2388.0,699363.0
299,1961.0,422039.0
601,2087.0,503898.0
603,1315.0,277961.0
605,33615.0,6697448.0
607,4127.0,1372704.0
609,2012.0,351869.0
611,741.0,152004.0
615,13783.0,3159044.0
617,1943.0,586731.0
663,1823.0,508667.0
665,802.0,207953.0
667,769.0,271661.0
669,1560.0,436500.0
671,2457.0,649526.0
673,632.0,171830.0
965,3910.0,1102248.0
967,2541.0,907392.0
969,1583.0,318793.0
3253,3197.0,524689.0
3301,1513.0,297357.0
3303,3855.0,785094.0
3305,2770.0,438106.0
3307,2773.0,643607.0
3311,660.0,106471.0
3313,19919.0,3522155.0
9835,11156.0,2024205.0
9837,1575.0,494726.0
9839,3113.0,701789.0
9841,3601.0,759001.0
9843,3148.0,576642.0
9845,1493.0,326164.0
9847,6916.0,1293671.0
9849,2286.0,786040.0
9851,3132.0,825050.0
1110,2290.0,472458.0
3071,2471.0,426379.0
3073,1890.0,407006.0
3075,2578.0,463059.0
3079,4030.0,1126752.0
3081,1580.0,213697.0
3083,3750.0,655151.0
3085,3175.0,740824.0
3087,9616.0,1667166.0
3089,3586.0,684042.0
3117,9289.0,1640709.0
3255,2609.0,461633.0
3257,1368.0,345508.0
3259,2175.0,415884.0
3261,2060.0,464039.0
3263,1708.0,425507.0
3265,2828.0,550245.0
3267,3138.0,811325.0
3269,2603.0,650369.0
3271,1581.0,320886.0
3273,1162.0,219905.0
3275,870.0,171291.0
3309,1198.0,264708.0
3315,3013.0,504101.0
3317,1201.0,248778.0
3319,4929.0,844340.0
3321,3314.0,495933.0
3323,4483.0,878655.0
3325,2773.0,639826.0
3327,2597.0,649192.0
3329,1580.0,302887.0
3331,2276.0,360947.0
3333,2367.0,521197.0
3335,1878.0,446330.0
3337,3039.0,628721.0
3339,2353.0,472032.0
3341,9050.0,1579024.0
3343,1840.0,355428.0
3345,1833.0,412869.0
3347,2348.0,578536.0
3349,2603.0,741667.0
3351,3508.0,727131.0
3353,8381.0,1846498.0
3355,3770.0,617602.0
3357,5634.0,1182134.0
3359,2282.0,416057.0
3361,943.0,206884.0
3363,11159.0,1739717.0
3365,1303.0,266348.0
3367,3070.0,499788.0
3369,2541.0,463806.0
3371,3577.0,804106.0
3373,2737.0,591909.0
3375,3711.0,992789.0
3379,2168.0,420625.0
3381,3270.0,844039.0
3383,1858.0,372632.0
3385,1852.0,359195.0
3387,1363.0,244527.0
3389,1973.0,408061.0
3391,5632.0,809803.0
3393,2103.0,340835.0
3395,995.0,163630.0
3397,5652.0,1054742.0
3399,1789.0,251768.0
3401,2211.0,519067.0
3403,5665.0,850209.0
3405,3285.0,816814.0
3407,2487.0,542172.0
3409,3187.0,824833.0
3411,3337.0,638753.0
3413,27081.0,4451509.0
3415,5115.0,917844.0
3417,4829.0,1366304.0
3419,12985.0,2391796.0
3421,1417.0,310942.0
3423,4590.0,970808.0
3425,5189.0,1038184.0
3427,1507.0,344675.0
3429,8362.0,1322214.0
3431,2076.0,499360.0
3433,4229.0,819891.0
3435,7039.0,1763685.0
3437,3189.0,590979.0
3439,1792.0,450150.0
3441,5560.0,1425806.0
3445,4411.0,848092.0
3447,587.0,151889.0
3449,6787.0,996290.0
3451,2046.0,309475.0
3453,1889.0,556663.0
3455,5400.0,871215.0
3457,3100.0,711729.0
3459,3709.0,557760.0
3461,3191.0,704358.0
3463,3208.0,637794.0
3465,3263.0,634339.0
3467,10171.0,1571552.0
3469,4316.0,711804.0
3471,4415.0,933096.0
3473,2511.0,538286.0
3475,757.0,113993.0
3477,6554.0,1181503.0
3479,1135.0,185311.0
3481,2843.0,647394.0
3483,3969.0,907364.0
3485,4715.0,1032663.0
3487,2474.0,549820.0
3489,838.0,175417.0
3491,4035.0,674079.0
3493,2079.0,359893.0
3495,6416.0,910523.0
3499,2089.0,447716.0
3501,1646.0,355020.0
3503,691.0,142048.0
3505,1115.0,174473.0
3507,3429.0,727482.0
3509,4821.0,747958.0
3511,3878.0,804476.0
3513,10010.0,2324446.0
3515,36567.0,5194162.0
1112,9150.0,1840982.0
3069,1264.0,248541.0
3091,3667.0,790268.0
3093,1111.0,191986.0
3095,1083.0,273181.0
3097,2029.0,371300.0
3099,3667.0,557740.0
3277,2181.0,428875.0
3279,5158.0,1343042.0
3281,2321.0,496777.0
3283,2811.0,536729.0
3285,1707.0,354615.0
3287,1554.0,315563.0
3289,1863.0,465194.0
3291,1521.0,292720.0
3293,2324.0,381580.0
3295,2143.0,522397.0
3297,1509.0,237347.0
3517,1003.0,154711.0
3519,1633.0,303988.0
3521,3844.0,679627.0
3523,4700.0,965239.0
3525,1774.0,431132.0
3527,2404.0,411465.0
3529,1509.0,354307.0
3531,2971.0,476388.0
3533,10370.0,1956550.0
3535,3447.0,691405.0
3537,4812.0,1096951.0
3539,1263.0,204051.0
3541,3723.0,757907.0
3543,2823.0,512611.0
3545,2863.0,574166.0
3547,3035.0,556956.0
3551,1775.0,295296.0
3553,952.0,211271.0
3555,3054.0,461854.0
3557,1004.0,222455.0
3559,3130.0,584701.0
3561,2246.0,515065.0
3563,3567.0,649571.0
3565,3078.0,509689.0
3567,1031.0,233769.0
3569,2444.0,404703.0
3571,4352.0,1111926.0
