municipio_siafi,contagem,soma
105,3017.0,593580.0
107,10269.0,3305913.0
109,3178.0,1074980.0
113,4592.0,1376625.0
139,21508.0,4947934.0
145,6817.0,1993438.0
147,7149.0,2505865.0
149,1945.0,386322.0
151,1616.0,273050.0
153,4045.0,1003734.0
155,1698.0,574713.0
157,1399.0,439063.0
203,2875.0,743735.0
205,1504.0,542640.0
207,7392.0,2084230.0
209,2254.0,430552.0
211,5167.0,1648815.0
213,5251.0,1607404.0
289,2288.0,626935.0
291,1481.0,308056.0
293,1950.0,604757.0
560,1369.0,265333.0
562,2130.0,488105.0
643,1566.0,292228.0
645,1359.0,296436.0
647,1372.0,278885.0
649,2626.0,578306.0
651,1737.0,351693.0
653,1261.0,479025.0
655,2713.0,853129.0
657,1480.0,489886.0
659,2381.0,733288.0
661,1051.0,392032.0
969,1503.0,297314.0
971,4787.0,915085.0
2641,2134.0,351928.0
2643,2439.0,578333.0
2645,1705.0,427119.0
2701,2797.0,841465.0
2703,2538.0,447429.0
2705,17941.0,3267848.0
2707,7257.0,1352699.0
2709,3767.0,689572.0
2711,1213.0,245682.0
2713,3215.0,711774.0
2715,847.0,179587.0
2717,1248.0,301097.0
2719,3507.0,724927.0
2721,1869.0,302394.0
2723,1935.0,431482.0
2725,3286.0,568236.0
2727,5515.0,858622.0
2729,2238.0,623213.0
2731,4270.0,1126922.0
2733,2066.0,416653.0
2735,1665.0,487385.0
2737,1187.0,332467.0
2739,1449.0,308867.0
2741,3916.0,790142.0
2743,654.0,109694.0
2745,4960.0,842479.0
2747,5873.0,1141493.0
2749,1728.0,262861.0
2751,4069.0,839944.0
2753,635.0,98359.0
2755,1929.0,372795.0
2757,5402.0,1501242.0
2759,2333.0,461239.0
2761,4651.0,1189398.0
2763,3145.0,503493.0
2765,2637.0,610555.0
2767,1097.0,203986.0
2769,1005.0,158216.0
2771,1825.0,357256.0
2773,937.0,224318.0
2775,3170.0,539492.0
2777,733.0,185846.0
2779,3597.0,605200.0
2781,2955.0,698732.0
2783,3912.0,937417.0
2785,57959.0,9182405.0
2787,3190.0,696602.0
2789,4694.0,847748.0
2791,2651.0,479577.0
2793,6707.0,1386838.0
2795,1837.0,325722.0
2797,612.0,134856.0
2799,3374.0,685889.0
2801,3246.0,571381.0
2803,1532.0,267184.0
2805,674.0,175803.0
2807,1521.0,345965.0
2809,3853.0,800926.0
2811,1822.0,369653.0
2813,2630.0,410183.0
2815,1636.0,377185.0
2817,1306.0,364500.0
2819,2017.0,563236.0
2821,2533.0,562484.0
2823,811.0,150113.0
2825,10910.0,1886414.0
2827,3436.0,556983.0
2829,1952.0,361357.0
2831,1214.0,229577.0
2833,9614.0,1743963.0
2835,3981.0,824084.0
2837,5096.0,905790.0
2839,293.0,67839.0
2841,3695.0,869527.0
2843,2468.0,665574.0
2845,5266.0,841964.0
2847,1613.0,280107.0
2849,3924.0,901812.0
2851,2210.0,598131.0
2853,9796.0,1629377.0
2855,1148.0,234940.0
2857,812.0,156549.0
2859,7542.0,1728556.0
2861,1712.0,286743.0
2863,1020.0,216833.0
2865,3088.0,576816.0
2867,5952.0,1526378.0
2869,6239.0,988928.0
2871,7546.0,1223955.0
2873,1189.0,197383.0
2875,5568.0,1253597.0
2877,1512.0,309096.0
2879,961.0,208184.0
2881,2464.0,481240.0
2883,3594.0,923977.0
2885,8802.0,1368355.0
2887,4023.0,772585.0
2889,3668.0,961283.0
2891,2226.0,564123.0
70,2347.0,776368.0
201,2049.0,447294.0
215,4617.0,1058143.0
217,4900.0,1478677.0
219,2479.0,763485.0
221,5818.0,1808300.0
223,5067.0,973842.0
225,9424.0,2234204.0
227,3189.0,750385.0
229,5236.0,1722115.0
231,2801.0,1012012.0
233,3463.0,826407.0
235,6894.0,1696177.0
237,2060.0,579856.0
239,3719.0,1050222.0
241,10786.0,2492314.0
243,1586.0,346423.0
245,898.0,290169.0
247,1587.0,497631.0
249,3225.0,1103508.0
251,7920.0,2479398.0
253,17128.0,3926982.0
255,111552.0,17771169.0
257,5406.0,1144817.0
259,2819.0,1070972.0
261,8984.0,2658000.0
263,3500.0,1057030.0
265,4064.0,1103419.0
267,2942.0,831089.0
269,15365.0,3455770.0
271,3009.0,969393.0
273,4165.0,1168106.0
275,4060.0,1213868.0
277,1934.0,525308.0
279,2336.0,383844.0
281,8280.0,2270984.0
283,4719.0,1591829.0
285,2802.0,679814.0
287,3426.0,1059168.0
295,4689.0,1345801.0
297,2258.0,659517.0
299,1986.0,425669.0
601,2096.0,505969.0
603,1324.0,280287.0
605,30759.0,6055099.0
607,4143.0,1376042.0
609,2018.0,333934.0
611,743.0,153092.0
613,6055.0,1291780.0
615,13686.0,3105313.0
617,1888.0,568012.0
663,1792.0,490589.0
665,815.0,208380.0
667,781.0,276635.0
669,1599.0,442402.0
671,2475.0,655990.0
673,636.0,168249.0
965,3733.0,1073549.0
967,2561.0,905460.0
3071,2282.0,390078.0
3253,3043.0,494873.0
3255,2389.0,401355.0
3257,1364.0,341077.0
3259,2133.0,398996.0
3301,1528.0,299317.0
3303,3895.0,790362.0
3305,2786.0,437248.0
3307,2720.0,629633.0
3311,600.0,98698.0
3313,19993.0,3477279.0
3315,2967.0,487066.0
3317,1138.0,238703.0
3319,4628.0,791658.0
3321,3054.0,462382.0
3323,4168.0,822584.0
3325,2661.0,617481.0
3327,2609.0,653373.0
3329,1479.0,288341.0
3331,2066.0,323998.0
3333,2351.0,515253.0
3335,1891.0,447286.0
3337,2878.0,607277.0
3339,2336.0,465450.0
3341,8634.0,1514044.0
9835,11268.0,2032667.0
9837,1615.0,510649.0
9839,2821.0,648101.0
9841,3559.0,733525.0
9843,2853.0,530519.0
9845,1491.0,319056.0
9847,6432.0,1212043.0
