municipio_siafi,contagem,soma
105,3090.0,611005.0
107,10410.0,3345864.0
109,3219.0,1080511.0
113,4677.0,1406442.0
139,22015.0,5059464.0
145,6904.0,1998812.0
147,7324.0,2543048.0
149,1963.0,391442.0
151,1490.0,260152.0
153,4186.0,1033313.0
155,1733.0,581662.0
157,1416.0,444368.0
203,2914.0,754755.0
205,1787.0,651517.0
207,7428.0,2094029.0
209,2299.0,442703.0
211,5358.0,1705811.0
213,5270.0,1608018.0
289,2281.0,633908.0
291,1501.0,313451.0
293,1939.0,596719.0
560,1410.0,270580.0
562,2151.0,490952.0
643,1599.0,298248.0
645,1383.0,300982.0
647,1374.0,277668.0
649,2661.0,581262.0
651,1752.0,353592.0
653,1305.0,493422.0
655,2743.0,851385.0
657,1496.0,492796.0
659,2414.0,738813.0
661,1111.0,423872.0
969,1277.0,255629.0
971,4971.0,941125.0
2641,2161.0,358245.0
2643,2440.0,575682.0
2645,1737.0,435077.0
2701,2823.0,846887.0
2703,2595.0,452878.0
2705,18142.0,3339808.0
2707,7359.0,1366307.0
2709,3828.0,697374.0
2711,1219.0,248505.0
2713,3246.0,724676.0
2715,861.0,181209.0
2717,1264.0,303936.0
2719,3587.0,742062.0
2721,1899.0,308349.0
2723,1969.0,437361.0
2725,3380.0,581035.0
2727,5641.0,876509.0
2729,2269.0,630546.0
2731,4310.0,1128701.0
2733,2117.0,423524.0
2735,1684.0,491503.0
2737,1210.0,335942.0
2739,1464.0,310986.0
2741,4093.0,816130.0
2743,672.0,112580.0
2745,4971.0,842632.0
2747,6002.0,1173075.0
2749,1767.0,269944.0
2751,4118.0,843700.0
2753,638.0,99156.0
2755,2045.0,392879.0
2757,5487.0,1512163.0
2759,2291.0,465767.0
2761,4729.0,1201776.0
2763,3233.0,516555.0
2765,2620.0,612848.0
2767,1107.0,206362.0
2769,1037.0,161651.0
2771,1870.0,362720.0
2773,959.0,228249.0
2775,3200.0,547761.0
2777,737.0,186962.0
2779,3697.0,624300.0
2781,2998.0,707789.0
2783,3964.0,945524.0
2785,53214.0,8624540.0
2787,3231.0,704907.0
2789,4757.0,855698.0
2791,2740.0,494095.0
2793,6864.0,1405509.0
2795,1850.0,330535.0
2797,624.0,137793.0
2799,3394.0,692921.0
2801,3306.0,583357.0
2803,1566.0,272091.0
2805,689.0,180904.0
2807,1551.0,351268.0
2809,3920.0,815320.0
2811,1858.0,376081.0
2813,2655.0,410551.0
2815,1690.0,395230.0
2817,1325.0,371394.0
2819,2063.0,571228.0
2821,2571.0,565807.0
2823,844.0,156895.0
2825,11121.0,1916658.0
2827,3492.0,562815.0
2829,1974.0,364865.0
2831,1224.0,231674.0
2833,9827.0,1781873.0
2835,4009.0,825630.0
2837,5186.0,915454.0
2839,300.0,69042.0
2841,3729.0,877235.0
2843,2489.0,671686.0
2845,5336.0,857427.0
2847,1645.0,284402.0
2849,3958.0,909239.0
2851,2255.0,605159.0
2853,10024.0,1668645.0
2855,1173.0,238066.0
2857,829.0,157746.0
2859,7695.0,1753045.0
2861,1730.0,289744.0
2863,1030.0,219410.0
2865,3118.0,581148.0
2867,6106.0,1549615.0
2869,6407.0,1008244.0
2871,7693.0,1242469.0
2873,1198.0,199190.0
2875,5721.0,1290393.0
2877,1523.0,311598.0
2879,989.0,213421.0
2881,2475.0,482551.0
2883,3636.0,931462.0
2885,8941.0,1382968.0
2887,4080.0,784460.0
2889,3721.0,975079.0
2891,2267.0,570424.0
70,2366.0,783004.0
201,2107.0,461274.0
215,4677.0,1063818.0
217,4926.0,1483681.0
219,2458.0,750709.0
221,5850.0,1810283.0
223,5124.0,982656.0
225,9520.0,2257328.0
227,3224.0,751629.0
229,5245.0,1724526.0
231,2840.0,1019805.0
233,3475.0,823433.0
235,7056.0,1729279.0
237,2066.0,582176.0
239,3716.0,1047241.0
241,10925.0,2531493.0
243,1609.0,347170.0
245,898.0,289833.0
247,1599.0,504359.0
249,3237.0,1111011.0
251,8015.0,2487534.0
253,17446.0,3994844.0
255,115456.0,18503579.0
257,5414.0,1148132.0
259,2826.0,1069442.0
261,9226.0,2735651.0
263,3529.0,1059150.0
265,4116.0,1111554.0
267,3018.0,851322.0
269,15622.0,3516209.0
271,3018.0,969832.0
273,4141.0,1175465.0
275,4030.0,1202636.0
277,1970.0,525262.0
279,2337.0,385482.0
281,8409.0,2302006.0
283,4951.0,1661044.0
285,2842.0,675072.0
287,3544.0,1079866.0
295,4683.0,1344143.0
297,2296.0,665802.0
299,2010.0,427640.0
601,2133.0,509751.0
603,1324.0,277988.0
605,31272.0,6169049.0
607,4177.0,1386250.0
609,2041.0,338205.0
611,742.0,152467.0
613,6175.0,1302860.0
615,14112.0,3198764.0
617,1888.0,569842.0
663,1825.0,502534.0
665,823.0,210416.0
667,773.0,268685.0
669,1618.0,443182.0
671,2509.0,668610.0
673,642.0,171004.0
965,3783.0,1091669.0
967,2578.0,908727.0
3071,2334.0,390144.0
3253,3088.0,498335.0
3255,2422.0,403743.0
3301,1557.0,303251.0
