municipio_siafi,contagem,soma
105,3211.0,643385.0
107,10014.0,3288127.0
109,3066.0,1048479.0
113,4732.0,1416579.0
139,24643.0,5632926.0
145,6720.0,1994884.0
147,7109.0,2534631.0
149,2040.0,410235.0
151,1549.0,280507.0
153,3951.0,994346.0
155,1680.0,580843.0
157,1358.0,434139.0
203,2799.0,721131.0
205,1856.0,673400.0
207,7249.0,2046869.0
279,2209.0,402243.0
289,2231.0,599979.0
291,1474.0,308751.0
293,1873.0,590495.0
301,21400.0,3664902.0
395,8818.0,1638746.0
447,13737.0,2172086.0
473,6431.0,1301946.0
535,30064.0,5956815.0
552,3674.0,676809.0
560,1332.0,260459.0
562,2234.0,503181.0
595,11679.0,1899668.0
629,6103.0,1164454.0
643,1705.0,316895.0
645,1315.0,303571.0
647,1332.0,279001.0
649,2570.0,575627.0
651,1874.0,380919.0
653,1288.0,497815.0
655,2703.0,867019.0
657,1460.0,496081.0
659,2442.0,739882.0
661,1073.0,418397.0
703,5257.0,1183137.0
727,8829.0,1610245.0
837,5367.0,1217836.0
852,567.0,125441.0
895,7204.0,1402014.0
921,78437.0,12664244.0
969,1546.0,312028.0
971,5202.0,998185.0
1043,5767.0,1014577.0
1112,9018.0,1822859.0
1219,61856.0,12181929.0
1373,32017.0,5804720.0
1961,3748.0,742222.0
2051,58998.0,10462092.0
2085,2263.0,368698.0
2117,10363.0,1626858.0
2381,30262.0,4639264.0
2469,2673.0,456779.0
2487,8650.0,1512447.0
2641,2081.0,351942.0
2643,2554.0,603941.0
2645,1695.0,434231.0
2701,2913.0,869139.0
2703,2719.0,474862.0
2705,19370.0,3644359.0
2707,7499.0,1391035.0
2709,3653.0,672969.0
2711,1182.0,248555.0
2713,3120.0,709936.0
2715,828.0,176375.0
2717,1304.0,313523.0
2719,3743.0,766703.0
2721,1822.0,293820.0
2723,1968.0,436907.0
2725,3526.0,597272.0
2727,5797.0,896483.0
2729,2197.0,617053.0
2731,4189.0,1114869.0
2733,2166.0,440189.0
2735,1644.0,487118.0
2737,1209.0,338573.0
2739,1529.0,328652.0
2741,3907.0,806743.0
2743,728.0,124968.0
2745,5414.0,918192.0
2747,6133.0,1215427.0
2749,1842.0,284225.0
2751,4294.0,880669.0
2753,667.0,104702.0
2755,2108.0,405314.0
2757,5581.0,1551528.0
2759,2420.0,510096.0
2761,4860.0,1232596.0
2763,3405.0,553095.0
2765,2711.0,636269.0
