date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2019-01-01,110002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-01-01,110004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,110012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,110014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,110020,23.0,3.0,1.0,0.0,0.0,0.0,3.0,30.0
2019-01-01,110149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,110180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,120020,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
2019-01-01,120025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,120035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,120038,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-01-01,120040,19.0,14.0,27.0,0.0,0.0,0.0,24.0,84.0
2019-01-01,130014,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-01-01,130030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,130080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,130170,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-01-01,130260,9.0,12.0,2.0,0.0,0.0,0.0,5.0,28.0
2019-01-01,140010,4.0,3.0,6.0,0.0,0.0,0.0,2.0,15.0
2019-01-01,150080,11.0,20.0,0.0,0.0,0.0,0.0,3.0,34.0
2019-01-01,150140,19.0,58.0,3.0,0.0,0.0,0.0,8.0,88.0
2019-01-01,150180,0.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0
2019-01-01,150420,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-01,150442,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-01,150470,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-01-01,150520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,150760,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-01-01,160020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,160030,6.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0
2019-01-01,170210,2.0,5.0,4.0,0.0,0.0,0.0,5.0,16.0
2019-01-01,170220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,170700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,170950,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
2019-01-01,171610,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0
2019-01-01,171660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,171750,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-01-01,171790,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,171820,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
2019-01-01,172120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-01,210005,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
2019-01-01,210060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
