date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2020-07-01,110002,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
2020-07-01,110012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-07-01,110018,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
2020-07-01,110020,56.0,1.0,3.0,1.0,0.0,0.0,6.0,67.0
2020-07-01,110032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2020-07-01,110050,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-07-01,110080,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,110094,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-07-01,120013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,120039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,120040,20.0,26.0,6.0,1.0,0.0,0.0,5.0,58.0
2020-07-01,120080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,130083,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-07-01,130260,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0
2020-07-01,130290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,130370,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,140010,6.0,3.0,1.0,0.0,0.0,0.0,1.0,11.0
2020-07-01,150080,3.0,17.0,0.0,0.0,0.0,0.0,1.0,21.0
2020-07-01,150120,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-07-01,150130,3.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
2020-07-01,150140,26.0,99.0,4.0,0.0,0.0,0.0,7.0,136.0
2020-07-01,150180,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,150320,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-07-01,150503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,150563,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-07-01,150619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,150660,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-07-01,150840,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-07-01,160027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,160030,7.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0
2020-07-01,170200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,170220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,170950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,171360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,171610,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-07-01,171820,1.0,4.0,6.0,0.0,0.0,0.0,2.0,13.0
2020-07-01,172100,0.0,15.0,0.0,0.0,0.0,0.0,1.0,16.0
2020-07-01,172120,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,210047,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2020-07-01,210060,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
2020-07-01,210070,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0
2020-07-01,210087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-07-01,210090,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,210095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-07-01,210100,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
2020-07-01,210120,4.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0
2020-07-01,210140,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
2020-07-01,210170,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-07-01,210190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
