date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2020-05-01,110002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,110012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,110020,4.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0
2020-05-01,110050,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
2020-05-01,110145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,120020,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,120040,10.0,15.0,2.0,1.0,0.0,0.0,4.0,32.0
2020-05-01,120050,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,130260,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-05-01,140010,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
2020-05-01,150080,5.0,10.0,0.0,0.0,0.0,0.0,3.0,18.0
2020-05-01,150125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,150140,16.0,45.0,5.0,0.0,0.0,0.0,6.0,72.0
2020-05-01,150180,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0
2020-05-01,150215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,150277,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-05-01,150304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-05-01,150440,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,150650,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,150750,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,150840,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-05-01,170035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,170210,7.0,5.0,2.0,0.0,0.0,1.0,3.0,18.0
2020-05-01,170255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,170765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,170770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-01,170930,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-05-01,170950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
