date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2020-01-01,110002,1.0,2.0,4.0,0.0,0.0,0.0,1.0,8.0
2020-01-01,110004,1.0,4.0,2.0,0.0,0.0,0.0,1.0,8.0
2020-01-01,110011,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-01-01,110015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,110020,52.0,2.0,2.0,0.0,0.0,0.0,8.0,64.0
2020-01-01,110033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,110040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,120020,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0
2020-01-01,120035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,120040,14.0,14.0,25.0,0.0,0.0,0.0,12.0,65.0
2020-01-01,120070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,130260,2.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0
2020-01-01,140010,3.0,5.0,0.0,0.0,0.0,0.0,3.0,11.0
2020-01-01,150034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150080,9.0,16.0,0.0,0.0,0.0,0.0,4.0,29.0
2020-01-01,150140,14.0,42.0,4.0,0.0,0.0,0.0,6.0,66.0
2020-01-01,150150,1.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
2020-01-01,150180,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,150307,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
2020-01-01,150550,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,150553,3.0,6.0,4.0,0.0,0.0,0.0,1.0,14.0
2020-01-01,150635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150660,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,150730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150810,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,150840,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,160015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,160030,6.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0
2020-01-01,170035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,170070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,170200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,170210,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-01-01,170386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,170820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,170950,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
2020-01-01,171660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,171820,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
2020-01-01,210005,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
2020-01-01,210020,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-01-01,210043,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210060,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0
2020-01-01,210070,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
2020-01-01,210087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210100,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210120,4.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0
2020-01-01,210170,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
2020-01-01,210197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210200,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210232,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2020-01-01,210250,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210300,4.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
2020-01-01,210330,6.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0
2020-01-01,210340,2.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0
2020-01-01,210355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210370,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-01-01,210400,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-01-01,210405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210430,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-01,210467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210480,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-01-01,210510,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
2020-01-01,210530,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
2020-01-01,210540,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0
2020-01-01,210590,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
