date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2020-11-01,110009,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,110020,54.0,3.0,4.0,0.0,0.0,0.0,15.0,76.0
2020-11-01,110030,4.0,0.0,14.0,0.0,1.0,0.0,3.0,22.0
2020-11-01,110094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,120020,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0
2020-11-01,120033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,120035,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
2020-11-01,120040,0.0,0.0,6.0,0.0,0.0,0.0,6.0,12.0
2020-11-01,120050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,120070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,130083,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
2020-11-01,130090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,130165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,130260,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-11-01,140010,9.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
2020-11-01,150140,13.0,47.0,2.0,0.0,0.0,0.0,3.0,65.0
2020-11-01,150240,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,150304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,150710,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,150840,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,170210,4.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0
2020-11-01,170550,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,170950,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,171420,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,171488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,171610,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,171820,5.0,3.0,5.0,0.0,0.0,0.0,7.0,20.0
2020-11-01,172120,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-11-01,172208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210043,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,210047,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
2020-11-01,210060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210087,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,210090,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210100,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,210110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210120,1.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0
2020-11-01,210125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210140,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
2020-11-01,210160,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
2020-11-01,210170,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,210197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210200,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
2020-11-01,210210,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
2020-11-01,210230,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210232,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-11-01,210280,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,210320,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,210325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210330,2.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0
2020-11-01,210340,2.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0
2020-11-01,210350,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,210360,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
2020-11-01,210400,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210430,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210465,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0
2020-11-01,210467,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-11-01,210480,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,210510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210530,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0
2020-11-01,210540,4.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0
2020-11-01,210600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210690,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210710,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,210735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210750,7.0,2.0,2.0,0.0,0.0,0.0,13.0,24.0
2020-11-01,210820,6.0,5.0,0.0,0.0,0.0,0.0,4.0,15.0
2020-11-01,210850,4.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0
2020-11-01,210860,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2020-11-01,210870,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210890,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,210910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,210945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,210990,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
2020-11-01,211000,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-11-01,211020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211060,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,211070,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,211085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211120,20.0,2.0,4.0,0.0,0.0,0.0,14.0,40.0
2020-11-01,211130,152.0,50.0,23.0,2.0,1.0,0.0,89.0,317.0
2020-11-01,211140,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,211170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211210,0.0,3.0,0.0,1.0,0.0,0.0,2.0,6.0
2020-11-01,211220,12.0,2.0,0.0,0.0,0.0,0.0,4.0,18.0
2020-11-01,211230,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,211240,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2020-11-01,211260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,211270,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,211400,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,220070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-01,220120,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,220200,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2020-11-01,220220,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-11-01,220230,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,220240,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2020-11-01,220335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-11-01,220375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
