date,municipio_ibge6,t_esquizofrenicos,t_psicoticos,t_depressao,t_ansiedade,t_estresse,t_comportamentais,abusos_substancias,total
2019-05-01,110004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2019-05-01,110015,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,110020,27.0,0.0,5.0,0.0,0.0,0.0,6.0,38.0
2019-05-01,110030,5.0,1.0,11.0,0.0,0.0,0.0,1.0,18.0
2019-05-01,120013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,120040,18.0,12.0,22.0,0.0,0.0,0.0,21.0,73.0
2019-05-01,130260,15.0,23.0,0.0,1.0,0.0,0.0,3.0,42.0
2019-05-01,130280,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-05-01,140010,17.0,2.0,2.0,0.0,0.0,0.0,2.0,23.0
2019-05-01,140047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,150080,6.0,11.0,2.0,0.0,0.0,0.0,1.0,20.0
2019-05-01,150140,19.0,58.0,3.0,0.0,0.0,0.0,2.0,82.0
2019-05-01,150150,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
2019-05-01,150180,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
2019-05-01,150195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,150220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,150330,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-05-01,150420,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,150442,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0
2019-05-01,150613,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,150650,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,150720,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,150830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,150840,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,170210,6.0,12.0,2.0,0.0,0.0,0.0,3.0,23.0
2019-05-01,171610,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0
2019-05-01,171820,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0
2019-05-01,172100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,172120,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-05-01,172208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210005,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,210020,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-05-01,210055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210090,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,210100,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,210120,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0
2019-05-01,210125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210200,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,210210,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-05-01,210240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210270,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210300,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
2019-05-01,210330,4.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0
2019-05-01,210340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210355,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
2019-05-01,210370,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-05-01,210465,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210480,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2019-05-01,210510,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,210520,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210530,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
2019-05-01,210540,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
2019-05-01,210542,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210596,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,210620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210750,13.0,5.0,7.0,0.0,0.0,0.0,8.0,33.0
2019-05-01,210760,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2019-05-01,210770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210820,4.0,4.0,0.0,0.0,0.0,0.0,2.0,10.0
2019-05-01,210825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210830,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,210845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210850,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0
2019-05-01,210860,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,210880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210890,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,210945,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,210960,3.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0
2019-05-01,210990,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
2019-05-01,211000,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
2019-05-01,211003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,211020,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,211060,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,211120,15.0,3.0,4.0,0.0,0.0,0.0,10.0,32.0
2019-05-01,211130,122.0,39.0,26.0,1.0,0.0,0.0,75.0,263.0
2019-05-01,211140,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0
2019-05-01,211150,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,211170,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,211210,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,211220,12.0,2.0,2.0,0.0,0.0,0.0,1.0,17.0
2019-05-01,211223,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
2019-05-01,211240,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-05-01,211280,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,211300,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,211400,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
2019-05-01,220030,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-01,220040,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
2019-05-01,220070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,220080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,220150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,220350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,220370,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,220610,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,220770,17.0,12.0,7.0,3.0,0.0,0.0,8.0,47.0
2019-05-01,220800,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,220830,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-05-01,220880,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
2019-05-01,220955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,221040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,221050,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2019-05-01,221060,1.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0
2019-05-01,221070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-01,221100,75.0,4.0,10.0,0.0,0.0,0.0,48.0,137.0
2019-05-01,221120,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
