id,dataReferencia,municipio,tipo,valor,quantidadeBeneficiados
501698,2020-07-01,1100106,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",624909.0,3316
27201712,2020-07-01,1100379,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",129802.0,770
3601829,2020-07-01,1100205,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",4273635.0,26562
11901769,2020-07-01,1100940,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",171182.0,1115
10801707,2020-07-01,1100304,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",455586.0,2821
21501739,2020-07-01,1100114,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",285307.0,2084
13401897,2020-07-01,1101476,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",31526.0,195
1718,2020-07-01,1100155,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",177566.0,1156
5801681,2020-07-01,1101492,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",146704.0,975
24501732,2020-07-01,1101559,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",43397.0,255
13401879,2020-07-01,1100064,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",60959.0,375
20001845,2020-07-01,5204557,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",37772.0,237
23801721,2020-07-01,1400282,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",284070.0,1383
13801826,2020-07-01,1100346,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",181280.0,1256
17601639,2020-07-01,1400472,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",886706.0,3892
13501790,2020-07-01,1100031,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",31096.0,189
15101675,2020-07-01,1100130,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",266937.0,1838
6001736,2020-07-01,1501451,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",460169.0,2606
27901649,2020-07-01,1502152,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",767086.0,3582
3601666,2020-07-01,5212055,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",53856.0,300
5201656,2020-07-01,1503044,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",413621.0,2316
6201751,2020-07-01,5219738,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",122026.0,522
25801670,2020-07-01,1504976,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",302569.0,1529
27701697,2020-07-01,5221577,"{'id': 1, 'descricao': 'Bolsa Família', 'descricaoDetalhada': 'Bolsa Família'}",70700.0,322
